file,label,F1_auc,F1_gradmax,F2_auc,F2_gradmax,F3_auc,F3_gradmax,F4_auc,F4_gradmax,F5_auc,F5_gradmax,F6_auc,F6_gradmax,F7_auc,F7_gradmax,F8_auc,F8_gradmax,F9_auc,F9_gradmax,F10_auc,F10_gradmax
A_32_1030crop.csv,A,20539.791666666664,233.74999999999864,2468.9708333333333,19.375000000000057,51.95416666666668,1.2500000000000053,28935.554166666665,756.8750000000027,16717.279166666667,348.7499999999982,10787.908333333333,236.8750000000009,362.1083333333333,4.375000000000018,42585.65833333334,1311.2499999999927,29453.212499999994,645.6250000000023,39083.21250000001,1162.5000000000036
A_33_1030crop.csv,A,13637.937499999998,123.75000000000045,1040.8375,8.125000000000085,19.9875,1.2500000000000044,23903.520833333336,473.12499999999727,10363.45,170.62500000000045,6960.9375,117.49999999999943,197.69583333333335,3.1250000000000107,38259.75833333334,808.1250000000027,23744.408333333333,366.8750000000016,33923.9125,782.5000000000032
A_34_1030crop.csv,A,14508.933333333332,137.50000000000045,1196.5166666666667,9.375000000000114,33.5,1.2500000000000044,24474.825,512.4999999999973,10683.645833333334,186.87500000000068,7141.3125,131.25000000000045,213.07916666666665,3.125000000000014,38769.220833333326,871.8750000000027,24901.924999999996,404.3750000000016,34664.5125,829.3749999999964
A_35_1030crop.csv,A,12759.754166666668,113.12500000000045,840.5208333333334,7.500000000000028,20.804166666666664,1.2500000000000044,22849.712499999998,412.50000000000136,9174.7,136.25000000000045,6469.450000000001,97.49999999999955,163.6708333333333,2.5000000000000107,36314.45416666667,678.7500000000027,22208.387500000004,318.12500000000136,32289.225000000002,680.0000000000023
B_01_1030crop.csv,B,13670.641666666666,125.62500000000045,1046.1208333333334,9.375000000000028,33.7125,1.2500000000000044,18371.470833333336,368.12500000000136,10109.099999999999,159.37499999999932,7136.4375,115.62500000000045,256.7625,3.750000000000014,31951.483333333334,681.2500000000027,13631.429166666667,206.2500000000008,33258.59583333334,768.1250000000027
B_02_1030crop.csv,B,16631.2625,168.75000000000045,1622.875,13.125000000000057,52.7,1.2500000000000044,21491.641666666666,499.3750000000018,12490.075,222.49999999999864,8611.679166666667,163.75000000000057,340.3416666666667,4.99999999999995,35330.066666666666,920.6250000000032,17379.3125,318.1249999999984,35838.0625,994.999999999995
B_03_1030crop.csv,B,20371.895833333332,229.3750000000009,2707.258333333333,23.125000000000114,160.03333333333336,1.875000000000007,25276.858333333334,603.1250000000023,18653.199999999997,348.75000000000136,12098.916666666668,218.12499999999886,588.1291666666666,6.875000000000025,38494.52083333333,1162.5000000000045,20841.883333333335,421.2500000000016,38428.4625,1033.124999999994
B_04_1030crop.csv,B,14875.337500000001,135.00000000000045,1267.6208333333334,10.000000000000057,42.295833333333334,1.2499999999999822,21522.270833333336,426.8749999999977,11132.845833333335,164.3749999999991,7679.662499999999,119.37499999999943,289.42500000000007,4.375000000000018,35716.45416666666,768.7500000000027,18678.745833333334,291.25000000000114,34088.325000000004,870.6250000000027
B_05_1030crop.csv,B,13485.5,122.49999999999932,1038.9083333333333,8.750000000000028,72.175,1.2500000000000053,20968.9375,390.62500000000136,9778.408333333333,145.6249999999991,6853.724999999999,105.00000000000034,365.91249999999997,4.375000000000014,35143.895833333336,698.7500000000018,18751.954166666666,273.1249999999984,33177.29166666667,737.5000000000027
B_06_1030crop.csv,B,15719.358333333335,149.37500000000045,1404.0499999999997,11.875,66.85833333333335,1.2499999999999933,23287.00416666667,470.6249999999977,11903.454166666666,183.75000000000068,8124.937500000001,129.37500000000045,310.99583333333334,4.3749999999999645,37185.6,834.3750000000027,21290.4875,344.37500000000114,35630.44583333333,898.7500000000032
