file,label,F1_fft_max_mag,F1_dwt_energy,F2_fft_max_mag,F2_dwt_energy,F3_fft_max_mag,F3_dwt_energy,F4_fft_max_mag,F4_dwt_energy,F5_fft_max_mag,F5_dwt_energy,F6_fft_max_mag,F6_dwt_energy,F7_fft_max_mag,F7_dwt_energy,F8_fft_max_mag,F8_dwt_energy,F9_fft_max_mag,F9_dwt_energy,F10_fft_max_mag,F10_dwt_energy
A_29_1030crop.csv,A,122284.375,0.23462650808531166,8667.5,0.2582609437191645,286.375,0.17927224884337722,226327.375,2.2117931401712787,92135.25,1.4931183363003195,65758.75,0.7068812152476174,1783.0,0.7350955150336455,345855.75,1.6864098736862876,232060.125,0.8474924248763052,327395.875,2.9664310769364226
A_30_1030crop.csv,A,152723.25,0.40132794720808224,12229.25,0.2768275744159052,241.375,0.13896329177519498,252147.875,2.9854415539984793,114303.25,2.864939193741709,77472.0,1.1171754988663216,2147.5,0.6079609850326337,388415.625,2.512674589795554,266861.625,1.2697262164795458,359946.125,4.999526804698519
A_31_1030crop.csv,A,195879.125,0.759246318302685,21810.0,0.27703117623677664,523.0,0.1600235224664121,276159.75,2.25685701242642,159576.25,3.6325627850124165,104296.625,1.0925328791040039,3334.125,0.5926482919041871,404787.625,1.998579127908231,283301.25,1.2797859378018346,376970.75,4.408829332373994
A_32_1030crop.csv,A,206103.5,0.8894321371335971,24812.375,0.33658372166233286,522.75,0.1968084399749243,290153.125,2.443815616545637,167527.875,4.174625333762367,108108.875,1.4003111924106708,3633.625,0.5665982096009348,427103.875,2.2088417185344174,295404.75,1.08323136823069,391919.125,6.219984152847615
A_33_1030crop.csv,A,136931.75,0.3100665509796565,10461.0,0.2664291973240651,201.5,0.1905716622339873,239702.75,2.4791566491804633,103866.375,1.8763042193002568,69771.75,0.6718899505262961,1983.25,0.44733398738303204,383757.125,2.1275633939403953,238190.875,0.7674396924086302,340200.0,2.912454102477011
A_34_1030crop.csv,A,145656.625,0.4320158840474949,12023.875,0.28639145002353594,337.375,0.17164252250740009,245413.875,3.1074413708864412,107053.625,2.3069956849498636,71564.875,0.9728420913162212,2138.5,0.49437337970181855,388850.125,2.299137074855123,249787.25,1.1903270440803801,347608.75,3.605443941364916
A_35_1030crop.csv,A,128133.5,0.25059637297335347,8450.375,0.31505933742928705,209.125,0.1834332950734021,229157.875,2.101512118234063,91958.875,1.7694327208973815,64855.5,0.8471750997734333,1642.625,0.4039739368091745,364276.375,1.8979747086984124,222815.125,0.7234551691350593,323829.875,3.058421893830454
B_01_1030crop.csv,B,137264.0,0.3646052155088453,10518.125,0.24669656835540116,339.375,0.1713310898804734,184222.375,1.9064441796347023,101330.0,2.3099976547846213,71539.25,0.7581306545940317,2576.5,0.6296744205954057,320482.5,1.56587852638997,136740.625,0.6202933112977651,333541.125,3.179185934017754
B_02_1030crop.csv,B,166935.375,0.4384565539526648,16312.5,0.22653616104076227,530.0,0.1915675920140827,215501.375,1.7919700855045737,125189.0,2.02444683841968,86318.375,0.7558482398289905,3414.5,0.4716068687971469,354342.75,1.710011083426033,174309.0,0.5876218803170898,359382.875,3.8368946782003555
B_03_1030crop.csv,B,204452.625,0.42105012207816783,27229.0,0.5942306341019649,1607.25,0.21141062825832296,253515.125,1.1728712973054511,187020.375,2.5468989046025943,121313.5,1.1802552716981,5904.625,0.6379505111735368,386082.75,2.077042749453681,209061.75,0.7301957964541175,385394.125,2.4292875607348985
