file,label,F1_mean,F1_max,F1_median,F1_std,F1_skew,F1_kurtosis,F2_mean,F2_max,F2_median,F2_std,F2_skew,F2_kurtosis,F3_mean,F3_max,F3_median,F3_std,F3_skew,F3_kurtosis,F4_mean,F4_max,F4_median,F4_std,F4_skew,F4_kurtosis,F5_mean,F5_max,F5_median,F5_std,F5_skew,F5_kurtosis,F6_mean,F6_max,F6_median,F6_std,F6_skew,F6_kurtosis,F7_mean,F7_max,F7_median,F7_std,F7_skew,F7_kurtosis,F8_mean,F8_max,F8_median,F8_std,F8_skew,F8_kurtosis,F9_mean,F9_max,F9_median,F9_std,F9_skew,F9_kurtosis,F10_mean,F10_max,F10_median,F10_std,F10_skew,F10_kurtosis
A_01_1030crop.csv,A,589.2089552238806,1028.875,684.625,375.1266492526297,-0.344858653094181,-1.4385420472190402,39.05721393034826,83.25,39.0,28.272810721056047,0.049300322982483984,-1.463622167863339,2.174129353233831,4.125,2.25,1.4121218687926576,-0.06658466599796423,-1.481714608518507,1102.0597014925372,1461.0,1362.875,502.07348317291513,-1.3223756998438825,0.09272537887419752,405.95335820895525,583.625,474.5,188.71743586983322,-1.1222792678197913,-0.11993272925825416,290.38557213930346,403.5,344.75,131.8471170689713,-1.2528642886770605,0.11025903005664439,7.541666666666667,10.75,9.25,3.5909542355375,-0.9553355903152249,-0.5097460210244016,1785.1623134328358,2352.875,2287.25,845.1112879927604,-1.2707882251900566,-0.0848508839901827,1085.9291044776119,1484.5,1392.25,525.8168143410073,-1.1079574054501082,-0.35905872988176935,1581.8308457711444,1997.75,1915.375,656.5333531794828,-1.5814740209605107,0.8887196823588188
A_02_1030crop.csv,A,605.8830845771145,1028.125,720.0,379.69847376902266,-0.4219812416931021,-1.3813750306820396,40.29601990049751,86.25,40.5,29.653186514727484,0.02822307034282315,-1.4631021434493532,1.9645522388059702,3.875,2.0,1.3137013520187848,-0.16712146210759943,-1.398039006671448,1063.4291044776119,1407.75,1311.125,492.51040813932667,-1.3939305663669312,0.28532348821801135,430.7549751243781,610.375,501.0,195.50200357506586,-1.2003474776985874,0.10297148114412202,303.125,416.625,356.125,134.56385461983933,-1.3304631705388443,0.34144716202133996,8.009950248756219,11.375,9.75,3.7742450726167185,-1.0127151251856938,-0.3777909129457857,1710.6026119402984,2235.875,2170.75,806.9901738360444,-1.3447757512942018,0.1006402787798133,1054.3725124378109,1437.125,1359.625,517.2020833472036,-1.1502839066043835,-0.2815782034891554,1549.8712686567164,1943.375,1863.75,638.6030869485415,-1.6636962783245115,1.1590806444089115
A_03_1030crop.csv,A,910.1374378109452,1378.375,1164.875,513.1122186652346,-0.6933070028908961,-1.1329288361059564,85.06343283582089,181.0,85.0,61.83142671416511,0.03778072957986713,-1.463293326672155,3.6274875621890548,6.625,3.75,2.114344818386852,-0.07544037401851864,-1.5128152676691178,1365.273631840796,1722.625,1634.375,562.7735972826918,-1.615893673600818,0.9607895288979966,692.8115671641791,963.875,804.625,305.671679588809,-1.279755028259155,0.27892761268260147,460.5018656716418,626.875,538.375,198.75435376407728,-1.3856259585574635,0.5196443148140752,13.483830845771145,19.625,16.0,6.413390628557676,-0.8695641664221659,-0.6268919448121717,2044.8544776119404,2524.875,2474.25,849.1347787483156,-1.66003261607563,1.0418594486770907,1356.5690298507463,1741.375,1697.0,591.8192128498264,-1.4294052891494216,0.43648725206680883,1886.7916666666667,2267.875,2206.375,694.6449447331828,-1.9378417656631655,2.1668507278117968
A_04_1030crop.csv,A,636.264303482587,1069.875,756.875,394.5117657304578,-0.42135779652525496,-1.3913409442872406,46.25373134328358,94.5,46.75,31.585736078794593,0.010610224152194012,-1.4699795930090254,2.1181592039800994,4.25,2.125,1.4634964928568643,0.009059881234525282,-1.4864186758638922,1143.2070895522388,1499.5,1395.75,506.58844633274344,-1.3973731209217954,0.3053265497847457,429.2779850746269,622.625,499.625,202.20911846549308,-1.109703019667147,-0.10671886917165896,300.3358208955224,420.875,354.25,138.14275348348087,-1.274874323697953,0.22412390555121142,7.715174129353234,11.125,9.5,3.8196719916647064,-0.9652933491932955,-0.4800219561555794,1830.1635572139303,2378.5,2308.375,843.4786884999762,-1.3535567462856375,0.12669833572326672,1110.9023631840796,1493.25,1423.125,523.0750263944691,-1.188213290744632,-0.1799465255270185,1621.2966417910447,2028.25,1938.875,653.1051457392489,-1.6633086268122743,1.167699687037679
A_05_1030crop.csv,A,574.7512437810946,1005.25,665.875,365.74817427911074,-0.3388625769834199,-1.4393952570818838,38.19713930348259,79.125,38.875,26.302871202267674,0.025242781612069273,-1.4557429297540343,2.5907960199004973,4.75,2.75,1.429846602489521,-0.11478349747306436,-1.457953111738914,1075.0273631840796,1431.5,1332.125,495.44820955951974,-1.306847951741262,0.049049679834108684,381.69092039800995,556.875,452.0,185.8451374657816,-1.0711376507640697,-0.2816698180283934,265.7276119402985,382.625,310.25,123.48612550729995,-1.1980170470142377,0.08031737946589868,3.3544776119402986,8.375,3.0,2.966851246549196,0.20224914765737043,-1.340308138984903,1761.1511194029852,2324.75,2255.5,833.8673455290519,-1.2689147985235016,-0.0819468042443332,1066.1150497512438,1455.75,1364.0,513.4240543062781,-1.1211168727453689,-0.31676189974049107,1560.4968905472638,1971.0,1885.125,645.4347025779977,-1.5911018215442418,0.9340410266916819
A_06_1030crop.csv,A,569.6809701492538,980.375,666.875,359.05149301284814,-0.369978132599616,-1.4251023492593682,38.03544776119403,78.5,38.75,26.826039858244577,-0.005587026230917792,-1.4730716653173321,1.5230099502487562,3.375,1.625,1.2428335943257145,-0.08615666093178749,-1.5064719169660294,1052.9782338308457,1404.5,1296.375,483.9951016961954,-1.3242123537718613,0.09888004258471028,376.42910447761193,552.0,441.0,181.6955210971372,-1.0585250341859964,-0.25219071773766855,275.1194029850746,385.125,324.125,125.1435496004838,-1.2500015822417863,0.15497364200410058,7.391791044776119,10.5,9.125,3.529343205020628,-1.0187007945893123,-0.4077133265643704,1729.5230099502487,2273.0,2196.125,812.8034130279416,-1.3030005038325552,-0.001451690826449692,1048.7356965174129,1420.625,1345.375,500.1347578328762,-1.1595555136952402,-0.24045776227351823,1530.7369402985075,1932.875,1837.375,630.7276976201697,-1.6248359697069557,1.0359991894515952
A_07_1030crop.csv,A,684.3644278606965,1144.375,819.625,423.62215281459214,-0.4375588257534447,-1.3824349173618402,50.11256218905473,105.375,50.375,35.80454777428085,0.022259116912224226,-1.4615902607836302,1.4645522388059702,3.375,1.5,1.2915614170597063,0.01853485662940302,-1.5480066193233526,1179.3893034825871,1547.0,1452.375,532.8768120841603,-1.3862123481587876,0.25356164595665254,469.11567164179104,674.625,556.125,223.89822001534858,-1.115709896406808,-0.19631188354129092,327.30410447761193,454.875,391.625,152.1637475700805,-1.2783151623524982,0.15614740989657871,7.330223880597015,12.0,9.25,4.728843044753893,-0.7437652222039601,-0.9442833600485083,1879.4216417910447,2429.25,2368.0,861.8077877428469,-1.3785694676656761,0.19337175518969296,1192.3103233830846,1589.0,1518.125,552.5279141738572,-1.2325781987135602,-0.06091916683128673,1694.6100746268658,2108.125,2033.5,682.8566943462968,-1.6814463529525396,1.2172886359942998
A_08_1030crop.csv,A,646.0174129353234,1085.875,767.0,398.8261460634876,-0.415615925038579,-1.3973272735383393,47.35385572139303,97.125,48.0,32.61648690987992,0.0014614172267348412,-1.4635791812105352,2.72636815920398,4.5,3.0,1.3244265608953443,-0.2637098669730258,-1.4437566008426237,1146.8606965174129,1499.125,1398.5,502.81095614125593,-1.3995271276705854,0.31300984806006227,443.0771144278607,637.75,515.75,205.631801461424,-1.132659149721851,-0.0584693172209696,308.52487562189054,429.0,362.875,139.18706933658356,-1.2748880531232007,0.21456042557059263,8.559701492537313,12.375,10.5,4.102448050907626,-0.9438311118250702,-0.5206865305939159,1842.8644278606964,2385.25,2317.375,839.1188425181209,-1.3634982088570764,0.1574738395271127,1144.4701492537313,1537.625,1462.0,535.0808494363818,-1.1790996305500268,-0.19658065841239392,1647.365671641791,2054.375,1972.125,658.9226656306207,-1.6631886705758423,1.1693870911685744
A_09_1030crop.csv,A,578.3084577114428,1001.5,676.0,367.19539806153836,-0.3626399479065831,-1.4283962828552572,38.973880597014926,81.0,39.75,27.760392623710473,-0.008654313402320831,-1.4701239855388648,1.4639303482587065,3.0,1.625,1.0342120201444778,-0.15209215773829554,-1.4470630245092329,1107.1337064676618,1461.25,1355.0,495.7539333734952,-1.3657324106155289,0.22256266889778598,392.910447761194,570.0,458.875,184.8703489730073,-1.0825519830661068,-0.20344795933049564,282.4707711442786,393.0,332.75,126.48903471255835,-1.2657109690388244,0.18765065025786853,7.516791044776119,10.75,9.25,3.5923687117712233,-0.9810280757383278,-0.48050090482928853,1774.705223880597,2330.125,2257.75,832.6400642173514,-1.3012021492703238,-0.0048398123677673155,1081.9017412935323,1462.625,1382.5,511.2996931627391,-1.1592224151284813,-0.2296170584559154,1581.6797263681592,1991.25,1899.75,647.0449135410562,-1.6207016686628952,1.018880152066071
A_10_1030crop.csv,A,672.4583333333334,1105.25,810.875,407.77107840541333,-0.4645316241339143,-1.3638721405137872,50.99129353233831,106.75,51.75,36.51532790089469,0.005867920776141178,-1.4675518224330668,1.6983830845771144,3.625,1.75,1.2546780116618366,0.04568355415846313,-1.518060860597969,1127.152985074627,1469.625,1372.75,493.38519624672335,-1.4227329298273435,0.375156387872015,479.07400497512435,688.625,562.5,225.2784637655631,-1.1114176395601134,-0.18151640111103484,338.55348258706465,467.25,398.875,150.4666087288113,-1.2957349463563972,0.24717031524377164,8.983830845771145,12.875,10.875,4.230867058995039,-0.9527975845958379,-0.49665214392900836,1745.9129353233832,2229.25,2167.625,769.3556984924637,-1.4445882622300346,0.3928512089084437,1107.5143034825871,1466.75,1411.125,505.42695813535965,-1.2533464396940026,-0.012863154126804943,1624.7493781094527,2008.25,1931.0,633.5059817412748,-1.7304634215935715,1.4110271442313582
A_11_1030crop.csv,A,891.0858208955224,1315.625,1163.0,487.7965987049899,-0.7793188260078764,-1.0248990465020815,87.64179104477611,170.75,93.75,59.63928115548013,-0.13059219152680382,-1.474728315825387,1.2587064676616915,3.75,1.5,1.7822417457255697,-0.09137789146911249,-1.565007132438121,1340.5957711442786,1708.125,1573.375,538.4459016114955,-1.6537822266977733,1.1391004350159868,689.4807213930349,1016.125,776.125,312.87893296948164,-1.0418579788368307,-0.028041448463213214,467.5286069651741,666.625,523.75,201.00095245572646,-1.2185576195492138,0.3930010318779886,15.150497512437811,20.5,19.125,6.752836128056261,-1.1866657418018478,-0.047941056715320673,1990.8924129353234,2444.875,2365.25,796.1647605102738,-1.7504573529957232,1.3472877279486903,1441.2555970149253,1813.0,1742.5,593.4672896334032,-1.5891873965655519,0.9089587751842796,1913.3662935323382,2303.25,2201.75,677.9388587193978,-2.0166718441645615,2.516652481250004
A_12_1030crop.csv,A,649.1927860696518,1108.0,765.125,406.98265964618884,-0.3924701941245334,-1.4081213630875657,46.08582089552239,101.0,45.0,34.33168715607852,0.09168427664240429,-1.4527152025474703,2.4732587064676617,5.0,2.5,1.5026355627907588,0.020020226567453156,-1.3942328624148868,1159.8501243781095,1518.5,1425.25,519.4240865501112,-1.3969549470218108,0.2995835379459999,460.19838308457713,654.25,544.25,214.4537143041669,-1.1481387296989292,-0.117692678077439,337.9608208955224,461.875,402.5,150.0460162764928,-1.3077370094175436,0.2413792760294715,10.135572139303482,14.5,12.5,4.76116096946262,-0.9981060106956597,-0.37940058737115834,1777.3812189054727,2307.125,2246.5,819.0715087623914,-1.3595808199165136,0.15201357523785886,1139.3625621890546,1531.0,1451.375,534.2072960646306,-1.1956478365167353,-0.14214778400896355,1684.311567164179,2098.75,2026.125,677.9975845654055,-1.6698221371870898,1.2010812344252022
A_13_1030crop.csv,A,797.9483830845771,1273.25,989.875,476.27220038147976,-0.5509071310010173,-1.2931338444366374,66.90796019900498,143.75,66.75,49.1046522308715,0.04544820447796043,-1.4581215763849116,1.824004975124378,4.625,1.875,1.8401729734224854,0.041693034148657375,-1.4655564972264936,1286.6007462686566,1647.5,1556.0,552.2098774126823,-1.5411078056024492,0.7212945859910374,576.011815920398,816.75,681.125,268.6805034527678,-1.1743679837378693,-0.06900818834624323,404.69216417910445,551.5,476.0,177.32175681292412,-1.3558925723848252,0.39535980298008955,12.403606965174129,17.75,15.125,5.987701641283249,-0.9612649343553877,-0.47928856870939507,1954.7468905472638,2464.125,2409.125,855.5341339168901,-1.5353557759675465,0.6432469647958388,1280.05907960199,1656.25,1612.25,563.0501890591335,-1.3932631347481246,0.36532895957251066,1819.9216417910447,2211.0,2146.375,692.3833810451788,-1.8651671363162234,1.8911567683127517
A_14_1030crop.csv,A,487.9297263681592,893.625,548.125,323.1299092259457,-0.2459022531495398,-1.4836488789600644,31.296641791044777,67.875,30.75,23.03762911013121,0.08013964915361263,-1.45946508512583,1.4129353233830846,3.375,1.5,1.1972218424734582,-0.029954176083144473,-1.4295510347315594,1011.8264925373135,1368.375,1268.625,479.3374608868619,-1.2143239391289566,-0.18956190189953048,326.53109452736317,474.0,387.0,157.328815889683,-1.0572024581778905,-0.32223467497122726,247.06965174129354,343.75,295.5,113.17882113215259,-1.2140728139895265,0.0018535984201575317,7.41728855721393,10.375,9.0,3.413362166532994,-1.021758445134105,-0.3647767902574799,1657.4975124378109,2245.25,2169.625,820.8982645947716,-1.1389190088451075,-0.3977289045533108,975.0031094527363,1348.25,1243.75,475.5574266591309,-1.0568730132047965,-0.4488739575614882,1488.1996268656717,1896.875,1805.5,626.6176009945018,-1.5382804248172595,0.7543329288284895
A_15_1030crop.csv,A,776.3544776119403,1234.5,964.0,461.22156958974347,-0.5609409974769384,-1.2803578827306765,62.30037313432836,132.0,63.0,45.442693907680464,0.012174060933429699,-1.4652590701048496,1.4738805970149254,4.0,1.625,1.6814308097071609,-0.027054462722294927,-1.4737463765929915,1258.016791044776,1624.375,1522.875,546.5983754090175,-1.505185689330695,0.6081960492080425,546.3097014925373,779.75,638.5,251.96500822991064,-1.1537420382650414,-0.057868652607559135,384.9141791044776,528.375,450.75,168.13400821400538,-1.3294885079840795,0.35048187580767154,11.771144278606965,16.625,14.25,5.494302855208823,-1.0337713869114704,-0.3245827635784493,1933.1554726368158,2446.25,2384.625,849.9551435456474,-1.5154526162654345,0.5831968009802964,1254.2176616915424,1627.875,1582.375,557.0273410586063,-1.376704818707225,0.3065238462942914,1800.2537313432836,2196.75,2121.875,689.6723583668415,-1.843417265499829,1.8015801475488686
A_16_1030crop.csv,A,982.2935323383084,1442.625,1286.5,537.3028007761089,-0.7990073123487317,-0.9946838001685219,111.94900497512438,236.875,112.5,81.33523301501594,0.02382204176602985,-1.4673175339185862,2.7723880597014925,6.25,2.875,2.3611232504125073,-0.027020496087069034,-1.5211143206818705,1419.2922885572139,1769.75,1681.875,570.3829952508923,-1.7268897155273044,1.3414433437330402,769.5771144278607,1071.75,901.625,344.33336134653126,-1.270869442497693,0.21946452087372936,516.7257462686567,701.625,599.875,219.57691527590032,-1.4144508861419811,0.6372242037855771,17.621268656716417,25.375,21.25,8.355098229544403,-0.9022622885525143,-0.5763335675660834,2065.4048507462685,2512.875,2464.375,830.0007614661001,-1.7864157778326082,1.476745561910061,1416.1679104477612,1761.75,1718.125,574.2298134701578,-1.6437326042228915,1.1236913223625624,1964.8476368159204,2320.0,2264.375,688.2244705224329,-2.1199979612874436,2.9274731173592325
A_17_1030crop.csv,A,826.9745024875622,1275.0,1046.25,475.5419547237539,-0.648745027996375,-1.181086321183646,75.12624378109453,157.5,76.25,53.44232778379438,0.0040753521635819925,-1.4540877889857875,1.8289800995024876,4.0,2.0,1.517844629075035,-0.11210887222257385,-1.5376121788103354,1270.9396766169154,1614.75,1522.375,533.6485177819438,-1.6172245021618248,0.9692890487316026,600.098880597015,845.375,700.5,272.8720295838684,-1.2389245029083544,0.1388703225838661,413.49689054726366,561.25,481.75,177.31451025486703,-1.414144324088192,0.594388050202598,13.227611940298507,19.0,15.875,6.127135328356697,-0.9997794082176883,-0.361675641336467,1952.19092039801,2427.625,2374.375,826.8941815096123,-1.6318722497162845,0.9532694439365841,1251.226368159204,1596.25,1557.0,537.233756142333,-1.4783066236073419,0.6063490865941743,1818.4583333333333,2185.5,2123.875,672.0192255051863,-1.9607510331724418,2.2612403945096506
