file,label,F1_mean,F1_max,F1_median,F1_std,F1_skew,F1_kurtosis,F2_mean,F2_max,F2_median,F2_std,F2_skew,F2_kurtosis,F3_mean,F3_max,F3_median,F3_std,F3_skew,F3_kurtosis,F4_mean,F4_max,F4_median,F4_std,F4_skew,F4_kurtosis,F5_mean,F5_max,F5_median,F5_std,F5_skew,F5_kurtosis,F6_mean,F6_max,F6_median,F6_std,F6_skew,F6_kurtosis,F7_mean,F7_max,F7_median,F7_std,F7_skew,F7_kurtosis,F8_mean,F8_max,F8_median,F8_std,F8_skew,F8_kurtosis,F9_mean,F9_max,F9_median,F9_std,F9_skew,F9_kurtosis,F10_mean,F10_max,F10_median,F10_std,F10_skew,F10_kurtosis,F1_auc,F1_gradmax,F2_auc,F2_gradmax,F3_auc,F3_gradmax,F4_auc,F4_gradmax,F5_auc,F5_gradmax,F6_auc,F6_gradmax,F7_auc,F7_gradmax,F8_auc,F8_gradmax,F9_auc,F9_gradmax,F10_auc,F10_gradmax,F1_fft_max_mag,F1_dwt_energy,F2_fft_max_mag,F2_dwt_energy,F3_fft_max_mag,F3_dwt_energy,F4_fft_max_mag,F4_dwt_energy,F5_fft_max_mag,F5_dwt_energy,F6_fft_max_mag,F6_dwt_energy,F7_fft_max_mag,F7_dwt_energy,F8_fft_max_mag,F8_dwt_energy,F9_fft_max_mag,F9_dwt_energy,F10_fft_max_mag,F10_dwt_energy,F1_time_to_peak,F2_time_to_peak,F3_time_to_peak,F4_time_to_peak,F5_time_to_peak,F6_time_to_peak,F7_time_to_peak,F8_time_to_peak,F9_time_to_peak,F10_time_to_peak
A_11_1030crop.csv,A,891.0858208955224,1315.625,1163.0,487.7965987049899,-0.7793188260078764,-1.0248990465020815,87.64179104477611,170.75,93.75,59.63928115548013,-0.1305921915268038,-1.474728315825387,1.2587064676616917,3.75,1.5,1.7822417457255697,-0.0913778914691124,-1.565007132438121,1340.5957711442786,1708.125,1573.375,538.4459016114955,-1.6537822266977733,1.1391004350159868,689.4807213930349,1016.125,776.125,312.87893296948164,-1.0418579788368307,-0.0280414484632132,467.5286069651741,666.625,523.75,201.0009524557265,-1.2185576195492138,0.3930010318779886,15.150497512437813,20.5,19.125,6.752836128056261,-1.1866657418018478,-0.0479410567153206,1990.8924129353236,2444.875,2365.25,796.1647605102738,-1.7504573529957232,1.3472877279486903,1441.2555970149251,1813.0,1742.5,593.4672896334032,-1.589187396565552,0.9089587751842796,1913.3662935323384,2303.25,2201.75,677.9388587193978,-2.016671844164561,2.516652481250004,17846.904166666664,189.9999999999991,1753.0041666666666,14.375000000000114,25.13333333333333,1.2500000000000044,26873.31666666667,638.1250000000023,13831.5625,270.6250000000009,9377.854166666666,185.00000000000068,303.6,4.375000000000018,39900.97916666667,1073.7500000000043,28883.166666666664,561.8750000000023,38353.61666666667,1053.1250000000032,179108.25,0.7900997309861815,17616.0,0.2973583457581444,253.0,0.1688143265329779,269459.75,3.3266195123079334,138585.625,3.648556654914741,93973.25,1.3985116854808708,3045.25,0.6397151018079712,400169.375,2.5403426056806726,289692.375,1.5863612851644349,384586.625,4.726154550416435,25.3,30.0,29.7,19.0,18.5,18.3,25.5,19.4,21.3,19.5
A_12_1030crop.csv,A,649.1927860696518,1108.0,765.125,406.9826596461888,-0.3924701941245334,-1.4081213630875655,46.08582089552239,101.0,45.0,34.33168715607852,0.0916842766424042,-1.4527152025474703,2.4732587064676617,5.0,2.5,1.5026355627907588,0.0200202265674531,-1.3942328624148868,1159.8501243781095,1518.5,1425.25,519.4240865501112,-1.3969549470218108,0.2995835379459999,460.19838308457713,654.25,544.25,214.4537143041669,-1.1481387296989292,-0.117692678077439,337.9608208955224,461.875,402.5,150.0460162764928,-1.3077370094175436,0.2413792760294715,10.135572139303482,14.5,12.5,4.76116096946262,-0.9981060106956596,-0.3794005873711583,1777.381218905473,2307.125,2246.5,819.0715087623914,-1.3595808199165136,0.1520135752378588,1139.3625621890546,1531.0,1451.375,534.2072960646306,-1.1956478365167351,-0.1421477840089635,1684.311567164179,2098.75,2026.125,677.9975845654055,-1.6698221371870898,1.2010812344252022,12993.291666666666,112.50000000000044,921.2458333333334,8.125000000000057,49.47916666666666,1.2499999999999822,23244.712500000005,415.0000000000018,9226.979166666666,125.62500000000044,6775.295833333335,96.87500000000034,203.00416666666663,3.1250000000000107,35613.754166666666,664.9999999999973,22826.11666666666,319.37500000000136,33755.5125,722.4999999999964,130487.75,0.2485877864762888,9263.25,0.2990603015825913,497.125,0.1687461887047453,233129.875,1.6756295242906012,92499.875,1.5180460733147452,67930.125,0.4811169891725424,2037.25,0.7689857721743174,357253.625,1.3690596667849095,229011.875,0.6744885032509212,338546.625,2.0852290260513597,30.0,30.0,30.0,21.3,20.6,20.6,26.7,22.4,25.0,22.0
A_13_1030crop.csv,A,797.9483830845771,1273.25,989.875,476.27220038147976,-0.5509071310010173,-1.2931338444366374,66.90796019900498,143.75,66.75,49.1046522308715,0.0454482044779604,-1.4581215763849116,1.824004975124378,4.625,1.875,1.8401729734224852,0.0416930341486573,-1.4655564972264936,1286.6007462686566,1647.5,1556.0,552.2098774126823,-1.5411078056024492,0.7212945859910374,576.011815920398,816.75,681.125,268.6805034527678,-1.174367983737869,-0.0690081883462432,404.69216417910445,551.5,476.0,177.32175681292412,-1.3558925723848252,0.3953598029800895,12.403606965174127,17.75,15.125,5.987701641283249,-0.9612649343553876,-0.479288568709395,1954.746890547264,2464.125,2409.125,855.5341339168901,-1.5353557759675465,0.6432469647958388,1280.05907960199,1656.25,1612.25,563.0501890591335,-1.3932631347481246,0.3653289595725106,1819.9216417910447,2211.0,2146.375,692.3833810451788,-1.8651671363162237,1.891156768312752,15975.383333333331,150.62500000000043,1337.658333333333,11.250000000000057,36.425,1.250000000000005,25786.583333333336,530.6249999999973,11549.408333333336,176.25000000000068,8113.883333333333,128.12499999999932,248.40833333333333,3.7499999999999822,39171.60833333332,875.6250000000036,25648.658333333333,408.12500000000136,36476.09166666667,918.1250000000032,160387.625,0.3940352118183773,13448.5,0.3154948991608302,366.625,0.1791098845414281,258606.75,1.7902253305908111,115778.375,2.170775165884424,81343.125,0.8299990090483926,2493.125,0.6307212629207493,392904.125,1.5520810469533033,257291.875,0.6831035361362416,365804.25,2.315118750808409,28.1,30.0,29.2,20.6,20.2,19.8,25.9,21.4,23.8,21.1
A_14_1030crop.csv,A,487.9297263681592,893.625,548.125,323.1299092259457,-0.2459022531495398,-1.4836488789600644,31.296641791044777,67.875,30.75,23.03762911013121,0.0801396491536126,-1.45946508512583,1.4129353233830846,3.375,1.5,1.1972218424734582,-0.0299541760831444,-1.4295510347315594,1011.8264925373136,1368.375,1268.625,479.3374608868619,-1.2143239391289566,-0.1895619018995304,326.5310945273632,474.0,387.0,157.328815889683,-1.0572024581778905,-0.3222346749712272,247.06965174129357,343.75,295.5,113.1788211321526,-1.2140728139895265,0.0018535984201575,7.41728855721393,10.375,9.0,3.413362166532994,-1.021758445134105,-0.3647767902574799,1657.4975124378109,2245.25,2169.625,820.8982645947716,-1.1389190088451075,-0.3977289045533108,975.0031094527365,1348.25,1243.75,475.5574266591309,-1.0568730132047963,-0.4488739575614882,1488.1996268656717,1896.875,1805.5,626.6176009945018,-1.5382804248172597,0.7543329288284895,9762.558333333334,82.50000000000023,625.6333333333332,5.000000000000028,28.25416666666667,1.2500000000000044,20276.383333333328,318.1250000000009,6547.1,87.49999999999955,4953.104166666667,65.62500000000023,148.60416666666669,2.500000000000009,33206.95416666666,522.4999999999973,19531.1625,241.87499999999864,29825.300000000003,575.6250000000023,98073.875,0.2435551149123468,6290.625,0.2218861208675592,284.0,0.1451726505969175,203377.125,1.9864295805586,65632.75,1.0426636123020434,49661.0,0.5071076498880372,1490.875,0.6615295469051261,333157.0,1.7163887052601985,195975.625,0.7083772825533304,299128.125,3.0140856695518075,30.0,30.0,29.9,21.7,20.9,20.9,24.4,23.5,25.7,21.8
A_15_1030crop.csv,A,776.3544776119403,1234.5,964.0,461.22156958974347,-0.5609409974769384,-1.2803578827306763,62.30037313432836,132.0,63.0,45.442693907680464,0.0121740609334296,-1.4652590701048496,1.4738805970149254,4.0,1.625,1.6814308097071609,-0.0270544627222949,-1.4737463765929917,1258.016791044776,1624.375,1522.875,546.5983754090175,-1.505185689330695,0.6081960492080425,546.3097014925373,779.75,638.5,251.96500822991064,-1.1537420382650414,-0.0578686526075591,384.9141791044776,528.375,450.75,168.13400821400538,-1.3294885079840797,0.3504818758076715,11.771144278606965,16.625,14.25,5.494302855208823,-1.0337713869114704,-0.3245827635784493,1933.155472636816,2446.25,2384.625,849.9551435456474,-1.5154526162654345,0.5831968009802964,1254.2176616915424,1627.875,1582.375,557.0273410586063,-1.376704818707225,0.3065238462942914,1800.2537313432836,2196.75,2121.875,689.6723583668415,-1.843417265499829,1.8015801475488689,15543.316666666668,147.4999999999991,1245.6083333333331,10.000000000000083,29.44166666666667,1.2500000000000044,25213.975,514.3750000000018,10954.770833333336,168.12500000000068,7717.566666666666,121.25000000000044,235.77083333333331,3.750000000000014,38738.92083333334,845.6250000000036,25130.70833333333,403.7499999999982,36082.2625,905.6250000000036,156047.25,0.3230101879733672,12522.375,0.2694444265464666,296.25,0.1827470043881503,252861.375,2.340194293026004,109808.25,2.3662876622586224,77367.75,0.8424793552341712,2366.0,0.712386883349253,388564.25,1.8687172003530244,252097.75,0.7440690629194513,361851.0,3.0647555029413382,28.0,30.0,29.5,20.5,19.8,19.6,26.7,21.2,23.6,20.7
A_16_1030crop.csv,A,982.2935323383084,1442.625,1286.5,537.3028007761089,-0.7990073123487317,-0.994683800168522,111.94900497512438,236.875,112.5,81.33523301501594,0.0238220417660298,-1.4673175339185862,2.7723880597014925,6.25,2.875,2.3611232504125077,-0.027020496087069,-1.5211143206818705,1419.292288557214,1769.75,1681.875,570.3829952508923,-1.7268897155273044,1.3414433437330402,769.5771144278607,1071.75,901.625,344.33336134653126,-1.270869442497693,0.2194645208737293,516.7257462686567,701.625,599.875,219.57691527590032,-1.4144508861419811,0.6372242037855771,17.621268656716417,25.375,21.25,8.355098229544403,-0.9022622885525144,-0.5763335675660834,2065.4048507462685,2512.875,2464.375,830.0007614661001,-1.7864157778326082,1.476745561910061,1416.1679104477612,1761.75,1718.125,574.2298134701578,-1.6437326042228917,1.1236913223625624,1964.8476368159204,2320.0,2264.375,688.2244705224329,-2.119997961287444,2.9274731173592325,19673.75,212.5000000000009,2238.2875000000004,18.125000000000117,55.3875,1.2500000000000044,28447.970833333333,681.8750000000023,15432.116666666669,262.5000000000009,10361.437499999998,183.75000000000068,352.9416666666667,4.375000000000016,41393.49166666667,1136.2500000000036,28379.87083333333,560.6250000000018,39383.375,1194.9999999999936,197441.0,0.7098232673333507,22501.75,0.3732219479764154,557.25,0.207680141655837,285277.75,2.170616420045053,154685.0,3.9071005140537234,103861.875,1.3724329730882538,3541.875,0.8161792330864892,415146.375,2.439459353939258,284649.75,1.1582533144713514,394934.375,5.40246882268683,25.5,30.0,30.0,19.9,19.6,19.3,26.3,20.1,22.1,20.2
A_17_1030crop.csv,A,826.9745024875622,1275.0,1046.25,475.5419547237539,-0.648745027996375,-1.181086321183646,75.12624378109453,157.5,76.25,53.44232778379438,0.0040753521635819,-1.4540877889857875,1.828980099502488,4.0,2.0,1.517844629075035,-0.1121088722225738,-1.5376121788103354,1270.9396766169154,1614.75,1522.375,533.6485177819438,-1.6172245021618248,0.9692890487316026,600.098880597015,845.375,700.5,272.8720295838684,-1.2389245029083544,0.1388703225838661,413.49689054726366,561.25,481.75,177.31451025486703,-1.414144324088192,0.594388050202598,13.227611940298509,19.0,15.875,6.127135328356697,-0.9997794082176884,-0.361675641336467,1952.19092039801,2427.625,2374.375,826.8941815096123,-1.6318722497162843,0.953269443936584,1251.226368159204,1596.25,1557.0,537.233756142333,-1.478306623607342,0.6063490865941743,1818.4583333333333,2185.5,2123.875,672.0192255051863,-1.9607510331724416,2.26124039450965,16559.0,162.50000000000043,1502.1333333333332,11.875000000000114,36.60416666666667,0.6250000000000284,25474.033333333336,558.1250000000023,12033.225,198.12500000000068,8290.754166666668,140.62499999999932,265.0374999999999,4.374999999999989,39122.191666666666,938.7499999999956,25072.3,432.50000000000136,36448.004166666666,953.7500000000032,166221.875,0.2826974688343252,15100.375,0.3176540787635233,367.625,0.1428440796016679,255458.875,1.8066455842227933,120619.875,2.205127352927026,83112.875,0.5578327121468644,2658.75,0.9300402993959364,392390.375,1.6929879639050116,251496.5,0.7313398257687388,365510.125,2.6519048957084888,27.5,30.0,29.7,20.0,19.5,19.3,27.2,20.8,23.2,20.4
A_18_1030crop.csv,A,590.7350746268656,1018.375,694.375,375.1302250186019,-0.376629600370207,-1.4221647556887915,41.8047263681592,88.75,41.875,30.067980441171933,0.0416915698416087,-1.4630410571057686,1.953358208955224,4.25,2.0,1.4287334059642425,0.0325113535078041,-1.4974182080129734,1084.754975124378,1438.25,1339.125,497.94819960531385,-1.3453747516657013,0.1495692526569589,398.53731343283584,577.125,469.25,190.7217104587068,-1.1029908237671917,-0.1992315476049273,288.52985074626866,400.0,342.125,130.7044313046206,-1.2706105784098831,0.1713413006393556,7.96455223880597,11.375,9.625,3.75837410576873,-0.9839485759047158,-0.4003699063780579,1755.891169154229,2302.25,2234.0,825.2345390946006,-1.311415671668512,0.0211502203010662,1064.0839552238806,1427.0,1354.875,496.4737960104519,-1.2043967926562384,-0.1169274723382058,1606.4769900497513,2001.375,1918.5,642.7216987726135,-1.6910013327539692,1.270915018935371,11822.879166666668,103.75000000000024,835.7833333333334,6.875000000000057,39.02916666666667,1.2500000000000044,21740.087499999998,383.12500000000136,7991.4625,116.24999999999932,5784.858333333333,84.37500000000034,159.53333333333336,3.1249999999999964,35182.85833333334,636.2500000000027,21318.416666666664,294.37499999999864,32197.566666666666,676.2499999999964,118737.75,0.229513514716541,8402.75,0.2231618856689577,392.625,0.2163718261961047,218035.75,2.2269568231844903,80106.0,1.3847126278851587,57994.5,0.6016829314616834,1600.875,0.9036814430381478,352934.125,1.5903393619276749,213880.875,0.6475283470355133,322901.875,2.4572233656400053,30.0,30.0,29.8,21.1,20.3,20.4,26.5,22.5,24.8,21.4
A_19_1030crop.csv,A,819.3320895522388,1283.625,1035.75,484.19655967834,-0.5994373883149019,-1.2575537882933283,73.14179104477611,152.25,74.5,52.4704351227078,-0.0097406861310075,-1.4734570650384335,2.3146766169154227,5.375,2.375,1.967834256636604,0.0197736180638395,-1.524237524490431,1290.8389303482586,1661.5,1558.125,556.3940814337019,-1.5325901774104382,0.6932432144148053,590.5323383084577,849.875,688.25,275.97592752563907,-1.1332325270524426,-0.0883849745478455,406.7910447761194,564.0,474.375,179.60164822926777,-1.304886379564295,0.323182614111595,12.092661691542288,17.25,14.875,5.875420404560299,-1.0109981804818975,-0.3979989326528859,1982.7251243781093,2486.625,2424.125,852.0791606370268,-1.5756887664713144,0.7735502235684462,1298.6150497512438,1664.125,1612.625,559.7110467931077,-1.4584840928703289,0.5477684851284992,1851.3644278606964,2241.25,2164.125,690.8928990406704,-1.9221669355716944,2.112216368444126,16405.141666666666,162.4999999999991,1462.4916666666668,11.875000000000114,46.24583333333333,1.2499999999999931,25872.5125,551.8750000000018,11842.483333333335,190.62500000000068,8156.908333333333,134.37500000000043,242.2625,3.750000000000014,39733.75833333333,892.5000000000036,26022.2,437.4999999999975,37108.1625,966.2500000000036,164685.75,0.4911046204395847,14701.5,0.3013072446560452,465.25,0.1861501166822896,259458.625,2.723203142675898,118697.0,2.9019782248513204,81765.0,0.9981115910555978,2430.625,0.8026044820413151,398527.75,1.9185285563294656,261021.625,1.1887783674641468,372124.25,2.9390155141127647,27.2,30.0,30.0,20.3,19.7,19.5,27.6,20.8,22.8,20.6
A_20_1030crop.csv,A,1097.80907960199,1548.75,1448.625,568.6596026036639,-0.948014003326109,-0.7397334796863073,147.8644278606965,316.75,147.75,108.12426902888576,0.0384713667658204,-1.4529670577166252,3.474502487562189,7.75,3.75,2.8889941270127584,-0.0592859675843281,-1.5347868754604523,1512.990671641791,1850.25,1781.5,587.4995092276317,-1.830592695626202,1.699764299524151,889.4844527363184,1200.25,1044.625,384.9936043569041,-1.4153175015773694,0.5397378879029766,589.1828358208955,781.0,684.125,241.83585934388415,-1.533416223271424,0.9569420407850324,21.125,31.375,25.25,10.366668566332152,-0.8375276859497008,-0.6521262409747557,2170.967039800995,2603.625,2567.75,848.8412079885268,-1.8813759498397933,1.8109377913178168,1515.4415422885572,1850.0,1816.125,593.630592473348,-1.770511890431188,1.5446959967008125,2036.67723880597,2376.25,2334.0,696.9123274865349,-2.2057610443279034,3.2864023595491902,21990.38333333334,258.7500000000009,2956.1625,23.750000000000117,69.47083333333333,1.250000000000007,30325.025,794.9999999999959,17834.445833333328,336.87500000000136,11813.620833333334,224.37500000000068,423.0416666666666,4.9999999999999964,43509.33749999999,1340.6250000000043,30370.216666666667,673.1250000000023,40822.6125,1314.3750000000043,220659.625,0.6553458894052868,29720.75,0.5031925797631664,698.375,0.2000611064343903,304111.125,2.504042739104567,178786.375,3.699287655279991,118425.75,1.4389493214443627,4246.125,0.6285781682393345,436364.375,2.741874461465289,304603.75,1.269494111876886,409372.125,2.695235852271006,24.6,30.0,30.0,19.9,19.4,19.1,28.4,19.7,21.7,19.9
A_21_1030crop.csv,A,799.6138059701492,1252.875,1005.625,470.0754104505636,-0.5971856316648677,-1.251279494286558,67.05783582089552,140.5,68.375,48.59987566183868,-0.0059093922191807,-1.4719457071331246,1.7866915422885572,4.125,1.875,1.5423056089572535,-0.0478504910607529,-1.5107254174724123,1259.705223880597,1614.375,1513.0,534.2309855988839,-1.5623649187376245,0.8057286313404335,573.3687810945273,823.125,669.75,266.4578331708253,-1.140161044326372,-0.0688418758081477,385.0982587064677,533.125,448.25,168.86034023912887,-1.3047229820133102,0.3334022314173386,12.203980099502488,17.375,15.0,5.707178562466972,-0.992741549025222,-0.4557142823089855,1978.169776119403,2498.125,2436.125,867.2597028100829,-1.5305496564685368,0.6265762785117097,1259.2344527363184,1625.25,1576.0,551.3460431141777,-1.4142926271458822,0.4199288782803343,1797.8855721393036,2195.5,2121.75,689.9785980463352,-1.837957954600859,1.7861349134043245,16010.220833333333,155.6250000000009,1340.8083333333332,11.250000000000057,35.68750000000001,1.2500000000000036,25249.08333333333,521.8749999999968,11498.0375,180.00000000000068,7721.904166666666,123.12499999999932,244.4375,3.750000000000014,39641.45416666667,885.0000000000036,25232.254166666666,410.6250000000018,36035.07499999999,887.5000000000036,160722.375,0.6146835162594757,13478.625,0.3153908698621714,359.125,0.1802320550857826,253200.75,2.3065055855083987,115247.125,2.464411056817586,77404.75,0.9149664489545486,2453.0,0.76947427978122,397612.125,1.8753923495064817,253106.125,0.7985965635814624,361375.0,2.4012825318918707,27.3,30.0,30.0,20.3,19.8,19.6,25.8,21.1,23.4,20.9
A_22_1030crop.csv,A,1088.3880597014925,1501.125,1424.0,539.6261826860008,-1.0616257046244637,-0.5174905396425071,148.28855721393035,288.625,159.25,101.37916753018048,-0.143106027505917,-1.4702806093385958,2.603233830845771,6.5,2.875,2.7790318726677525,-0.0627609482002025,-1.5898994916596003,1485.2810945273632,1839.125,1722.5,564.7772003503841,-1.8511829423727235,1.821078712913501,908.4185323383084,1289.375,1018.375,387.5028923441537,-1.2237106489660992,0.4167454638567553,597.8146766169154,838.25,666.875,245.9791370557399,-1.3065142574627944,0.686131568854238,22.03047263681592,30.0,27.5,9.828216114358945,-1.133288636316808,-0.1506279759469801,2141.6119402985078,2560.0,2497.625,807.7851519691096,-1.9614312673854764,2.1173234663260594,1552.292288557214,1894.75,1833.875,597.7282340194549,-1.811170103739091,1.6637810836240554,2042.931592039801,2391.375,2315.75,675.6776567631625,-2.256506037221022,3.548383421637648,21805.545833333334,274.37499999999864,2966.166666666667,23.750000000000117,51.98750000000001,2.4999999999999645,29774.025000000005,840.6249999999959,18222.425,416.25000000000136,11991.1375,271.8750000000009,441.3708333333333,6.249999999999968,42923.85000000001,1433.1249999999927,31111.1125,710.0000000000023,40951.1125,1261.2500000000043,218766.0,1.2215909435633587,29806.0,0.3873404408221246,523.25,0.2237169914988155,298541.5,3.12959546235251,182592.125,5.471751797447242,120160.75,1.9367534593226825,4428.125,0.6658621933704627,430464.0,2.889518604908851,312010.75,1.7444873365147011,410629.25,6.546943995279328,23.2,30.0,30.0,18.6,17.9,17.6,25.4,18.4,20.1,18.6
A_23_1030crop.csv,A,711.9993781094528,1150.375,875.625,430.9531688986835,-0.5159079644290836,-1.3280541832173636,53.97699004975125,112.125,55.5,38.94760659491848,-0.0270745879485818,-1.4755612257878543,1.4757462686567164,3.75,1.5,1.434283738000624,0.0953423094854998,-1.4437636573291186,1189.9570895522388,1553.5,1442.5,523.235551713782,-1.4620213055428313,0.4976870636681143,495.8737562189055,721.0,574.5,230.5588727649449,-1.0799924681504576,-0.1473357107855606,335.4365671641791,469.875,390.125,149.18284108614515,-1.2432234478509536,0.1862805860894911,10.252487562189057,14.375,12.625,4.7193953868063945,-1.0599359190933897,-0.3125142054225738,1914.152985074627,2456.875,2382.25,862.4613571506576,-1.437492088134151,0.3597056141135315,1203.5186567164178,1579.125,1527.25,543.436086369953,-1.3195450746291175,0.1538605249948785,1725.160447761194,2139.375,2047.25,681.7021427842699,-1.738926890139663,1.4282406551703373,14254.008333333331,132.5000000000009,1079.3291666666664,8.750000000000085,29.425,0.6250000000000284,23851.025,461.2500000000018,9944.725,147.50000000000043,6726.220833333333,102.50000000000034,205.40833333333336,3.1250000000000213,38357.575,772.4999999999955,24114.583333333336,365.00000000000136,34577.65833333333,781.2499999999955,143111.875,0.3220939091609612,10849.375,0.2383907957723419,296.625,0.1959314847145349,239181.375,2.7772706185848617,99670.625,2.468105733719469,67422.75,0.8715506359368542,2060.75,0.9457481815674338,384744.75,2.4284451058971395,241907.25,0.8684428046927617,346757.25,2.832692433528394,28.1,30.0,29.0,20.5,19.9,19.8,25.1,21.6,23.6,21.0
A_24_1030crop.csv,A,698.7493781094528,1152.125,845.875,428.7372857755265,-0.4682640378785785,-1.3632551258394583,52.02860696517413,109.875,52.625,37.81535259442319,0.012414507934149,-1.4651164045791008,1.0833333333333333,2.875,1.0,1.1425410639967124,0.0271620157909282,-1.496200893227036,1180.8942786069651,1540.375,1444.875,525.2541220598821,-1.4322342716792462,0.3942116834992082,493.5995024875622,704.875,579.125,229.62113077850924,-1.136570080644786,-0.1166914733827857,315.8980099502488,443.0,374.25,146.04491674646704,-1.2200437023993127,0.0284774904726177,0.291044776119403,1.375,0.625,0.7603109817961826,-0.6157772842846474,-0.8193048616146328,1902.7394278606964,2446.75,2384.375,863.7730981803587,-1.4123921782085151,0.288536441054247,1194.063432835821,1578.125,1518.75,545.1612966960604,-1.2765038312310188,0.0502026770895094,1742.8034825870648,2157.25,2083.875,693.6408583192828,-1.7161122636085857,1.342061011845984,13987.283333333333,126.87500000000092,1040.2458333333334,8.750000000000028,21.65,1.2500000000000044,23667.358333333334,449.3750000000018,9897.437499999998,142.50000000000043,6333.575,95.62500000000024,5.766666666666666,2.4999999999999645,38126.99166666667,754.9999999999964,23923.75833333333,350.6249999999982,34928.770833333336,774.3749999999959,140448.625,0.2370333749797583,10457.75,0.2574057448856642,217.75,0.1600424104180086,237359.75,2.1927793423658346,99213.5,1.5735338325842088,63495.5,0.6068232596409228,98.3106716033068,1.0630252597076253,382450.625,1.9022910546452112,240006.75,0.7994026418225506,350303.5,2.3475168611059214,28.9,30.0,29.9,20.9,20.3,20.3,23.4,22.1,24.5,21.6
A_25_1030crop.csv,A,817.5833333333334,1263.25,1027.125,467.983929788866,-0.6352282955545175,-1.189964934141549,71.05534825870647,146.25,72.875,49.9150643581546,-0.0290241248395734,-1.4519742270182587,2.384950248756219,4.375,2.625,1.4612726163233043,-0.1629444219876711,-1.459974761049398,1280.5578358208954,1626.0,1536.375,533.5220932657378,-1.590036686713187,0.8868354398058496,602.851368159204,843.0,700.75,267.1217921394934,-1.2420966035143874,0.1816812836930039,444.73258706467664,592.0,515.0,178.402158707835,-1.404790909566892,0.5727440526900454,23.152985074626866,31.0,26.875,8.437512324355907,-1.0081821257666728,-0.3049829779487325,1995.2475124378109,2481.875,2427.5,838.2779640170071,-1.6158581604875606,0.9135397564897708,1294.294776119403,1651.0,1606.625,548.5133023304062,-1.4710927034404406,0.6041751060410139,1841.6380597014925,2221.0,2157.0,682.4985316536727,-1.9152579590331509,2.086337941233383,16370.766666666665,156.25000000000043,1420.8541666666667,11.250000000000057,47.69583333333334,0.6250000000000284,25666.02083333333,531.8749999999973,12088.708333333334,191.25000000000068,8915.983333333335,133.1249999999991,463.59583333333336,4.999999999999957,39984.4625,899.9999999999945,25935.05,427.50000000000136,36911.662500000006,940.6250000000032,164334.25,0.4085533455911243,14282.125,0.2708200804115813,479.375,0.163761108596198,257392.125,1.9591181602752097,121173.125,2.385500398620025,89391.25,0.7800028015950672,4653.75,1.1581328305336167,401044.75,2.060823003282181,260153.25,0.9166560416033012,370169.25,3.606072971239021,27.5,30.0,28.7,20.4,19.6,19.7,28.4,21.2,23.3,20.9
A_26_1030crop.csv,A,950.9925373134328,1389.125,1231.125,509.8507897768712,-0.8104802914696312,-0.9549197751697952,99.83022388059702,207.25,102.0,70.4497656590676,-0.0165350439310254,-1.4501124709843856,3.4185323383084576,6.375,3.5,1.992281863862048,-0.0379605742452303,-1.5521601715601645,1377.195895522388,1703.75,1622.75,538.7975022160208,-1.7661237447722018,1.4935283825185026,736.1243781094528,1011.125,852.875,317.1698999167015,-1.3493056027184538,0.4594481875454619,474.91169154228857,638.875,551.0,196.6354612968557,-1.4597700379634235,0.803912391951763,15.833333333333334,23.25,18.5,7.193653631533905,-0.9708249101098184,-0.3589068316839694,2078.9701492537315,2523.5,2479.0,827.8706262629943,-1.7883012243756908,1.4888627268499883,1403.8681592039802,1744.375,1705.625,567.4242365099941,-1.638755191090856,1.1062795060827115,1941.94776119403,2287.875,2235.875,674.9019684718859,-2.123781909970784,2.9477491341121143,19046.5375,198.75000000000043,1996.1791666666663,15.625,68.32083333333334,1.2499999999999858,27603.7125,640.6250000000023,14760.8875,251.87500000000068,9523.325,170.00000000000068,317.37499999999994,4.375000000000014,41664.45416666667,1112.5000000000043,28132.716666666667,545.6250000000023,38923.63333333333,1136.2499999999936,191149.5,0.6217734777667632,20065.875,0.394783551479138,687.125,0.1703766502348704,276816.375,1.657040427944373,147961.0,2.42398589208919,95457.25,1.1588700966894423,3182.5,1.1067693421549425,417873.0,1.7901258239413056,282177.5,0.913691645747513,390331.5,4.863084854782328,26.1,30.0,30.0,19.7,19.1,19.1,25.5,20.2,22.4,20.2
