time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
10.0,3.0,1.25,0.5,14.375,-2.25,-4.625,-0.375,14.125,3.875,9.25,0.0700000000000002,-0.2999999999999971
10.1,3.0,1.25,0.375,14.375,-2.375,-4.75,-0.375,14.0,3.875,9.25,0.0599999999999951,-0.3399999999999963
10.2,3.0,1.25,0.375,14.25,-2.5,-4.75,-0.5,14.0,4.0,9.25,0.0599999999999951,-0.3200000000000003
10.3,3.0,1.25,0.25,14.25,-2.5,-4.875,-0.375,14.0,4.0,9.125,0.0599999999999951,-0.2899999999999991
10.4,3.0,1.25,0.25,14.125,-2.625,-4.875,-0.25,14.0,4.0,9.25,0.0700000000000002,-0.3599999999999994
10.5,3.0,1.25,0.25,14.125,-2.625,-4.875,-0.5,13.875,4.125,9.375,0.0700000000000002,-0.3399999999999963
10.6,3.0,1.375,0.125,14.0,-2.625,-4.875,-0.375,13.875,4.125,9.625,0.0700000000000002,-0.2899999999999991
10.7,3.125,1.375,0.125,14.0,-2.75,-5.0,-0.25,13.75,4.125,10.5,0.0599999999999951,-0.3599999999999994
10.8,3.125,1.375,0.125,14.0,-2.625,-4.875,-0.25,13.75,4.125,12.625,0.0599999999999951,-0.3900000000000005
10.9,3.375,1.375,0.0,14.0,-2.25,-4.625,-0.125,13.75,4.375,16.875,0.0599999999999951,-0.3800000000000025
11.0,3.75,1.375,0.125,14.25,-1.625,-4.125,0.0,14.0,4.5,24.375,0.0599999999999951,-0.3599999999999994
11.1,4.375,1.375,0.125,14.875,-0.5,-2.875,0.125,14.625,5.25,36.5,0.0700000000000002,-0.3900000000000005
11.2,5.5,1.375,0.125,16.5,1.625,-0.75,0.25,16.125,6.875,54.625,0.0599999999999951,-0.3500000000000014
11.3,7.0,1.375,0.125,19.625,4.75,2.625,0.625,19.0,9.75,81.0,0.0700000000000002,-0.3800000000000025
11.4,9.25,1.5,0.125,25.125,9.25,7.375,0.875,24.25,15.0,117.0,0.0899999999999963,-0.3500000000000014
11.5,12.125,1.5,0.125,33.5,14.875,13.5,1.125,32.25,23.125,163.0,0.0700000000000002,-0.3599999999999994
11.6,15.75,1.625,0.25,45.75,21.625,21.25,1.5,44.375,35.375,220.25,0.0700000000000002,-0.3800000000000025
11.7,20.125,1.75,0.375,62.25,29.5,30.5,1.75,61.625,52.375,288.375,0.0899999999999963,-0.3299999999999983
11.8,25.25,1.875,0.375,83.5,38.5,40.875,2.25,84.75,74.25,367.25,0.0899999999999963,-0.3500000000000014
11.9,31.125,2.125,0.5,110.0,48.75,52.5,2.75,115.375,101.625,458.375,0.0899999999999963,-0.3500000000000014
12.0,37.875,2.375,0.625,142.125,60.25,65.0,3.0,153.75,133.625,559.75,0.0700000000000002,-0.3399999999999963
12.1,45.375,2.75,0.625,179.25,73.0,78.375,3.5,200.0,169.25,666.375,0.0899999999999963,-0.3800000000000025
12.2,53.625,3.0,0.75,222.25,87.25,92.875,4.125,255.5,208.625,776.5,0.0599999999999951,-0.3200000000000003
12.3,62.625,3.5,0.875,270.25,102.625,108.125,4.375,320.25,250.75,886.75,0.0700000000000002,-0.3399999999999963
12.4,72.375,3.875,1.0,322.375,119.125,123.875,5.0,393.75,294.25,993.5,0.0499999999999971,-0.2899999999999991
12.5,83.0,4.625,1.125,379.0,137.25,140.5,5.375,477.125,339.625,1096.25,0.0599999999999951,-0.3500000000000014
12.6,94.25,5.125,1.25,438.875,156.5,157.625,6.0,568.375,385.875,1192.5,0.0700000000000002,-0.259999999999998
12.7,106.25,5.75,1.375,500.625,176.625,175.125,6.375,665.875,432.25,1281.375,0.0599999999999951,-0.25
12.8,118.875,6.25,1.5,564.5,198.0,193.125,7.125,769.875,479.125,1365.75,0.1000000000000014,-0.2100000000000008
12.9,132.25,7.0,1.625,628.25,220.0,211.0,7.625,876.75,525.125,1442.375,0.0599999999999951,-0.259999999999998
13.0,146.25,7.75,1.75,692.25,243.125,229.5,8.0,986.875,571.125,1512.5,0.0599999999999951,-0.2199999999999988
13.1,161.0,8.5,1.875,755.0,266.875,247.875,8.625,1097.125,616.0,1575.625,0.0899999999999963,-0.1999999999999957
13.2,176.125,9.25,2.0,815.25,291.0,266.125,9.0,1204.625,659.25,1632.375,0.0899999999999963,-0.1799999999999997
13.3,192.0,10.125,2.125,873.625,316.125,284.25,9.625,1310.0,701.75,1685.125,0.1000000000000014,-0.1499999999999985
13.4,208.5,11.0,2.25,929.125,341.625,302.375,10.125,1410.875,743.0,1732.875,0.0599999999999951,-0.1199999999999974
13.5,225.25,11.875,2.375,980.875,367.375,320.125,10.625,1504.625,782.5,1775.375,0.0700000000000002,-0.1099999999999994
13.6,242.625,12.75,2.5,1030.0,393.5,337.75,11.125,1592.75,820.875,1813.5,0.1000000000000014,-0.1099999999999994
13.7,260.625,13.75,2.625,1075.625,419.75,355.125,11.5,1673.75,857.875,1848.125,0.0599999999999951,-0.1000000000000014
13.8,278.625,14.75,2.75,1117.625,445.75,371.875,12.125,1746.875,892.875,1879.625,0.0700000000000002,-0.009999999999998
13.9,297.25,15.75,2.75,1156.75,471.875,388.375,12.5,1813.625,926.75,1908.625,0.0899999999999963,0.0399999999999991
14.0,316.25,16.75,3.0,1192.875,498.0,404.375,13.0,1873.875,959.125,1935.125,0.0700000000000002,0.0500000000000042
14.1,335.375,17.875,3.0,1225.875,523.625,419.75,13.5,1927.375,989.375,1958.875,0.0700000000000002,0.0799999999999983
14.2,354.875,18.875,3.125,1256.5,549.25,434.75,13.875,1975.875,1018.625,1981.0,0.0700000000000002,0.0900000000000034
14.3,374.625,20.125,3.25,1284.75,574.375,449.25,14.375,2019.125,1046.125,2001.125,0.0700000000000002,0.1199999999999974
14.4,394.5,21.25,3.375,1310.375,598.75,463.0,14.875,2057.375,1072.0,2019.5,0.0700000000000002,0.1499999999999985
14.5,414.75,22.5,3.5,1334.125,622.75,476.375,15.125,2092.0,1096.625,2036.5,0.0700000000000002,0.1499999999999985
14.6,435.0,23.625,3.5,1356.125,646.125,489.125,15.75,2122.875,1120.0,2052.0,0.0899999999999963,0.2300000000000039
14.7,455.25,24.75,3.625,1376.125,668.375,501.25,16.0,2150.25,1141.875,2066.125,0.0700000000000002,0.2700000000000031
14.8,475.875,26.125,3.75,1394.875,690.25,513.0,16.625,2175.25,1162.75,2079.5,0.0700000000000002,0.2700000000000031
14.9,496.5,27.375,3.875,1412.125,711.375,524.25,16.75,2197.75,1182.5,2092.0,0.0599999999999951,0.3100000000000023
15.0,516.875,28.625,4.0,1427.875,731.375,534.875,17.125,2217.75,1201.0,2103.5,0.0700000000000002,0.3299999999999983
