time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
10.0,0.5,0.375,0.125,3.125,-3.125,-3.25,0.0,0.875,-2.0,-4.0,0.0300000000000011,-0.2199999999999988
10.1,0.5,0.375,0.125,3.125,-3.125,-3.375,0.0,0.875,-2.125,-4.25,0.0399999999999991,-0.2199999999999988
10.2,0.5,0.25,0.0,2.875,-3.125,-3.375,-0.125,0.75,-2.25,-4.25,0.0300000000000011,-0.2800000000000011
10.3,0.5,0.375,0.0,2.875,-3.25,-3.5,0.0,0.625,-2.125,-4.375,0.0399999999999991,-0.259999999999998
10.4,0.5,0.25,-0.125,2.75,-3.25,-3.5,0.0,0.625,-2.25,-4.25,0.0300000000000011,-0.259999999999998
10.5,0.375,0.25,-0.125,2.625,-3.375,-3.5,0.0,0.5,-2.125,-4.125,0.009999999999998,-0.25
10.6,0.375,0.375,-0.25,2.625,-3.375,-3.625,0.0,0.5,-2.25,-3.625,0.0300000000000011,-0.2800000000000011
10.7,0.375,0.375,-0.25,2.5,-3.375,-3.625,-0.125,0.375,-2.25,-2.5,0.0300000000000011,-0.240000000000002
10.8,0.5,0.25,-0.375,2.5,-3.25,-3.5,0.0,0.25,-2.125,-0.375,0.009999999999998,-0.2800000000000011
10.9,0.625,0.25,-0.375,2.625,-2.875,-3.25,0.125,0.375,-1.875,3.125,0.0399999999999991,-0.25
11.0,1.0,0.375,-0.375,3.0,-2.25,-2.75,0.25,0.5,-1.5,8.875,0.009999999999998,-0.2100000000000008
11.1,1.625,0.375,-0.375,4.0,-1.25,-1.875,0.375,1.125,-0.625,17.25,0.0700000000000002,-0.2800000000000011
11.2,2.375,0.375,-0.375,5.625,0.375,-0.5,0.375,2.375,1.25,28.25,0.0399999999999991,-0.3100000000000023
11.3,3.5,0.375,-0.375,8.375,2.5,1.75,0.375,4.875,4.625,43.125,0.0300000000000011,-0.2800000000000011
11.4,4.875,0.375,-0.5,12.75,5.25,4.75,0.375,8.875,10.25,62.25,0.0300000000000011,-0.3100000000000023
11.5,6.625,0.375,-0.375,18.875,9.0,8.5,0.625,15.0,18.75,85.75,0.0600000000000022,-0.2899999999999991
11.6,9.0,0.5,-0.5,27.125,13.625,13.125,0.875,24.125,30.5,115.125,0.0399999999999991,-0.2800000000000011
11.7,11.625,0.625,-0.5,37.875,19.125,18.625,1.125,36.5,45.5,151.5,0.0700000000000002,-0.2899999999999991
11.8,14.875,0.625,-0.375,51.125,25.375,25.0,1.375,52.625,63.625,195.0,0.0600000000000022,-0.3100000000000023
11.9,18.5,0.875,-0.5,67.375,32.25,32.125,1.625,73.375,84.875,247.75,0.0399999999999991,-0.259999999999998
12.0,22.625,1.125,-0.5,86.75,40.125,39.875,1.75,98.75,109.375,309.625,0.0300000000000011,-0.25
12.1,27.25,1.375,-0.5,109.0,48.625,48.125,1.875,128.875,136.375,379.625,0.0600000000000022,-0.2199999999999988
12.2,32.375,1.625,-0.5,134.75,58.0,57.0,2.125,164.625,166.25,457.375,0.0399999999999991,-0.25
12.3,37.875,1.875,-0.5,163.625,68.125,66.25,2.375,205.5,198.25,539.0,0.0300000000000011,-0.2800000000000011
12.4,43.875,2.25,-0.5,195.875,78.875,76.0,2.75,251.875,232.125,625.625,0.0300000000000011,-0.2100000000000008
12.5,50.5,2.625,-0.5,231.5,90.375,86.0,2.875,303.875,267.75,715.125,0.0399999999999991,-0.2100000000000008
12.6,57.5,3.0,-0.375,269.75,102.375,96.375,3.125,360.625,304.25,803.875,0.0399999999999991,-0.1499999999999985
12.7,65.0,3.375,-0.5,311.125,115.125,107.125,3.25,422.75,342.125,891.75,0.0300000000000011,-0.1700000000000017
12.8,72.875,3.75,-0.5,354.875,128.375,118.125,3.625,489.75,380.625,976.375,0.0300000000000011,-0.1300000000000025
12.9,81.0,4.25,-0.5,400.375,142.0,129.375,3.875,560.5,419.25,1056.75,0.0300000000000011,-0.0900000000000034
13.0,89.875,4.625,-0.5,448.0,156.25,140.875,3.875,636.125,458.625,1134.125,0.0399999999999991,-0.0700000000000002
13.1,99.0,5.125,-0.375,497.125,171.0,152.5,4.25,715.375,498.125,1206.75,0.009999999999998,-0.1200000000000045
13.2,108.375,5.625,-0.375,546.5,185.875,164.125,4.375,796.625,537.125,1273.625,0.0300000000000011,-0.0700000000000002
13.3,118.25,6.125,-0.5,597.0,201.375,176.0,4.75,880.625,576.25,1336.0,0.0399999999999991,-0.0300000000000011
