time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
10.0,3.75,0.5,0.125,22.625,-1.375,-3.125,-0.25,20.75,7.125,14.25,0.0500000000000042,-0.2700000000000031
10.1,3.75,0.625,0.125,22.5,-1.5,-3.25,-0.125,20.625,7.125,14.0,0.0300000000000011,-0.2800000000000011
10.2,3.75,0.5,0.0,22.375,-1.625,-3.25,0.0,20.5,7.0,14.0,0.0500000000000042,-0.2999999999999971
10.3,3.75,0.625,-0.125,22.375,-1.625,-3.375,-0.25,20.5,7.0,13.875,0.0300000000000011,-0.2100000000000008
10.4,3.75,0.625,-0.125,22.25,-1.75,-3.5,-0.25,20.375,7.0,14.0,0.0300000000000011,-0.2999999999999971
10.5,3.75,0.5,-0.125,22.125,-1.875,-3.5,-0.25,20.25,7.0,14.0,0.0300000000000011,-0.2700000000000031
10.6,3.75,0.5,-0.25,22.125,-1.875,-3.625,-0.25,20.25,7.0,14.5,0.0600000000000022,-0.3100000000000023
10.7,3.875,0.5,-0.25,22.0,-1.875,-3.625,-0.25,20.125,7.125,15.625,0.0300000000000011,-0.3299999999999983
10.8,4.0,0.5,-0.25,22.0,-1.75,-3.625,-0.125,20.125,7.125,18.25,0.0600000000000022,-0.3200000000000003
10.9,4.25,0.5,-0.25,22.125,-1.25,-3.375,0.0,20.25,7.25,23.75,0.0500000000000042,-0.3299999999999983
11.0,4.75,0.5,-0.25,22.75,-0.125,-2.875,0.125,20.625,7.875,33.25,0.0500000000000042,-0.3100000000000023
11.1,5.75,0.5,-0.375,24.0,1.875,-1.625,0.25,21.5,9.125,48.5,0.0600000000000022,-0.3200000000000003
11.2,7.25,0.5,-0.375,26.75,5.625,0.625,0.375,23.75,11.875,73.375,0.0900000000000034,-0.2800000000000011
11.3,9.5,0.625,-0.375,31.5,11.625,4.125,0.5,28.25,17.125,108.75,0.0300000000000011,-0.3400000000000034
11.4,12.5,0.75,-0.375,38.875,20.0,9.625,0.875,35.875,25.875,155.0,0.0500000000000042,-0.3100000000000023
11.5,16.5,0.875,-0.375,50.25,30.375,17.0,1.125,48.625,39.5,216.625,0.0600000000000022,-0.3100000000000023
11.6,21.625,1.0,-0.375,66.5,42.75,26.5,1.375,67.75,58.75,295.5,0.0500000000000042,-0.3400000000000034
11.7,27.75,1.25,-0.375,88.0,56.375,37.375,1.625,94.875,84.125,390.625,0.0600000000000022,-0.3100000000000023
11.8,35.125,1.75,-0.5,116.0,71.875,50.125,2.125,131.75,117.0,501.5,0.0500000000000042,-0.3400000000000034
11.9,43.625,2.0,-0.5,150.75,89.0,64.375,2.375,179.375,157.0,624.5,0.0500000000000042,-0.2999999999999971
12.0,53.25,2.625,-0.375,192.25,107.625,79.75,3.0,238.0,203.25,753.75,0.0600000000000022,-0.2700000000000031
12.1,64.25,3.125,-0.5,241.125,128.5,96.625,3.375,309.625,255.75,887.25,0.0500000000000042,-0.2800000000000011
12.2,76.375,3.625,-0.375,296.75,151.5,114.75,3.875,393.625,312.25,1019.5,0.0600000000000022,-0.2700000000000031
12.3,89.5,4.375,-0.375,358.25,176.0,133.75,4.25,488.625,371.125,1145.375,0.0800000000000054,-0.259999999999998
12.4,103.875,5.125,-0.375,426.125,202.75,154.25,4.75,596.0,432.125,1264.875,0.0800000000000054,-0.2000000000000028
12.5,119.25,5.875,-0.375,497.875,230.75,175.375,5.125,712.75,493.625,1372.75,0.0800000000000054,-0.2300000000000039
12.6,135.625,6.75,-0.375,574.0,260.75,197.5,5.625,840.125,556.25,1469.875,0.0800000000000054,-0.2199999999999988
12.7,153.125,7.625,-0.375,652.375,291.875,220.25,6.0,973.875,618.875,1555.125,0.0600000000000022,-0.2300000000000039
12.8,171.375,8.625,-0.375,730.875,323.875,243.125,6.5,1109.625,680.625,1630.375,0.0600000000000022,-0.1799999999999997
12.9,190.75,9.75,-0.375,809.625,357.0,266.375,6.875,1247.0,742.25,1699.125,0.0600000000000022,-0.1400000000000005
13.0,210.875,10.75,-0.375,886.5,390.5,289.75,7.375,1381.875,802.625,1761.125,0.0600000000000022,-0.1600000000000037
13.1,231.625,12.0,-0.25,959.875,424.125,312.75,7.875,1509.625,860.625,1815.5,0.0600000000000022,-0.1199999999999974
13.2,253.125,13.125,-0.375,1030.125,458.25,335.75,8.25,1630.25,917.0,1863.875,0.0900000000000034,-0.1000000000000014
13.3,275.5,14.375,-0.25,1096.0,492.25,358.5,8.625,1740.5,971.0,1906.75,0.0600000000000022,-0.0300000000000011
13.4,298.25,15.625,-0.25,1156.625,525.625,380.5,9.125,1838.75,1021.5,1944.5,0.0800000000000054,-0.0300000000000011
