time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
10.0,3.625,0.875,0.25,15.25,-1.875,-2.25,0.0,12.0,5.25,5.625,0.0499999999999971,-0.1599999999999966
10.1,3.75,0.75,0.125,15.125,-2.0,-2.375,0.125,11.875,5.25,5.5,0.0499999999999971,-0.1199999999999974
10.2,3.625,0.875,0.125,15.0,-2.0,-2.5,0.125,11.875,5.25,5.5,0.0499999999999971,-0.1400000000000005
10.3,3.625,0.875,0.0,15.0,-2.0,-2.625,0.0,11.875,5.25,5.5,0.0499999999999971,-0.1700000000000017
10.4,3.625,0.875,0.0,14.75,-2.125,-2.75,0.125,11.75,5.25,5.375,0.0499999999999971,-0.1400000000000005
10.5,3.625,0.875,-0.125,14.75,-2.25,-2.75,0.125,11.625,5.25,5.5,0.0499999999999971,-0.1700000000000017
10.6,3.625,0.875,-0.125,14.625,-2.25,-2.75,0.0,11.625,5.25,5.75,0.0300000000000011,-0.1799999999999997
10.7,3.75,1.0,-0.125,14.625,-2.25,-2.875,0.0,11.5,5.375,6.125,0.0599999999999951,-0.2000000000000028
10.8,3.75,0.875,-0.25,14.5,-2.125,-2.75,0.0,11.375,5.375,7.0,0.0300000000000011,-0.1599999999999966
10.9,3.875,0.875,-0.25,14.5,-1.875,-2.625,0.125,11.375,5.5,8.5,0.0499999999999971,-0.1400000000000005
11.0,4.0,1.0,-0.25,14.75,-1.625,-2.125,0.125,11.5,5.75,10.75,0.0499999999999971,-0.2000000000000028
11.1,4.25,1.0,-0.25,15.0,-0.875,-1.5,0.125,11.625,6.25,14.125,0.0499999999999971,-0.2000000000000028
11.2,4.625,0.875,-0.25,15.625,0.125,-0.625,0.375,12.125,7.125,18.875,0.0499999999999971,-0.1700000000000017
11.3,5.125,0.875,-0.25,16.625,1.5,0.75,0.25,13.125,8.625,25.0,0.0499999999999971,-0.1899999999999977
11.4,5.75,0.875,-0.25,18.25,3.125,2.625,0.375,14.75,11.125,32.875,0.0499999999999971,-0.1700000000000017
11.5,6.625,0.875,-0.375,20.625,5.375,4.875,0.5,17.375,14.625,43.125,0.0300000000000011,-0.1899999999999977
11.6,7.5,0.875,-0.25,23.75,7.875,7.75,0.5,21.0,19.375,55.625,0.0300000000000011,-0.1799999999999997
11.7,8.75,1.0,-0.375,28.125,11.0,11.0,0.625,26.125,25.625,71.0,0.0300000000000011,-0.1899999999999977
11.8,10.125,1.0,-0.25,33.75,14.5,14.875,0.875,32.625,33.625,89.5,0.0599999999999951,-0.1599999999999966
11.9,11.625,1.0,-0.25,40.625,18.375,19.0,0.875,40.625,43.0,111.25,0.0499999999999971,-0.1400000000000005
12.0,13.5,1.125,-0.375,48.875,22.75,23.625,1.125,50.5,54.25,136.625,0.0499999999999971,-0.1300000000000025
12.1,15.5,1.125,-0.25,58.75,27.5,28.375,1.25,62.25,66.875,166.125,0.0499999999999971,-0.1700000000000017
12.2,17.625,1.25,-0.25,70.0,32.75,33.375,1.375,75.875,81.125,199.625,0.019999999999996,-0.1499999999999985
12.3,20.0,1.25,-0.375,82.875,38.375,38.5,1.625,91.625,96.625,238.125,0.0499999999999971,-0.0799999999999983
12.4,22.625,1.375,-0.25,97.375,44.375,44.0,1.75,109.875,113.5,280.75,0.0499999999999971,-0.0700000000000002
12.5,25.5,1.625,-0.25,113.375,50.625,49.375,1.75,130.0,131.25,327.0,0.019999999999996,-0.0700000000000002
12.6,28.625,1.625,-0.25,131.0,57.125,55.125,2.0,153.0,150.125,377.375,0.0700000000000002,-0.009999999999998
12.7,31.875,1.875,-0.25,150.125,64.0,61.0,2.25,178.375,170.0,430.0,0.0300000000000011,0.0200000000000031
12.8,35.375,2.0,-0.25,170.625,70.875,66.875,2.5,206.0,190.625,483.875,0.0599999999999951,0.0
12.9,39.125,2.125,-0.25,192.625,78.0,73.0,2.625,236.375,212.25,539.75,0.0300000000000011,0.0300000000000011
13.0,43.0,2.25,-0.25,216.125,85.5,79.25,2.625,269.25,234.5,597.125,0.0499999999999971,0.0900000000000034
13.1,47.125,2.375,-0.125,240.875,93.0,85.5,2.75,304.0,257.25,654.625,0.0499999999999971,0.1099999999999994
13.2,51.375,2.75,-0.125,267.0,100.625,91.875,3.125,341.25,280.75,712.25,0.0300000000000011,0.1799999999999997
13.3,55.875,2.875,-0.125,294.25,108.625,98.25,3.0,380.75,304.625,768.875,0.0300000000000011,0.1899999999999977
13.4,60.5,3.125,-0.125,322.25,116.5,104.625,3.375,421.75,328.375,823.5,0.0499999999999971,0.1799999999999997
13.5,65.375,3.375,-0.125,351.5,124.625,111.125,3.375,465.0,352.625,877.375,0.0499999999999971,0.2700000000000031
13.6,70.375,3.625,-0.125,381.125,132.75,117.625,3.5,509.625,376.5,929.5,0.0499999999999971,0.2700000000000031
13.7,75.625,3.875,0.0,411.75,141.125,124.25,3.75,556.25,400.75,980.375,0.0300000000000011,0.3400000000000034
13.8,81.125,4.125,0.0,442.875,149.5,130.75,3.75,604.5,424.875,1029.5,0.0700000000000002,0.3500000000000014
13.9,86.625,4.375,0.0,474.125,157.75,137.25,4.0,653.5,448.625,1076.375,0.0499999999999971,0.3999999999999986
14.0,92.375,4.625,0.0,505.875,166.375,143.625,4.125,704.0,472.375,1121.5,0.0300000000000011,0.4500000000000028
14.1,98.25,4.875,0.0,537.75,175.0,150.125,4.5,755.375,496.0,1164.25,0.0599999999999951,0.509999999999998
14.2,104.25,5.25,0.0,569.125,183.5,156.375,4.5,806.625,519.0,1204.625,0.0499999999999971,0.5499999999999972
14.3,110.5,5.625,0.0,600.75,192.25,162.625,4.75,858.75,542.0,1243.125,0.0300000000000011,0.5700000000000003
14.4,116.875,5.875,0.0,632.125,201.0,168.875,4.75,911.125,564.75,1279.375,0.0700000000000002,0.6300000000000026
14.5,123.25,6.25,0.0,662.75,209.5,174.875,4.75,962.875,586.875,1313.125,0.0599999999999951,0.6300000000000026
14.6,129.875,6.5,0.0,693.125,218.125,181.0,4.875,1014.625,608.875,1345.125,0.0499999999999971,0.7000000000000028
14.7,136.75,6.875,0.0,722.875,226.625,186.875,4.875,1066.0,630.375,1375.125,0.0499999999999971,0.7100000000000009
14.8,143.5,7.125,0.125,751.75,235.125,192.75,5.0,1116.0,651.375,1402.75,0.0499999999999971,0.759999999999998
14.9,150.5,7.5,0.125,780.125,243.5,198.5,5.25,1165.75,672.125,1429.25,0.0300000000000011,0.8100000000000023
15.0,157.625,7.875,0.125,807.75,251.75,204.125,5.375,1214.375,692.625,1454.375,0.0599999999999951,0.8299999999999983
15.1,164.75,8.25,0.125,834.25,259.75,209.625,5.5,1261.5,712.375,1477.625,0.0300000000000011,0.8299999999999983
