time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
10.0,4.0,0.5,0.375,10.375,-0.875,-2.625,0.0,15.0,6.125,6.0,0.0499999999999971,-0.0700000000000002
10.1,4.0,0.5,0.375,10.25,-1.0,-2.875,0.0,15.0,5.875,5.75,0.0599999999999951,-0.0399999999999991
10.2,4.0,0.5,0.375,10.25,-1.125,-2.875,0.0,14.875,5.875,5.5,0.0899999999999963,-0.0700000000000002
10.3,4.0,0.625,0.375,10.125,-1.25,-3.0,0.125,14.75,5.75,5.375,0.0700000000000002,-0.0499999999999971
10.4,4.0,0.625,0.375,10.0,-1.25,-3.0,0.125,14.75,5.75,5.25,0.0599999999999951,-0.0799999999999983
10.5,4.0,0.625,0.375,9.875,-1.375,-3.125,0.125,14.75,5.625,5.0,0.0700000000000002,-0.0799999999999983
10.6,4.125,0.625,0.375,9.75,-1.375,-3.25,0.0,14.625,5.5,5.125,0.0899999999999963,-0.0700000000000002
10.7,4.125,0.625,0.375,9.75,-1.375,-3.25,0.25,14.625,5.5,5.375,0.0599999999999951,-0.1099999999999994
10.8,4.125,0.75,0.375,9.625,-1.375,-3.125,0.125,14.5,5.375,6.375,0.0599999999999951,-0.1000000000000014
10.9,4.375,0.75,0.375,9.75,-1.25,-3.0,0.25,14.5,5.375,8.625,0.0700000000000002,-0.0799999999999983
11.0,4.75,0.625,0.375,9.875,-0.75,-2.75,0.125,14.625,5.375,12.875,0.0599999999999951,-0.1300000000000025
11.1,5.125,0.75,0.375,10.375,0.125,-2.125,0.25,14.875,5.625,20.125,0.0700000000000002,-0.0700000000000002
11.2,5.875,0.75,0.5,11.125,1.625,-1.0,0.25,15.625,6.375,31.25,0.0599999999999951,-0.1099999999999994
11.3,6.875,0.75,0.375,12.875,4.125,1.0,0.375,17.5,8.0,46.0,0.0599999999999951,-0.1300000000000025
11.4,8.375,0.75,0.5,15.75,7.625,4.0,0.625,21.0,11.125,65.125,0.0499999999999971,-0.0799999999999983
11.5,10.25,0.875,0.375,20.5,12.125,8.0,0.625,26.5,16.75,89.875,0.0599999999999951,-0.1400000000000005
11.6,12.625,0.875,0.5,27.625,17.375,13.375,0.875,34.625,25.75,121.75,0.0499999999999971,-0.1300000000000025
11.7,15.5,1.0,0.5,37.125,23.625,19.625,1.0,46.0,38.25,161.25,0.0599999999999951,-0.0700000000000002
11.8,19.0,1.125,0.5,49.75,31.0,26.75,1.25,61.375,54.875,209.5,0.0700000000000002,-0.1000000000000014
11.9,23.125,1.125,0.5,65.375,39.25,34.625,1.5,81.375,75.625,266.0,0.0700000000000002,-0.0799999999999983
12.0,27.625,1.375,0.5,84.625,48.625,43.375,1.625,106.75,100.375,332.125,0.0899999999999963,-0.0799999999999983
12.1,33.0,1.625,0.5,107.5,59.0,52.875,1.875,138.125,128.625,406.5,0.0899999999999963,-0.0799999999999983
12.2,38.75,1.875,0.5,134.0,70.25,63.125,2.25,175.125,159.625,486.5,0.0599999999999951,-0.0399999999999991
12.3,45.25,2.125,0.5,164.5,82.5,74.125,2.25,218.875,193.625,572.125,0.0700000000000002,-0.009999999999998
