time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
10.0,2.875,0.625,0.125,12.0,-3.125,-2.25,-0.125,9.125,3.0,2.5,0.0300000000000011,-0.2299999999999968
10.1,2.875,0.5,0.0,11.875,-3.25,-2.375,-0.25,9.0,2.25,1.75,0.0700000000000002,-0.25
10.2,2.875,0.5,-0.125,11.75,-3.25,-2.375,-0.375,8.875,2.125,1.375,0.0400000000000062,-0.2800000000000011
10.3,2.875,0.5,-0.125,11.75,-3.25,-2.375,-0.25,8.875,2.0,1.125,0.0600000000000022,-0.2299999999999968
10.4,2.875,0.5,-0.125,11.625,-3.25,-2.5,-0.25,8.875,2.125,1.25,0.0400000000000062,-0.2299999999999968
10.5,2.875,0.5,-0.25,11.5,-3.375,-2.625,-0.25,8.75,2.125,1.25,0.0300000000000011,-0.1899999999999977
10.6,2.875,0.5,-0.25,11.375,-3.375,-2.625,-0.125,8.75,2.25,1.5,0.0400000000000062,-0.2199999999999988
10.7,2.875,0.5,-0.375,11.375,-3.375,-2.5,-0.375,8.625,2.25,2.375,0.0400000000000062,-0.2199999999999988
10.8,3.0,0.5,-0.375,11.375,-3.25,-2.5,-0.25,8.625,2.375,4.625,0.0600000000000022,-0.259999999999998
10.9,3.125,0.5,-0.375,11.375,-3.0,-2.25,-0.125,8.625,2.625,9.875,0.0300000000000011,-0.25
11.0,3.625,0.5,-0.5,11.875,-2.375,-1.625,0.0,8.75,3.0,19.875,0.0300000000000011,-0.2100000000000008
11.1,4.25,0.5,-0.5,13.25,-1.125,-0.375,0.125,9.375,3.875,36.0,0.0400000000000062,-0.259999999999998
11.2,5.375,0.5,-0.5,16.0,1.25,2.25,0.25,10.625,6.25,59.5,0.0300000000000011,-0.259999999999998
11.3,7.0,0.5,-0.5,21.0,5.0,6.25,0.375,13.375,11.0,91.5,0.0400000000000062,-0.2000000000000028
11.4,9.375,0.625,-0.5,29.375,10.75,12.125,0.75,18.625,19.875,134.75,0.0400000000000062,-0.3100000000000023
11.5,12.625,0.75,-0.5,41.375,18.0,19.875,0.875,28.0,34.5,190.75,0.0700000000000002,-0.2100000000000008
11.6,16.75,0.875,-0.625,58.0,27.0,29.125,1.25,43.0,55.875,260.25,0.0600000000000022,-0.259999999999998
11.7,22.0,1.125,-0.5,80.375,37.625,40.0,1.5,65.625,85.5,344.75,0.0600000000000022,-0.25
11.8,28.375,1.375,-0.5,108.875,50.125,52.25,1.875,97.125,123.0,442.875,0.0400000000000062,-0.2199999999999988
11.9,35.75,1.875,-0.5,143.375,64.25,66.0,2.5,138.0,167.5,552.75,0.0700000000000002,-0.2000000000000028
12.0,44.25,2.25,-0.5,185.0,80.5,81.375,2.75,190.25,218.5,675.625,0.0700000000000002,-0.1599999999999966
12.1,54.0,2.875,-0.5,233.25,98.375,98.0,3.0,254.25,274.75,806.375,0.0400000000000062,-0.2000000000000028
12.2,64.75,3.5,-0.5,287.625,117.875,115.625,3.625,330.0,334.25,938.5,0.0400000000000062,-0.1700000000000017
12.3,76.75,4.125,-0.5,349.25,139.25,134.75,4.0,418.875,397.5,1068.5,0.0700000000000002,-0.1599999999999966
12.4,89.875,4.875,-0.5,416.75,162.5,154.625,4.375,519.875,463.375,1190.5,0.0400000000000062,-0.1300000000000025
12.5,103.875,5.75,-0.375,488.5,187.125,175.125,4.875,630.5,529.875,1301.25,0.0400000000000062,-0.1499999999999985
12.6,119.125,6.5,-0.375,565.0,213.375,196.375,5.25,751.25,597.5,1403.5,0.0600000000000022,-0.1300000000000025
12.7,135.375,7.375,-0.375,644.125,241.25,218.25,5.75,879.0,664.5,1496.375,0.0600000000000022,-0.0700000000000002
12.8,152.375,8.375,-0.375,723.375,270.125,240.25,6.125,1010.0,729.75,1579.75,0.0600000000000022,-0.0700000000000002
12.9,170.5,9.375,-0.375,803.125,300.625,262.75,6.625,1144.5,793.75,1655.375,0.0300000000000011,-0.0300000000000011
13.0,189.5,10.375,-0.375,881.0,332.375,285.125,7.0,1278.125,855.625,1723.0,0.0600000000000022,0.009999999999998
13.1,209.125,11.5,-0.375,955.125,364.75,307.375,7.375,1406.625,914.625,1782.875,0.0700000000000002,0.0799999999999983
13.2,229.75,12.75,-0.25,1026.375,398.125,329.625,7.875,1529.875,971.625,1836.625,0.0400000000000062,0.0200000000000031
13.3,251.0,13.875,-0.25,1093.25,431.875,351.5,8.25,1644.875,1025.875,1884.375,0.0600000000000022,0.0799999999999983
13.4,272.875,15.125,-0.25,1154.875,465.375,372.875,8.75,1749.375,1076.75,1926.5,0.0700000000000002,0.1099999999999994
13.5,295.375,16.5,-0.25,1212.5,499.125,394.0,9.0,1844.75,1125.5,1964.5,0.0700000000000002,0.1099999999999994
13.6,318.5,17.625,-0.25,1265.375,532.75,414.375,9.5,1929.875,1171.5,1998.75,0.0600000000000022,0.1499999999999985
13.7,341.875,19.125,-0.25,1313.25,565.625,434.125,9.75,2004.75,1214.5,2029.75,0.0600000000000022,0.2000000000000028
13.8,366.0,20.375,-0.25,1357.375,598.125,453.375,10.125,2071.25,1255.125,2058.25,0.0700000000000002,0.2000000000000028
13.9,390.25,21.875,-0.125,1397.125,629.75,472.0,10.375,2129.125,1293.0,2084.0,0.0600000000000022,0.2100000000000008
14.0,415.125,23.375,-0.125,1433.75,660.875,490.0,10.75,2180.375,1328.75,2107.375,0.0400000000000062,0.2700000000000031
14.1,440.25,24.875,0.0,1467.0,691.0,507.375,11.25,2225.5,1362.25,2128.625,0.0700000000000002,0.259999999999998
14.2,465.375,26.375,0.0,1497.0,719.875,523.75,11.5,2264.625,1393.375,2147.75,0.0700000000000002,0.3200000000000003
