time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
10.0,5.375,2.125,0.625,24.875,-3.125,-5.5,0.0,23.5,12.125,15.875,0.0600000000000022,-0.5300000000000011
10.1,5.5,2.125,0.5,24.75,-3.375,-5.625,0.0,23.375,12.25,15.875,0.0399999999999991,-0.5200000000000031
10.2,5.5,2.25,0.375,24.75,-3.375,-5.75,0.125,23.375,12.625,16.125,0.0600000000000022,-0.5300000000000011
10.3,5.5,2.25,0.25,24.625,-3.5,-5.875,0.25,23.375,12.875,16.25,0.0399999999999991,-0.5399999999999991
10.4,5.625,2.25,0.25,24.625,-3.5,-5.875,0.125,23.375,13.0,16.5,0.0399999999999991,-0.5300000000000011
10.5,5.5,2.375,0.125,24.5,-3.625,-5.875,0.125,23.375,13.375,16.75,0.0399999999999991,-0.5900000000000034
10.6,5.625,2.25,0.125,24.5,-3.75,-6.0,0.125,23.375,13.5,17.125,0.0399999999999991,-0.5600000000000023
10.7,5.75,2.25,0.125,24.375,-3.625,-5.875,0.0,23.375,13.75,17.875,0.0399999999999991,-0.5600000000000023
10.8,5.75,2.375,0.0,24.5,-3.5,-5.875,0.125,23.25,14.0,19.375,0.0300000000000011,-0.5800000000000054
10.9,6.0,2.375,0.0,24.625,-3.125,-5.75,0.125,23.25,14.25,21.75,0.0600000000000022,-0.6000000000000014
11.0,6.25,2.5,-0.125,25.0,-2.375,-5.25,0.125,23.5,14.5,26.0,0.0700000000000002,-0.6099999999999994
11.1,6.75,2.5,-0.125,25.875,-1.0,-4.375,0.25,23.75,15.0,32.625,0.0600000000000022,-0.5700000000000003
11.2,7.5,2.5,-0.125,27.625,1.375,-3.0,0.5,24.5,16.125,42.25,0.0399999999999991,-0.5700000000000003
11.3,8.375,2.625,-0.125,30.625,4.5,-0.75,0.5,26.0,18.0,55.5,0.0600000000000022,-0.6200000000000045
11.4,9.75,2.625,-0.25,35.25,8.625,2.5,0.5,28.5,21.25,72.0,0.0399999999999991,-0.6500000000000057
11.5,11.25,2.75,-0.25,42.125,13.5,6.625,0.75,32.75,26.25,92.625,0.0399999999999991,-0.6300000000000026
11.6,13.375,2.875,-0.25,51.375,19.375,11.75,0.875,39.25,33.625,118.125,0.0399999999999991,-0.6000000000000014
11.7,15.625,3.0,-0.25,63.5,25.875,17.875,0.875,48.375,43.875,149.125,0.0399999999999991,-0.6300000000000026
11.8,18.5,3.125,-0.25,78.875,33.375,25.0,1.125,60.875,57.625,187.25,0.0600000000000022,-0.6300000000000026
11.9,21.75,3.375,-0.375,97.625,41.75,33.25,1.375,77.625,74.875,232.25,0.0399999999999991,-0.6200000000000045
12.0,25.5,3.625,-0.25,119.625,50.875,42.0,1.625,98.625,95.75,284.125,0.0600000000000022,-0.6300000000000026
12.1,29.75,3.875,-0.25,145.375,61.0,51.625,1.875,125.0,120.375,344.125,0.0300000000000011,-0.6500000000000057
12.2,34.375,4.125,-0.375,174.625,72.125,61.75,2.0,157.0,147.875,410.625,0.0399999999999991,-0.6200000000000045
12.3,39.5,4.5,-0.25,206.75,83.875,72.25,2.25,194.375,178.0,482.25,0.0399999999999991,-0.6200000000000045
12.4,45.125,4.875,-0.375,242.75,96.5,83.375,2.5,238.125,210.625,558.875,0.0399999999999991,-0.6300000000000026
12.5,51.25,5.25,-0.375,281.75,109.875,95.0,2.625,287.875,245.25,638.625,0.0399999999999991,-0.5399999999999991
