time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
10.0,1.5,0.375,0.25,-2.75,-4.375,-2.875,-0.25,-3.875,-5.375,-11.0,0.0399999999999991,-0.279999999999994
10.1,1.5,0.375,0.25,-2.875,-4.375,-3.0,-0.25,-4.0,-5.625,-11.25,0.0499999999999971,-0.2399999999999948
10.2,1.5,0.25,0.25,-3.0,-4.5,-3.125,-0.25,-4.125,-5.75,-11.375,0.009999999999998,-0.279999999999994
10.3,1.375,0.25,0.25,-3.125,-4.5,-3.25,-0.25,-4.25,-5.875,-11.5,0.0399999999999991,-0.279999999999994
10.4,1.375,0.25,0.25,-3.25,-4.5,-3.375,-0.125,-4.25,-6.0,-11.625,0.0499999999999971,-0.259999999999998
10.5,1.375,0.25,0.25,-3.375,-4.625,-3.375,-0.125,-4.375,-6.0,-11.25,0.019999999999996,-0.279999999999994
10.6,1.375,0.25,0.25,-3.5,-4.625,-3.5,0.0,-4.5,-6.125,-10.25,0.019999999999996,-0.279999999999994
10.7,1.5,0.25,0.25,-3.625,-4.375,-3.625,-0.125,-4.625,-6.25,-7.625,0.0399999999999991,-0.2299999999999968
10.8,1.75,0.25,0.25,-3.625,-3.75,-3.375,-0.125,-4.625,-6.25,-2.625,0.0499999999999971,-0.279999999999994
10.9,2.25,0.25,0.25,-3.5,-2.75,-3.0,-0.125,-4.375,-6.125,5.25,0.0499999999999971,-0.259999999999998
11.0,3.0,0.25,0.25,-2.875,-0.625,-1.875,-0.125,-3.5,-5.375,16.875,0.0499999999999971,-0.279999999999994
11.1,4.25,0.25,0.25,-1.625,2.75,0.25,-0.125,-1.125,-3.5,33.0,0.0499999999999971,-0.279999999999994
11.2,6.0,0.375,0.25,1.125,7.5,3.125,0.25,3.375,0.125,54.5,0.0699999999999931,-0.3200000000000003
11.3,8.25,0.375,0.25,5.625,13.625,7.25,0.375,11.0,6.5,84.0,0.0699999999999931,-0.269999999999996
11.4,11.125,0.5,0.25,12.625,21.0,12.5,0.5,22.75,16.125,123.625,0.0399999999999991,-0.259999999999998
