time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
10.0,3.375,3.5,1.0,-8.25,-12.375,-13.375,-0.25,-5.75,-5.0,-15.75,0.0499999999999971,-1.0399999999999991
10.1,3.375,3.625,0.875,-8.625,-12.5,-13.5,-0.125,-5.875,-4.875,-15.875,0.009999999999998,-1.1499999999999986
10.2,3.375,3.75,0.75,-8.75,-12.5,-13.625,-0.125,-6.125,-4.875,-16.0,0.0399999999999991,-1.0999999999999943
10.3,3.375,3.625,0.625,-9.125,-12.625,-13.625,-0.125,-6.25,-4.75,-16.0,0.0399999999999991,-1.1299999999999957
10.4,3.375,3.75,0.625,-9.375,-12.875,-13.75,-0.125,-6.375,-4.75,-16.125,0.0399999999999991,-1.0999999999999943
10.5,3.375,3.875,0.5,-9.625,-12.875,-13.75,-0.125,-6.625,-4.625,-16.0,0.029999999999994,-1.1499999999999986
10.6,3.375,3.75,0.5,-9.875,-12.875,-13.875,-0.25,-6.75,-4.625,-15.375,0.0399999999999991,-1.1499999999999986
10.7,3.5,3.875,0.375,-10.125,-13.0,-13.75,-0.125,-6.875,-4.5,-14.375,0.0399999999999991,-1.2399999999999949
10.8,3.5,3.875,0.375,-10.375,-12.875,-13.75,-0.125,-7.0,-4.5,-12.25,0.009999999999998,-1.1499999999999986
10.9,3.75,4.0,0.375,-10.5,-12.625,-13.5,-0.125,-7.0,-4.25,-8.25,0.029999999999994,-1.1799999999999995
11.0,4.0,4.0,0.375,-10.125,-11.75,-13.0,0.0,-6.625,-3.75,-1.5,0.029999999999994,-1.1599999999999966
11.1,4.625,4.0,0.25,-9.25,-10.125,-12.0,0.0,-5.75,-2.5,8.375,0.009999999999998,-1.25
11.2,5.375,4.125,0.25,-7.0,-7.5,-10.125,0.25,-4.125,-0.125,22.25,0.029999999999994,-1.2199999999999989
11.3,6.625,4.125,0.25,-3.125,-3.5,-7.5,0.25,-1.0,4.25,40.625,0.0399999999999991,-1.1899999999999975
11.4,8.25,4.125,0.25,3.0,2.125,-3.75,0.5,4.125,11.125,64.375,0.009999999999998,-1.2199999999999989
11.5,10.375,4.375,0.125,12.0,9.0,1.5,0.75,12.125,21.375,95.125,0.0399999999999991,-1.279999999999994
11.6,13.0,4.5,0.125,24.375,17.0,8.0,0.625,23.625,35.5,132.75,0.0399999999999991,-1.259999999999998
11.7,16.125,4.75,0.125,40.375,26.25,15.5,0.875,39.125,53.375,177.25,0.029999999999994,-1.2399999999999949
11.8,20.0,5.0,0.125,60.5,36.75,24.125,1.125,59.875,75.625,230.125,0.0399999999999991,-1.2099999999999935
11.9,24.25,5.25,0.125,85.0,48.25,33.875,1.375,86.375,101.875,291.375,0.0399999999999991,-1.259999999999998
12.0,29.125,5.625,0.125,113.25,60.875,44.5,1.375,118.625,131.625,360.75,0.0499999999999971,-1.2899999999999991
12.1,34.625,6.0,0.125,146.375,74.625,56.125,1.75,157.625,165.25,439.25,0.0399999999999991,-1.279999999999994
12.2,40.625,6.5,0.0,183.625,89.25,68.5,2.125,203.625,202.25,525.5,0.0399999999999991,-1.259999999999998
12.3,47.25,6.875,0.0,224.375,104.75,81.25,2.5,256.5,241.625,616.125,0.0399999999999991,-1.2399999999999949
12.4,54.375,7.375,0.0,269.125,121.625,94.75,2.625,317.0,283.875,710.125,0.0399999999999991,-1.2099999999999935
12.5,62.125,7.875,0.0,317.125,139.25,108.75,3.125,384.375,327.875,804.5,0.0399999999999991,-1.2199999999999989
12.6,70.25,8.5,0.0,367.25,157.75,123.0,3.25,457.5,372.625,895.875,0.0499999999999971,-1.1699999999999946
12.7,79.125,9.0,0.0,420.0,177.125,137.75,3.5,537.375,418.5,984.125,0.0499999999999971,-1.1699999999999946
