time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
10.0,8.25,0.875,-0.25,36.625,0.0,-0.75,0.0,42.5,22.875,33.25,0.0300000000000011,-0.1400000000000005
10.1,8.25,0.875,-0.375,36.5,-0.125,-0.75,0.0,42.5,23.0,33.375,0.009999999999998,-0.1400000000000005
10.2,8.25,0.875,-0.375,36.5,-0.125,-0.875,0.0,42.5,23.125,33.375,0.009999999999998,-0.1099999999999994
10.3,8.375,0.875,-0.5,36.375,-0.25,-0.875,0.125,42.375,23.375,33.5,0.0300000000000011,-0.1600000000000037
10.4,8.375,1.0,-0.625,36.25,-0.25,-0.875,-0.125,42.375,23.5,33.625,0.0300000000000011,-0.1600000000000037
10.5,8.5,0.875,-0.75,36.125,-0.25,-0.875,0.0,42.375,23.75,33.75,0.0300000000000011,-0.1200000000000045
10.6,8.5,1.0,-0.75,36.0,-0.25,-0.75,0.0,42.25,23.875,34.0,0.0399999999999991,-0.1300000000000025
10.7,8.625,1.0,-0.875,36.0,-0.25,-0.75,0.0,42.25,24.125,34.75,0.009999999999998,-0.1700000000000017
10.8,8.75,1.0,-0.875,35.875,-0.25,-0.625,-0.125,42.25,24.25,36.625,0.009999999999998,-0.1799999999999997
10.9,8.875,1.125,-1.0,35.875,0.125,-0.375,0.125,42.25,24.5,40.625,0.0399999999999991,-0.1799999999999997
11.0,9.125,1.125,-1.0,36.0,1.0,0.125,0.125,42.375,24.75,47.875,0.0,-0.1799999999999997
11.1,9.625,1.125,-1.0,36.5,2.625,1.25,0.25,42.625,25.25,59.125,0.009999999999998,-0.1799999999999997
11.2,10.25,1.125,-1.125,37.625,5.625,3.25,0.25,43.5,26.25,75.0,0.0300000000000011,-0.1799999999999997
11.3,11.25,1.125,-1.125,40.0,9.875,6.5,0.375,45.5,28.375,96.125,0.009999999999998,-0.1400000000000005
11.4,12.75,1.25,-1.125,43.75,15.125,10.75,0.625,49.125,31.75,123.25,0.009999999999998,-0.1200000000000045
11.5,14.75,1.25,-1.125,49.75,21.875,16.5,0.875,55.625,37.625,158.75,0.0300000000000011,-0.1499999999999985
11.6,17.5,1.375,-1.125,58.625,29.625,23.625,1.125,65.75,47.125,203.25,0.0399999999999991,-0.1300000000000025
11.7,20.75,1.625,-1.125,70.75,38.5,32.0,1.25,80.5,61.25,257.25,0.0300000000000011,-0.1499999999999985
11.8,24.75,1.75,-1.25,86.875,49.125,41.75,1.5,101.25,81.125,323.25,0.0300000000000011,-0.0900000000000034
11.9,29.375,2.0,-1.125,107.5,61.125,52.625,1.875,128.625,106.875,400.5,0.009999999999998,-0.0900000000000034
12.0,34.75,2.5,-1.125,132.75,74.375,64.375,2.25,163.0,138.0,486.125,0.0300000000000011,-0.0700000000000002
12.1,40.875,2.75,-1.125,163.125,89.125,77.25,2.625,205.625,174.75,580.375,0.009999999999998,-0.0500000000000042
12.2,47.875,3.25,-1.25,198.625,105.125,91.0,3.0,256.875,215.75,681.25,0.009999999999998,-0.0500000000000042
12.3,55.375,3.75,-1.25,238.75,122.125,105.375,3.125,316.0,260.0,785.125,0.0300000000000011,0.0599999999999951
12.4,63.625,4.25,-1.125,284.0,140.625,120.75,3.75,384.5,307.875,891.375,0.009999999999998,0.0799999999999983
12.5,72.625,4.75,-1.25,333.875,160.5,136.875,3.875,461.5,358.625,995.75,0.0399999999999991,0.0899999999999963
12.6,82.375,5.25,-1.25,387.125,181.0,153.375,4.375,545.625,411.25,1095.25,0.0300000000000011,0.1199999999999974
12.7,92.75,5.875,-1.125,444.375,203.0,170.75,4.625,637.875,466.375,1190.875,0.0300000000000011,0.1899999999999977
12.8,103.875,6.625,-1.25,504.625,226.0,188.625,4.875,736.375,522.5,1280.375,0.009999999999998,0.1700000000000017
12.9,115.5,7.25,-1.125,566.25,249.875,206.625,5.375,838.75,578.375,1363.125,0.009999999999998,0.3099999999999951
13.0,127.875,8.0,-1.25,629.875,274.875,225.125,5.75,945.375,634.875,1439.625,0.0399999999999991,0.3299999999999983
13.1,140.875,8.75,-1.25,693.875,300.75,243.625,6.25,1053.375,690.75,1509.125,0.0399999999999991,0.3299999999999983
13.2,154.25,9.625,-1.125,757.0,326.625,262.125,6.375,1160.125,745.125,1571.75,0.009999999999998,0.4099999999999966
13.3,168.375,10.375,-1.25,819.625,353.25,280.625,6.875,1266.125,798.75,1629.375,0.0300000000000011,0.4799999999999969
13.4,182.875,11.25,-1.125,880.0,379.875,298.875,7.125,1367.5,850.375,1681.0,0.009999999999998,0.5599999999999952
13.5,198.0,12.125,-1.125,938.875,406.875,317.125,7.5,1464.75,900.875,1728.25,0.0399999999999991,0.5499999999999972
13.6,213.625,13.0,-1.125,994.875,434.0,335.0,7.75,1556.0,949.75,1771.375,0.0300000000000011,0.6899999999999977
13.7,229.5,14.0,-1.125,1047.5,460.5,352.375,8.125,1639.875,996.25,1810.125,0.0300000000000011,0.6599999999999966
13.8,245.875,14.875,-1.125,1097.5,487.125,369.625,8.375,1717.625,1041.25,1846.0,0.0399999999999991,0.7399999999999949
13.9,262.625,15.75,-1.125,1144.5,513.375,386.375,8.75,1788.5,1084.125,1879.0,0.0399999999999991,0.7899999999999991
14.0,279.625,16.875,-1.125,1187.75,539.0,402.625,9.0,1852.0,1124.625,1909.375,0.0300000000000011,0.7899999999999991
14.1,297.0,17.875,-1.125,1228.5,564.25,418.5,9.25,1909.875,1163.5,1938.125,0.0399999999999991,0.8799999999999955
14.2,314.75,19.0,-1.0,1266.125,589.125,433.625,9.75,1962.0,1200.5,1964.875,0.0300000000000011,0.9699999999999988
