time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
10.0,5.25,1.125,0.125,7.75,-6.5,-5.25,-0.125,6.375,0.5,-6.375,0.0399999999999991,-0.2800000000000011
10.1,5.25,1.125,0.125,7.625,-6.625,-5.375,-0.125,6.25,0.375,-6.5,0.0700000000000002,-0.3200000000000003
10.2,5.25,1.125,0.0,7.375,-6.625,-5.5,0.0,6.125,0.375,-6.75,0.0499999999999971,-0.2899999999999991
10.3,5.25,1.125,0.0,7.25,-6.625,-5.5,-0.125,6.0,0.25,-6.875,0.0399999999999991,-0.3699999999999974
10.4,5.25,1.125,0.0,7.0,-6.75,-5.5,-0.125,5.875,0.25,-7.0,0.0700000000000002,-0.3200000000000003
10.5,5.25,1.125,-0.125,6.875,-6.75,-5.625,-0.125,5.75,0.125,-7.125,0.0700000000000002,-0.3400000000000034
10.6,5.25,1.125,-0.125,6.625,-6.75,-5.625,-0.125,5.625,0.125,-7.125,0.0499999999999971,-0.3800000000000025
10.7,5.25,1.25,-0.125,6.5,-6.75,-5.625,-0.125,5.375,0.125,-6.875,0.0499999999999971,-0.3800000000000025
10.8,5.375,1.125,-0.125,6.375,-6.625,-5.625,-0.125,5.375,0.0,-6.0,0.0399999999999991,-0.3400000000000034
10.9,5.375,1.25,-0.125,6.125,-6.5,-5.375,-0.125,5.25,0.0,-4.5,0.0499999999999971,-0.3200000000000003
11.0,5.625,1.25,-0.25,6.125,-6.125,-5.0,-0.125,5.125,0.125,-1.625,0.0499999999999971,-0.3699999999999974
11.1,5.75,1.125,-0.125,6.375,-5.5,-4.5,-0.125,5.375,0.375,2.875,0.0700000000000002,-0.3200000000000003
11.2,6.25,1.125,-0.125,6.875,-4.5,-3.5,0.125,5.875,1.125,9.125,0.0499999999999971,-0.3200000000000003
11.3,6.875,1.125,-0.25,8.125,-3.0,-2.125,0.125,6.875,2.375,17.25,0.0700000000000002,-0.3400000000000034
11.4,7.75,1.25,-0.25,10.0,-1.0,0.0,0.125,8.625,4.75,27.375,0.0499999999999971,-0.3699999999999974
11.5,8.625,1.25,-0.25,12.875,1.625,2.625,0.25,11.625,8.25,39.875,0.0499999999999971,-0.3100000000000023
11.6,10.0,1.25,-0.25,16.875,4.75,5.75,0.5,15.75,13.25,55.5,0.0700000000000002,-0.3100000000000023
11.7,11.5,1.25,-0.25,22.5,8.625,9.5,0.5,21.625,20.125,74.75,0.0799999999999983,-0.3500000000000014
11.8,13.5,1.375,-0.25,29.625,12.875,13.875,0.625,29.75,28.875,98.25,0.0700000000000002,-0.2899999999999991
11.9,15.625,1.375,-0.25,38.375,17.875,18.5,0.75,40.125,39.375,125.875,0.0700000000000002,-0.3100000000000023
12.0,18.0,1.5,-0.25,49.0,23.25,23.875,0.75,53.625,52.0,158.25,0.0799999999999983,-0.259999999999998
12.1,20.75,1.625,-0.25,61.5,29.25,29.5,1.0,70.0,66.625,194.875,0.0700000000000002,-0.3100000000000023
