time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
10.0,3.5,0.0,0.125,22.875,3.75,1.375,0.0,23.25,11.75,19.125,0.0399999999999991,0.0600000000000022
10.1,3.5,0.0,0.0,22.75,3.625,1.25,-0.125,23.25,11.875,19.25,0.0399999999999991,0.0399999999999991
10.2,3.625,0.125,-0.125,22.875,3.5,1.125,-0.125,23.25,12.125,19.5,0.0499999999999971,0.0600000000000022
10.3,3.625,0.125,-0.125,22.75,3.375,1.0,0.0,23.25,12.375,19.625,0.0499999999999971,0.0799999999999983
10.4,3.625,0.125,-0.25,22.75,3.25,1.0,0.0,23.375,12.625,19.875,0.0499999999999971,0.0399999999999991
10.5,3.625,0.125,-0.375,22.75,3.25,0.875,-0.125,23.375,12.875,20.25,0.0499999999999971,0.0600000000000022
10.6,3.75,0.25,-0.375,22.75,3.25,0.875,-0.25,23.25,12.875,20.875,0.0499999999999971,0.0300000000000011
10.7,3.75,0.25,-0.5,22.75,3.25,0.875,-0.125,23.375,13.25,21.75,0.0499999999999971,0.0600000000000022
10.8,4.0,0.125,-0.5,22.75,3.25,1.0,-0.125,23.375,13.5,23.75,0.0499999999999971,0.0
10.9,4.125,0.25,-0.5,23.125,3.625,1.25,-0.25,23.5,13.75,27.0,0.0499999999999971,0.0
11.0,4.5,0.25,-0.625,23.875,4.375,1.75,-0.125,23.75,14.125,32.25,0.0399999999999991,-0.0399999999999991
11.1,5.0,0.25,-0.625,25.0,5.625,2.625,-0.125,24.125,15.0,40.375,0.0499999999999971,0.0200000000000031
11.2,5.625,0.375,-0.625,27.0,7.75,4.125,-0.125,25.125,16.375,51.375,0.0700000000000002,0.0
11.3,6.5,0.375,-0.75,30.125,10.75,6.5,0.25,26.875,18.875,66.0,0.0499999999999971,-0.0600000000000022
11.4,7.75,0.375,-0.625,35.0,14.375,9.875,0.25,29.875,23.0,84.25,0.0700000000000002,-0.0600000000000022
11.5,9.25,0.5,-0.75,41.75,19.0,14.125,0.25,34.75,29.125,107.0,0.0499999999999971,-0.009999999999998
11.6,11.125,0.625,-0.75,51.0,24.375,19.25,0.5,42.0,37.5,135.25,0.0700000000000002,-0.0200000000000031
11.7,13.375,0.75,-0.75,63.125,30.625,25.375,0.75,52.375,48.75,169.125,0.019999999999996,-0.0499999999999971
11.8,16.0,0.875,-0.75,78.0,37.625,32.25,0.875,66.0,62.625,208.5,0.0499999999999971,-0.0399999999999991
