time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
10.0,14.5,2.375,1.0,28.125,-13.375,-10.875,0.0,29.125,5.375,-3.625,0.0700000000000002,-0.5399999999999991
10.1,14.625,2.25,0.875,27.75,-13.5,-11.0,0.0,28.875,4.5,-4.875,0.0600000000000022,-0.5399999999999991
10.2,14.625,2.25,0.875,27.375,-13.625,-11.25,-0.125,28.625,4.125,-5.625,0.0399999999999991,-0.5
10.3,14.625,2.25,0.875,27.0,-13.75,-11.25,0.125,28.375,3.875,-6.125,0.0399999999999991,-0.529999999999994
10.4,14.625,2.375,0.75,26.625,-13.875,-11.5,-0.125,28.125,3.75,-6.5,0.0700000000000002,-0.509999999999998
10.5,14.625,2.375,0.75,26.25,-14.0,-11.5,-0.125,27.875,3.625,-6.625,0.0600000000000022,-0.5599999999999952
10.6,14.625,2.375,0.75,25.875,-14.125,-11.625,0.0,27.625,3.375,-6.375,0.0600000000000022,-0.529999999999994
10.7,14.75,2.25,0.75,25.5,-14.125,-11.625,0.0,27.375,3.25,-5.125,0.0399999999999991,-0.5
10.8,14.875,2.375,0.75,25.25,-14.125,-11.5,0.0,27.125,3.25,-1.75,0.0399999999999991,-0.5599999999999952
10.9,15.125,2.375,0.625,25.125,-13.75,-11.125,0.125,27.0,3.375,4.625,0.0600000000000022,-0.5599999999999952
11.0,15.625,2.375,0.75,25.625,-12.875,-10.25,0.125,27.125,3.875,15.75,0.0700000000000002,-0.5399999999999991
11.1,16.375,2.5,0.75,26.625,-11.25,-9.0,0.25,28.0,5.25,32.625,0.0399999999999991,-0.5399999999999991
11.2,17.5,2.5,0.625,29.0,-8.625,-6.625,0.5,30.375,8.375,57.0,0.0900000000000034,-0.5599999999999952
11.3,19.125,2.5,0.625,33.25,-5.0,-3.25,0.625,35.0,14.125,89.75,0.0399999999999991,-0.5700000000000003
11.4,21.25,2.625,0.625,39.875,-0.25,1.375,0.875,43.0,23.25,132.0,0.0399999999999991,-0.5700000000000003
11.5,24.125,2.75,0.625,49.625,6.125,7.375,0.75,55.125,37.25,186.25,0.0399999999999991,-0.5700000000000003
11.6,27.625,2.875,0.625,63.375,13.75,14.75,1.25,72.5,56.125,253.125,0.0100000000000051,-0.529999999999994
11.7,31.875,3.125,0.625,81.375,22.625,23.125,1.375,96.125,79.75,329.875,0.0300000000000011,-0.5499999999999972
11.8,37.0,3.375,0.625,104.375,32.75,32.625,1.5,126.75,108.375,416.125,0.0399999999999991,-0.5999999999999943
11.9,42.875,3.75,0.625,132.75,44.375,43.25,2.0,165.125,141.25,510.125,0.0900000000000034,-0.5799999999999983
12.0,49.5,4.125,0.625,166.0,57.0,54.5,2.375,210.875,177.625,609.0,0.0700000000000002,-0.5899999999999963
12.1,57.0,4.375,0.625,204.875,71.25,67.125,2.625,265.375,217.75,711.75,0.0600000000000022,-0.529999999999994
12.2,65.25,5.0,0.625,248.875,86.75,80.75,3.0,328.0,260.875,814.875,0.0399999999999991,-0.5599999999999952
12.3,74.25,5.5,0.625,297.125,103.625,95.125,3.25,398.125,306.375,915.25,0.0600000000000022,-0.5999999999999943
12.4,84.125,6.0,0.625,350.375,121.625,110.25,3.625,477.125,354.5,1012.625,0.0600000000000022,-0.509999999999998
12.5,94.625,6.625,0.625,406.5,140.75,125.875,4.125,562.875,403.625,1104.0,0.0600000000000022,-0.529999999999994
12.6,106.0,7.375,0.625,466.5,161.125,142.25,4.5,656.5,454.125,1190.625,0.0399999999999991,-0.4899999999999949
12.7,118.0,8.0,0.625,528.75,182.375,159.125,4.875,756.375,504.875,1271.25,0.0700000000000002,-0.4699999999999988
12.8,130.625,8.75,0.625,591.5,204.375,176.25,5.25,859.5,555.125,1344.875,0.0700000000000002,-0.5
12.9,144.0,9.5,0.625,655.375,227.625,193.625,5.625,966.5,605.375,1413.375,0.0700000000000002,-0.509999999999998
13.0,158.0,10.375,0.75,718.75,251.625,211.375,5.875,1074.5,654.75,1476.0,0.0100000000000051,-0.4899999999999949
13.1,172.5,11.125,0.75,780.25,276.125,228.875,6.375,1180.75,702.375,1532.75,0.0900000000000034,-0.4199999999999946
13.2,187.75,12.0,0.75,840.5,301.625,246.625,6.5,1285.75,749.125,1584.75,0.0300000000000011,-0.4299999999999997
13.3,203.625,12.875,0.75,898.375,327.5,264.375,6.875,1387.0,794.25,1631.5,0.0399999999999991,-0.3999999999999986
13.4,219.875,13.875,0.75,952.625,353.5,281.875,7.5,1482.25,837.0,1673.75,0.0600000000000022,-0.3799999999999954
13.5,236.75,15.0,0.75,1004.5,379.875,299.125,7.75,1572.5,878.5,1712.875,0.0600000000000022,-0.3399999999999963
13.6,254.125,15.875,0.75,1053.0,406.5,316.25,8.125,1656.125,918.125,1748.625,0.0600000000000022,-0.2999999999999971
13.7,271.75,17.0,0.875,1097.875,432.75,333.0,8.25,1732.25,955.625,1780.5,0.0300000000000011,-0.2899999999999991
13.8,290.0,18.0,0.875,1140.0,459.25,349.5,8.875,1802.125,991.75,1810.125,0.0700000000000002,-0.2399999999999948
13.9,308.625,19.125,0.875,1179.0,485.5,365.5,9.0,1865.5,1026.125,1837.25,0.0300000000000011,-0.2199999999999988
14.0,327.375,20.125,0.875,1214.625,511.125,380.875,9.125,1922.0,1058.5,1861.875,0.0600000000000022,-0.25
14.1,346.625,21.375,0.875,1247.875,536.625,396.0,9.5,1973.375,1089.375,1884.875,0.0600000000000022,-0.1699999999999946
