time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
10.0,-0.5,-0.25,-0.125,-9.0,-3.875,-2.625,-0.5,-8.0,-7.375,-12.125,0.019999999999996,-0.2700000000000031
10.1,-0.5,-0.25,-0.375,-9.125,-4.0,-2.625,-0.375,-8.125,-7.25,-12.125,0.019999999999996,-0.2800000000000011
10.2,-0.5,-0.25,-0.375,-9.375,-3.875,-2.625,-0.5,-8.375,-7.125,-12.0,0.009999999999998,-0.2800000000000011
10.3,-0.5,-0.125,-0.5,-9.625,-4.0,-2.625,-0.375,-8.5,-7.0,-11.875,0.019999999999996,-0.2800000000000011
10.4,-0.5,-0.125,-0.5,-9.875,-4.0,-2.625,-0.25,-8.625,-6.875,-11.75,0.009999999999998,-0.25
10.5,-0.5,-0.25,-0.625,-10.0,-4.0,-2.625,-0.25,-8.875,-6.75,-11.625,0.0399999999999991,-0.2800000000000011
10.6,-0.5,-0.125,-0.75,-10.25,-4.0,-2.5,-0.375,-9.0,-6.625,-11.125,0.009999999999998,-0.3100000000000023
10.7,-0.5,-0.25,-0.875,-10.375,-3.875,-2.5,-0.25,-9.125,-6.5,-9.75,0.0399999999999991,-0.3100000000000023
10.8,-0.375,-0.25,-0.875,-10.5,-3.625,-2.375,-0.25,-9.25,-6.5,-6.375,0.019999999999996,-0.3299999999999983
10.9,0.0,-0.25,-0.875,-10.375,-3.0,-1.875,-0.25,-9.375,-6.125,0.5,0.019999999999996,-0.2700000000000031
11.0,0.5,-0.25,-1.0,-9.625,-1.5,-0.875,0.0,-9.125,-5.75,12.5,0.019999999999996,-0.2700000000000031
11.1,1.5,-0.25,-1.0,-7.375,1.625,1.0,0.0,-8.625,-4.625,31.625,0.019999999999996,-0.3299999999999983
11.2,3.0,-0.125,-1.0,-2.625,6.5,4.25,0.0,-7.125,-2.25,60.0,0.009999999999998,-0.3100000000000023
11.3,5.25,-0.125,-1.0,5.25,13.375,9.25,0.125,-3.5,2.625,100.625,0.019999999999996,-0.3000000000000042
11.4,8.5,0.125,-1.125,17.875,22.5,16.125,0.375,3.375,11.25,155.0,0.019999999999996,-0.3000000000000042
11.5,12.625,0.25,-1.125,35.875,33.5,25.0,0.625,15.375,24.5,223.125,0.019999999999996,-0.3100000000000023
