time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
10.0,1.625,0.625,0.125,12.75,-0.125,-1.75,0.0,8.375,5.75,8.375,0.0700000000000002,-0.1000000000000014
10.1,1.625,0.625,0.125,12.875,-0.125,-1.875,-0.125,8.375,5.75,8.375,0.0499999999999971,-0.1199999999999974
10.2,1.625,0.625,0.125,12.875,-0.25,-2.0,0.0,8.375,5.75,8.5,0.0700000000000002,-0.1300000000000025
10.3,1.625,0.625,0.125,12.875,-0.125,-2.0,-0.125,8.5,5.875,8.5,0.0799999999999983,-0.1600000000000037
10.4,1.625,0.625,0.125,13.0,-0.25,-2.125,-0.125,8.5,5.875,8.5,0.0499999999999971,-0.0900000000000034
10.5,1.625,0.625,0.0,13.125,-0.25,-2.125,-0.125,8.5,6.0,8.625,0.0700000000000002,-0.1400000000000005
10.6,1.625,0.625,0.0,13.125,-0.375,-2.125,0.0,8.5,6.0,8.875,0.0499999999999971,-0.1600000000000037
10.7,1.625,0.625,0.0,13.125,-0.25,-2.125,0.0,8.5,6.0,9.5,0.0399999999999991,-0.1300000000000025
10.8,1.75,0.625,0.0,13.125,-0.25,-2.125,0.0,8.625,6.125,10.625,0.0399999999999991,-0.1899999999999977
10.9,1.875,0.625,0.0,13.375,0.0,-2.0,0.125,8.625,6.25,12.5,0.0700000000000002,-0.1400000000000005
11.0,2.0,0.625,-0.125,13.625,0.25,-1.625,0.0,8.875,6.5,15.375,0.0399999999999991,-0.1799999999999997
11.1,2.25,0.625,0.0,14.25,1.0,-1.25,0.0,9.125,6.875,19.5,0.0300000000000011,-0.1099999999999994
11.2,2.75,0.625,-0.125,15.375,2.0,-0.375,0.125,9.875,7.625,25.0,0.0499999999999971,-0.1000000000000014
11.3,3.375,0.625,-0.125,17.375,3.75,1.0,0.25,11.25,9.25,32.25,0.0499999999999971,-0.1499999999999985
11.4,4.25,0.625,-0.125,20.375,5.875,3.0,0.25,13.375,11.75,41.75,0.0499999999999971,-0.1600000000000037
11.5,5.375,0.75,-0.125,24.625,8.75,5.5,0.375,16.75,15.75,53.75,0.0700000000000002,-0.1600000000000037
11.6,6.75,0.75,-0.125,30.5,12.25,8.625,0.5,21.625,21.25,68.875,0.0499999999999971,-0.1499999999999985
11.7,8.375,0.875,0.0,37.875,16.25,12.5,0.5,28.125,28.75,87.75,0.0399999999999991,-0.1600000000000037
11.8,10.375,0.875,-0.125,47.0,20.875,16.875,0.75,36.625,38.125,110.375,0.0799999999999983,-0.1600000000000037
11.9,12.625,0.875,-0.125,58.125,26.0,21.75,0.75,47.5,49.625,137.25,0.0700000000000002,-0.1000000000000014
12.0,15.25,1.0,0.0,71.25,31.875,27.125,0.875,61.125,63.25,169.0,0.0799999999999983,-0.1000000000000014
12.1,18.125,1.125,0.0,86.375,38.25,33.0,0.875,77.25,78.75,205.375,0.0499999999999971,-0.1199999999999974
12.2,21.25,1.375,-0.125,103.75,45.0,39.25,1.125,96.625,96.0,247.5,0.0700000000000002,-0.1000000000000014
12.3,24.875,1.5,0.0,123.25,52.375,45.875,1.25,119.25,115.25,294.875,0.0499999999999971,-0.0600000000000022
12.4,28.625,1.625,0.0,144.75,59.875,52.875,1.375,145.125,135.75,346.375,0.0700000000000002,-0.0499999999999971
12.5,32.75,2.0,0.0,168.375,68.125,60.0,1.625,174.625,158.375,402.5,0.0799999999999983,-0.0200000000000031
12.6,37.125,2.0,0.0,194.125,76.5,67.375,1.75,207.5,182.25,462.125,0.0799999999999983,-0.0200000000000031
12.7,41.75,2.375,0.0,221.625,85.25,75.0,1.75,243.75,207.25,523.625,0.0700000000000002,-0.0300000000000011
12.8,46.75,2.5,0.0,251.125,94.375,82.875,2.125,283.625,233.5,587.125,0.0700000000000002,0.0200000000000031
12.9,52.0,2.875,0.0,282.375,103.875,90.875,2.25,326.875,260.625,652.0,0.0499999999999971,0.0899999999999963
13.0,57.375,3.125,0.125,314.875,113.5,99.0,2.375,372.875,288.375,717.125,0.0700000000000002,0.0600000000000022
13.1,63.125,3.5,0.0,349.25,123.5,107.375,2.5,422.5,316.875,783.0,0.0700000000000002,0.0799999999999983
13.2,69.125,3.75,0.125,384.625,133.75,115.625,2.875,475.0,346.0,848.25,0.0799999999999983,0.1199999999999974
13.3,75.25,4.0,0.125,420.875,144.125,124.0,3.0,529.625,375.0,911.25,0.0700000000000002,0.1400000000000005
13.4,81.75,4.375,0.125,458.25,154.75,132.375,3.0,587.125,404.5,973.0,0.0799999999999983,0.1499999999999985
13.5,88.375,4.75,0.125,495.875,165.375,140.75,3.125,646.0,433.625,1031.5,0.0700000000000002,0.1700000000000017
13.6,95.25,5.0,0.125,534.375,176.375,149.125,3.375,707.125,463.0,1088.0,0.0799999999999983,0.2299999999999968
13.7,102.5,5.5,0.125,572.875,187.25,157.375,3.375,769.375,492.25,1141.25,0.0799999999999983,0.259999999999998
13.8,109.625,5.875,0.125,610.875,198.25,165.5,3.625,832.0,521.0,1191.0,0.0700000000000002,0.2999999999999971
13.9,117.125,6.25,0.125,648.875,209.5,173.625,3.75,895.75,549.625,1238.25,0.1000000000000014,0.2700000000000031
14.0,124.875,6.625,0.125,686.5,220.625,181.5,3.875,959.625,577.75,1282.625,0.1000000000000014,0.2700000000000031
14.1,132.625,7.0,0.125,722.875,231.625,189.25,4.0,1022.375,605.25,1323.875,0.1000000000000014,0.2899999999999991
14.2,140.625,7.5,0.25,759.0,242.75,197.0,4.125,1085.25,632.5,1362.875,0.0700000000000002,0.3599999999999994
14.3,148.875,7.875,0.25,794.125,253.75,204.5,4.5,1147.125,659.125,1399.375,0.0799999999999983,0.3900000000000005
14.4,157.125,8.25,0.25,827.75,264.625,211.75,4.5,1207.0,685.0,1433.0,0.1000000000000014,0.3500000000000014
14.5,165.625,8.75,0.25,860.625,275.5,219.0,4.75,1266.0,710.5,1464.75,0.0799999999999983,0.4299999999999997
14.6,174.25,9.25,0.375,892.375,286.25,226.0,4.625,1323.125,735.5,1494.5,0.1000000000000014,0.490000000000002
14.7,182.75,9.625,0.375,922.5,296.875,232.875,4.875,1377.75,759.5,1522.125,0.0700000000000002,0.4799999999999969
14.8,191.75,10.125,0.375,951.75,307.25,239.5,5.0,1430.875,783.125,1548.125,0.0700000000000002,0.4600000000000008
14.9,200.75,10.625,0.5,979.75,317.625,246.125,5.125,1481.75,806.25,1572.5,0.0700000000000002,0.5499999999999972
