time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
10.0,18.25,1.875,0.25,69.125,-5.75,-5.125,-0.125,74.625,34.25,49.75,0.0499999999999971,-0.3800000000000025
10.1,18.25,1.875,0.125,69.0,-5.875,-5.25,-0.125,74.625,34.25,49.625,0.0499999999999971,-0.3599999999999994
10.2,18.25,1.875,0.0,68.75,-6.0,-5.25,-0.125,74.5,34.5,49.5,0.0799999999999983,-0.3599999999999994
10.3,18.375,1.875,0.0,68.5,-6.125,-5.25,-0.125,74.375,34.625,49.375,0.0399999999999991,-0.3599999999999994
10.4,18.5,1.875,-0.125,68.25,-6.375,-5.375,-0.125,74.25,34.625,49.375,0.0499999999999971,-0.3800000000000025
10.5,18.625,2.0,-0.25,68.0,-6.375,-5.375,-0.125,74.125,34.75,49.25,0.0499999999999971,-0.4400000000000048
10.6,18.625,2.0,-0.25,67.875,-6.5,-5.5,0.0,74.0,34.875,49.5,0.0799999999999983,-0.4100000000000037
10.7,18.75,2.0,-0.375,67.625,-6.625,-5.5,-0.125,73.875,35.0,50.5,0.0499999999999971,-0.3900000000000005
10.8,18.875,2.0,-0.375,67.5,-6.5,-5.375,0.0,73.875,35.0,53.375,0.0499999999999971,-0.4100000000000037
10.9,19.125,2.0,-0.375,67.625,-6.0,-5.125,0.125,73.75,35.25,59.375,0.0399999999999991,-0.3999999999999986
11.0,19.625,2.125,-0.5,68.5,-4.75,-4.375,0.125,73.875,35.625,70.75,0.0399999999999991,-0.4699999999999988
11.1,20.5,2.125,-0.5,70.5,-2.25,-2.875,0.375,74.375,36.25,88.75,0.0399999999999991,-0.3999999999999986
11.2,21.75,2.25,-0.5,74.75,1.75,0.125,0.25,75.5,38.0,116.875,0.0700000000000002,-0.4400000000000048
11.3,23.625,2.25,-0.625,82.5,7.5,4.875,0.5,78.125,41.25,156.625,0.0499999999999971,-0.4200000000000017
11.4,26.125,2.25,-0.625,94.375,15.0,11.5,0.75,83.5,47.0,210.5,0.0499999999999971,-0.4200000000000017
11.5,29.375,2.5,-0.625,111.5,24.75,20.0,1.0,92.875,56.75,278.375,0.019999999999996,-0.4100000000000037
11.6,33.625,2.75,-0.625,134.75,36.25,30.25,1.25,107.75,71.375,358.625,0.0499999999999971,-0.4400000000000048
11.7,38.75,3.0,-0.625,164.5,49.625,42.375,1.375,129.75,91.875,449.125,0.0399999999999991,-0.4100000000000037
11.8,44.75,3.5,-0.625,202.125,64.75,56.25,1.75,161.125,119.75,548.625,0.0399999999999991,-0.3999999999999986
11.9,51.75,3.875,-0.625,247.0,81.875,71.875,2.0,203.375,155.625,654.0,0.0499999999999971,-0.3800000000000025
12.0,59.75,4.375,-0.625,298.375,100.875,88.75,2.375,256.625,198.5,764.5,0.0700000000000002,-0.4100000000000037
12.1,68.625,5.0,-0.625,357.0,122.0,107.125,2.75,322.5,248.5,881.25,0.019999999999996,-0.4100000000000037
12.2,78.5,5.625,-0.75,421.25,145.0,126.75,3.25,401.0,303.5,997.0,0.0499999999999971,-0.3800000000000025
12.3,89.375,6.375,-0.75,489.5,169.75,147.375,3.625,490.75,361.625,1106.0,0.0399999999999991,-0.3800000000000025
12.4,101.25,7.125,-0.75,562.0,196.125,169.25,4.0,593.0,423.25,1208.125,0.0499999999999971,-0.3500000000000014
12.5,114.125,7.875,-0.75,637.125,224.0,191.875,4.375,705.875,486.875,1302.75,0.0499999999999971,-0.3599999999999994
12.6,127.625,8.75,-0.75,712.5,253.0,214.875,4.75,826.375,551.0,1388.875,0.019999999999996,-0.3200000000000003
12.7,142.125,9.625,-0.75,788.5,283.75,238.375,5.125,954.5,616.0,1468.75,0.0499999999999971,-0.3599999999999994
12.8,157.25,10.625,-0.75,862.125,315.25,261.75,5.5,1084.875,680.125,1541.625,0.0700000000000002,-0.2899999999999991
12.9,173.5,11.625,-0.75,934.0,348.125,285.5,5.75,1216.75,743.875,1608.625,0.0499999999999971,-0.259999999999998
13.0,190.5,12.75,-0.75,1002.5,381.875,309.125,6.25,1346.0,806.25,1669.0,0.0399999999999991,-0.25
13.1,208.0,13.75,-0.75,1066.375,415.875,332.25,6.625,1468.625,866.0,1723.25,0.0499999999999971,-0.2000000000000028
13.2,226.375,14.875,-0.625,1126.625,450.625,355.25,7.125,1584.875,923.875,1772.5,0.0700000000000002,-0.2000000000000028
13.3,245.375,16.125,-0.625,1182.5,485.625,377.75,7.375,1692.125,979.25,1816.625,0.0499999999999971,-0.1700000000000017
13.4,264.875,17.25,-0.625,1233.25,520.375,399.625,7.75,1788.5,1031.375,1856.375,0.009999999999998,-0.1600000000000037
13.5,285.125,18.5,-0.625,1280.375,555.0,421.0,8.125,1875.75,1081.25,1893.125,0.0399999999999991,-0.1200000000000045
13.6,305.875,19.75,-0.625,1323.25,589.125,441.5,8.5,1953.0,1128.25,1926.375,0.0499999999999971,-0.0700000000000002
13.7,326.875,21.0,-0.5,1362.0,622.375,461.125,8.875,2020.375,1172.0,1955.75,0.0499999999999971,-0.0200000000000031
