time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
10.0,0.625,-0.25,0.0,10.875,0.75,-0.25,-0.125,9.0,5.375,8.25,0.0799999999999983,-0.0300000000000011
10.1,0.625,-0.25,0.0,10.75,0.625,-0.375,0.0,9.0,5.375,8.25,0.0700000000000002,-0.0300000000000011
10.2,0.625,-0.25,0.0,10.75,0.625,-1.125,-0.125,9.0,5.25,8.125,0.0499999999999971,-0.1100000000000065
10.3,0.625,-0.25,-0.125,10.875,0.5,-2.25,-0.375,8.875,5.25,8.125,0.0799999999999983,-0.0700000000000002
10.4,0.625,-0.25,-0.125,10.75,0.5,-3.5,-0.875,8.875,5.25,8.125,0.0700000000000002,-0.0800000000000054
10.5,0.5,-0.25,-0.125,10.75,0.375,-4.75,-1.0,8.875,5.25,8.75,0.0799999999999983,-0.0900000000000034
10.6,0.5,-0.25,-0.125,10.875,0.375,-6.0,-1.25,8.875,5.25,10.25,0.0499999999999971,-0.0500000000000042
10.7,0.5,-0.375,-0.125,10.875,0.5,-7.25,-1.375,8.875,5.25,13.0,0.0799999999999983,-0.1500000000000056
10.8,0.625,-0.375,-0.125,10.875,1.0,-8.25,-1.75,9.0,5.375,17.375,0.1000000000000014,-0.1200000000000045
10.9,0.875,-0.375,-0.125,11.25,2.0,-8.875,-1.625,9.25,5.875,23.875,0.1000000000000014,-0.0400000000000062
11.0,1.375,-0.25,-0.125,12.0,3.625,-9.0,-2.0,10.25,7.0,33.0,0.0700000000000002,-0.1500000000000056
11.1,2.125,-0.25,-0.125,13.375,6.125,-8.25,-2.125,12.0,9.375,44.625,0.1000000000000014,-0.0600000000000022
11.2,3.125,-0.25,-0.125,15.625,9.375,-6.5,-2.25,15.375,13.375,60.0,0.0799999999999983,-0.0600000000000022
11.3,4.375,-0.25,-0.125,19.25,13.375,-3.875,-2.25,21.0,19.875,79.5,0.1099999999999994,-0.0700000000000002
11.4,6.0,-0.125,-0.125,24.25,18.125,-0.5,-2.25,29.375,29.25,104.0,0.0799999999999983,-0.0700000000000002
11.5,8.125,0.0,-0.125,31.25,23.625,3.75,-2.5,41.0,42.0,135.25,0.0799999999999983,-0.0900000000000034
11.6,10.5,0.125,-0.125,40.5,30.0,8.625,-2.375,56.375,58.125,173.25,0.0799999999999983,-0.1100000000000065
11.7,13.375,0.375,-0.125,52.25,37.0,14.0,-2.375,75.875,77.25,217.875,0.0700000000000002,-0.1200000000000045
11.8,16.625,0.625,-0.125,67.0,45.0,20.0,-2.375,99.875,99.625,270.75,0.0700000000000002,-0.1100000000000065
11.9,20.25,0.75,-0.125,84.75,53.875,26.625,-2.375,128.5,124.625,331.375,0.0799999999999983,-0.0600000000000022
12.0,24.375,1.125,-0.125,105.375,63.625,33.875,-2.25,161.25,151.75,398.625,0.0799999999999983,-0.1100000000000065
12.1,29.0,1.375,-0.125,129.375,74.125,42.25,-2.25,199.125,181.125,472.75,0.0499999999999971,-0.1200000000000045
12.2,33.875,1.75,-0.125,156.625,85.25,51.25,-1.75,241.5,212.25,552.0,0.1000000000000014,-0.0600000000000022
12.3,39.5,2.125,-0.125,187.0,96.75,60.75,-1.625,288.25,244.625,633.75,0.0799999999999983,-0.0600000000000022
12.4,45.375,2.375,-0.125,220.625,109.0,70.625,-1.375,340.0,278.625,718.125,0.0799999999999983,-0.0700000000000002
12.5,51.625,2.75,-0.125,257.0,121.75,81.0,-1.125,396.5,314.0,802.5,0.0700000000000002,-0.0300000000000011
12.6,58.25,3.125,-0.125,295.625,135.0,91.5,-0.875,456.75,350.0,884.625,0.0799999999999983,-0.0700000000000002
12.7,65.5,3.625,-0.125,337.0,149.0,102.25,-0.625,521.625,386.875,966.0,0.0799999999999983,-0.0600000000000022
12.8,73.0,4.0,-0.125,380.25,163.375,113.125,-0.25,590.25,424.25,1044.625,0.0700000000000002,-0.0300000000000011
12.9,80.875,4.5,-0.125,424.75,178.25,124.125,0.0,661.625,461.125,1118.875,0.0799999999999983,-0.0400000000000062
13.0,89.125,5.0,-0.125,470.75,193.5,135.125,0.5,736.25,498.25,1189.125,0.1000000000000014,-0.0100000000000051
13.1,97.75,5.5,-0.125,517.625,209.0,146.375,0.625,813.125,535.0,1255.0,0.1099999999999994,-0.0100000000000051
13.2,106.625,6.0,-0.125,564.5,224.75,157.5,0.75,890.875,571.0,1316.125,0.1000000000000014,-0.0100000000000051
13.3,115.875,6.5,-0.125,611.875,240.875,168.625,1.0,970.25,606.875,1373.5,0.0799999999999983,0.0599999999999951
13.4,125.375,7.125,-0.125,658.875,257.0,179.75,1.375,1049.875,642.0,1426.5,0.0700000000000002,0.0
13.5,135.125,7.625,-0.125,704.625,273.25,190.5,1.75,1127.875,676.125,1475.375,0.0700000000000002,0.029999999999994
13.6,145.375,8.125,-0.125,750.0,289.5,201.375,1.875,1205.375,709.75,1521.0,0.0799999999999983,0.029999999999994
13.7,155.75,8.875,-0.125,794.0,305.875,212.125,2.25,1280.875,742.625,1563.0,0.0799999999999983,0.0899999999999963
13.8,166.375,9.375,-0.125,836.25,321.75,222.5,2.375,1353.125,774.25,1601.25,0.1099999999999994,0.0799999999999983
13.9,177.375,10.0,-0.125,877.25,337.875,233.0,2.75,1423.375,805.25,1636.625,0.1099999999999994,0.0899999999999963
14.0,188.375,10.625,0.0,916.125,353.5,243.0,2.875,1489.75,835.0,1669.125,0.1099999999999994,0.0799999999999983
14.1,199.625,11.25,-0.125,953.5,369.25,253.0,3.0,1553.375,864.375,1699.75,0.0799999999999983,0.0599999999999951
14.2,211.25,12.0,0.0,989.0,384.625,262.75,3.25,1613.375,892.625,1728.125,0.1099999999999994,0.0999999999999943
14.3,222.75,12.5,0.0,1022.375,399.75,272.25,3.5,1669.125,919.75,1754.0,0.1099999999999994,0.1199999999999974
14.4,234.625,13.125,0.0,1054.375,414.625,281.5,3.75,1721.875,946.125,1778.0,0.0799999999999983,0.0999999999999943
14.5,246.75,13.875,0.0,1084.5,429.25,290.5,4.0,1770.875,971.75,1800.125,0.1000000000000014,0.1299999999999954
14.6,258.75,14.625,0.125,1112.5,443.375,299.125,4.125,1815.875,996.0,1820.25,0.1099999999999994,0.1399999999999934
14.7,271.0,15.25,0.0,1139.25,457.375,307.625,4.5,1858.125,1019.75,1839.0,0.1000000000000014,0.1599999999999966
14.8,283.5,16.0,0.125,1164.25,470.875,315.75,4.75,1897.125,1042.625,1856.625,0.1000000000000014,0.1799999999999997
14.9,295.875,16.625,0.125,1187.625,484.0,323.5,4.625,1932.75,1064.375,1873.0,0.1099999999999994,0.1799999999999997
15.0,308.5,17.5,0.125,1209.625,496.75,331.25,5.0,1966.25,1085.625,1888.5,0.1000000000000014,0.2199999999999988
15.1,321.125,18.125,0.125,1230.375,509.25,338.5,5.25,1997.0,1105.875,1903.125,0.1099999999999994,0.1899999999999977
15.2,333.75,18.875,0.125,1249.5,521.125,345.5,5.375,2025.25,1125.25,1916.875,0.1000000000000014,0.1899999999999977
15.3,346.625,19.625,0.125,1267.75,532.875,352.25,5.75,2051.625,1144.0,1929.875,0.0799999999999983,0.2199999999999988
15.4,359.375,20.25,0.25,1284.875,544.125,358.75,5.75,2076.0,1162.0,1942.0,0.1099999999999994,0.2099999999999937
15.5,372.125,21.125,0.25,1300.75,554.875,365.0,5.875,2098.375,1179.125,1953.25,0.1099999999999994,0.2399999999999948
15.6,385.125,21.875,0.25,1315.75,565.25,371.0,6.125,2119.375,1195.875,1964.0,0.1099999999999994,0.269999999999996
15.7,398.0,22.75,0.25,1329.875,575.375,376.75,6.25,2138.75,1211.75,1974.0,0.1099999999999994,0.1699999999999946
15.8,410.875,23.375,0.25,1343.0,585.0,382.25,6.5,2156.5,1227.0,1983.375,0.1000000000000014,0.25
15.9,423.75,24.25,0.25,1355.375,594.25,387.625,6.75,2173.25,1241.625,1992.5,0.1099999999999994,0.269999999999996
16.0,436.625,25.125,0.375,1367.0,603.25,392.625,6.75,2188.75,1255.875,2001.125,0.1000000000000014,0.269999999999996
16.1,449.5,25.875,0.375,1377.875,611.625,397.5,7.0,2203.0,1269.25,2009.0,0.1199999999999974,0.269999999999996
16.2,462.25,26.625,0.375,1388.125,619.875,402.0,7.25,2216.5,1282.25,2016.75,0.1099999999999994,0.259999999999998
16.3,475.125,27.375,0.375,1397.75,627.625,406.5,7.25,2229.0,1294.875,2023.875,0.1199999999999974,0.2999999999999971
16.4,487.75,28.25,0.375,1406.875,635.125,410.75,7.375,2240.5,1306.625,2030.625,0.1199999999999974,0.3200000000000003
16.5,500.5,29.125,0.375,1415.375,642.125,414.625,7.5,2251.5,1318.25,2037.0,0.1099999999999994,0.3099999999999951
16.6,513.125,29.875,0.375,1423.375,649.0,418.5,7.75,2261.625,1329.25,2043.0,0.0799999999999983,0.3699999999999974
16.7,525.5,30.625,0.5,1430.875,655.375,422.125,7.875,2271.0,1339.75,2048.625,0.1099999999999994,0.3099999999999951
16.8,538.125,31.5,0.5,1438.125,661.5,425.5,8.125,2280.0,1350.0,2054.125,0.1099999999999994,0.3399999999999963
16.9,550.625,32.375,0.5,1444.75,667.5,428.75,8.25,2288.25,1359.75,2059.25,0.1099999999999994,0.3299999999999983
17.0,562.75,33.125,0.5,1451.125,672.875,431.875,8.5,2296.0,1369.0,2064.125,0.1099999999999994,0.3599999999999994
17.1,575.0,34.0,0.5,1457.0,678.125,434.875,8.5,2303.25,1378.125,2068.875,0.1199999999999974,0.3899999999999934
17.2,587.0,34.875,0.5,1462.625,683.125,437.625,8.625,2310.125,1386.75,2073.25,0.1099999999999994,0.3699999999999974
17.3,599.125,35.625,0.625,1467.875,687.875,440.375,8.75,2316.625,1395.0,2077.375,0.1099999999999994,0.3699999999999974
17.4,611.0,36.5,0.625,1472.875,692.375,442.75,8.875,2322.625,1403.0,2081.375,0.1499999999999985,0.4199999999999946
17.5,622.875,37.375,0.625,1477.625,696.625,445.125,9.0,2328.25,1410.625,2085.125,0.1099999999999994,0.3899999999999934
17.6,634.5,38.125,0.75,1482.0,700.625,447.375,9.125,2333.625,1418.0,2088.625,0.1099999999999994,0.3899999999999934
