time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.125,0.0,0.0,-0.25,0.125,0.0,0.0,-0.030000000000001137,-0.060000000000002274
0.2,0.125,0.125,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.125,-0.030000000000001137,-0.03999999999999915
0.3,0.125,0.0,0.0,0.375,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0
0.4,0.125,0.125,0.0,0.5,0.0,0.0,0.0,0.375,0.125,0.125,0.0,-0.020000000000003126
0.5,0.125,0.0,0.0,0.625,0.125,0.125,0.0,0.5,0.125,0.125,0.00999999999999801,0.0
0.6,0.25,0.125,0.125,0.75,0.125,0.125,0.0,0.625,0.125,0.125,0.0,0.0
0.7,0.25,0.0,0.0,0.875,0.125,0.125,0.125,0.75,0.125,0.25,0.00999999999999801,0.00999999999999801
0.8,0.25,0.0,0.125,1.0,0.125,0.0,0.0,0.875,0.125,0.25,0.0,-0.05000000000000426
0.9,0.25,0.0,0.125,1.125,0.125,0.125,0.0,0.875,0.125,0.25,0.00999999999999801,0.04999999999999716
1.0,0.375,0.125,0.125,1.25,0.125,0.125,0.0,1.0,0.125,0.25,0.0,0.03999999999999915
1.1,0.375,0.0,0.0,1.375,0.125,0.125,0.0,1.0,0.25,0.25,0.00999999999999801,0.00999999999999801
1.2,0.375,0.125,0.125,1.5,0.125,0.125,-0.125,1.125,0.25,0.375,0.030000000000001137,0.0
1.3,0.375,0.0,0.125,1.625,0.25,0.125,-0.125,1.125,0.375,0.375,0.00999999999999801,-0.00999999999999801
1.4,0.375,0.0,0.125,1.75,0.25,0.0,0.0,1.25,0.375,0.375,0.030000000000001137,-0.00999999999999801
1.5,0.5,0.125,0.0,1.875,0.25,0.125,0.0,1.375,0.375,0.375,0.030000000000001137,0.030000000000001137
1.6,0.5,0.125,0.125,2.0,0.25,0.125,0.0,1.375,0.375,0.375,0.030000000000001137,0.04999999999999716
1.7,0.5,0.125,0.0,2.0,0.25,0.125,0.125,1.5,0.375,0.375,0.00999999999999801,0.0
1.8,0.5,0.125,0.125,2.125,0.25,0.125,0.125,1.625,0.375,0.375,-0.030000000000001137,0.03999999999999915
1.9,0.5,0.0,0.125,2.25,0.25,0.0,-0.125,1.625,0.5,0.375,0.00999999999999801,-0.03999999999999915
2.0,0.5,0.125,0.125,2.375,0.25,0.0,0.0,1.75,0.375,0.5,0.00999999999999801,0.030000000000001137
2.1,0.625,0.0,0.125,2.5,0.25,0.0,-0.125,1.75,0.5,0.375,0.030000000000001137,0.0
2.2,0.625,0.125,0.125,2.5,0.25,0.0,0.0,1.875,0.5,0.375,0.00999999999999801,-0.00999999999999801
