time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.125,0.125,0.0,0.0,-0.125,0.0,0.125,0.125,0.125,-0.00999999999999801,0.05999999999999517
0.2,0.125,0.125,0.0,0.125,0.0,-0.25,0.0,0.25,0.125,0.375,-0.00999999999999801,0.01999999999999602
0.3,0.125,0.125,0.0,0.25,0.125,0.125,-0.125,0.375,0.25,0.5,0.0,0.05999999999999517
0.4,0.125,0.125,0.0,0.375,0.125,0.75,0.125,0.5,0.375,0.625,0.0,0.11999999999999744
0.5,0.125,0.125,0.0,0.5,0.125,1.625,0.375,0.625,0.375,0.75,0.0,0.0799999999999983
0.6,0.125,0.125,0.0,0.625,0.25,1.875,0.375,0.75,0.5,0.875,0.020000000000003126,0.04999999999999716
0.7,0.125,0.125,0.0,0.75,0.25,1.875,0.25,0.75,0.625,1.0,0.0,0.0899999999999963
0.8,0.125,0.125,0.0,0.875,0.25,1.75,0.25,0.875,0.75,1.125,-0.00999999999999801,0.04999999999999716
0.9,0.125,0.125,0.0,1.0,0.375,1.5,0.25,1.125,0.875,1.25,0.0,0.05999999999999517
1.0,0.125,0.125,0.0,1.25,0.375,1.25,0.375,1.25,0.875,1.5,-0.00999999999999801,0.04999999999999716
1.1,0.125,0.125,0.0,1.375,0.25,1.125,0.375,1.375,1.0,1.625,-0.00999999999999801,0.0
1.2,0.25,0.125,0.0,1.5,0.375,0.875,0.125,1.5,1.0,1.75,0.0,0.030000000000001137
1.3,0.25,0.125,0.125,1.625,0.375,0.75,0.25,1.625,1.125,1.875,0.020000000000003126,0.03999999999999915
1.4,0.25,0.125,0.0,1.75,0.5,1.125,0.25,1.75,1.25,2.0,0.0,0.0799999999999983
1.5,0.25,0.25,0.0,1.875,0.5,1.875,0.375,1.875,1.375,2.25,0.020000000000003126,0.03999999999999915
1.6,0.375,0.25,0.0,2.0,0.5,2.75,0.5,2.125,1.5,2.375,0.0,0.04999999999999716
1.7,0.375,0.125,0.0,2.25,0.625,3.75,0.5,2.25,1.5,2.625,0.030000000000001137,0.00999999999999801
1.8,0.375,0.125,0.0,2.375,0.625,4.5,0.75,2.375,1.625,2.625,0.030000000000001137,0.03999999999999915
1.9,0.375,0.125,0.0,2.5,0.625,5.375,1.0,2.5,1.75,2.875,0.020000000000003126,0.07000000000000028
2.0,0.375,0.25,0.0,2.625,0.625,6.25,1.125,2.625,1.875,3.125,0.020000000000003126,0.0799999999999983
2.1,0.5,0.125,0.0,2.75,0.75,7.125,1.125,2.875,2.0,3.25,0.020000000000003126,0.01999999999999602
2.2,0.5,0.25,0.0,3.0,0.75,8.0,1.375,3.0,2.125,3.375,0.03999999999999915,-0.020000000000003126
2.3,0.5,0.25,0.0,3.0,0.75,8.75,1.375,3.125,2.25,3.5,0.020000000000003126,0.04999999999999716
2.4,0.5,0.25,0.0,3.25,0.75,9.5,1.875,3.25,2.25,3.625,0.030000000000001137,0.04999999999999716
2.5,0.5,0.25,0.0,3.375,0.875,10.25,1.875,3.375,2.375,3.875,0.020000000000003126,0.03999999999999915
2.6,0.5,0.125,0.0,3.5,0.875,11.0,2.0,3.5,2.5,4.0,0.03999999999999915,0.00999999999999801
2.7,0.5,0.125,0.0,3.75,0.875,11.75,2.25,3.75,2.5,4.125,0.0,-0.03999999999999915
2.8,0.625,0.25,0.125,3.875,0.875,12.5,2.375,3.875,2.625,4.25,0.0,0.05999999999999517
2.9,0.625,0.25,0.0,4.0,0.875,12.5,2.5,4.0,2.75,4.5,0.020000000000003126,0.01999999999999602
3.0,0.625,0.125,0.0,4.125,0.875,12.125,2.5,4.125,2.75,4.5,0.030000000000001137,0.07000000000000028
3.1,0.625,0.125,0.125,4.375,0.875,11.75,2.25,4.25,2.875,4.625,0.030000000000001137,-0.03999999999999915
3.2,0.75,0.25,0.0,4.5,0.875,11.375,2.25,4.5,3.0,4.875,0.030000000000001137,0.03999999999999915
3.3,0.75,0.25,0.125,4.625,1.0,10.875,2.375,4.625,3.0,5.0,0.020000000000003126,0.00999999999999801
3.4,0.75,0.125,0.0,4.875,1.0,10.5,2.25,4.75,3.125,5.125,0.020000000000003126,-0.060000000000002274
3.5,0.75,0.25,0.0,5.0,1.0,10.0,2.0,4.875,3.25,5.25,0.030000000000001137,-0.010000000000005116
3.6,0.75,0.125,0.125,5.125,1.0,9.625,2.0,5.125,3.25,5.25,0.03999999999999915,0.00999999999999801
3.7,0.75,0.125,0.125,5.25,1.0,9.125,2.0,5.25,3.375,5.5,0.030000000000001137,0.00999999999999801
3.8,0.75,0.125,0.125,5.5,1.125,8.75,1.875,5.375,3.5,5.625,0.0,0.01999999999999602
3.9,0.875,0.25,0.125,5.625,1.125,8.375,1.75,5.5,3.5,5.875,0.020000000000003126,0.03999999999999915
4.0,0.875,0.25,0.125,5.875,1.125,8.0,1.75,5.75,3.75,5.875,0.030000000000001137,-0.010000000000005116
4.1,0.875,0.25,0.125,6.0,1.125,7.625,1.75,5.875,3.75,6.125,0.030000000000001137,0.00999999999999801
4.2,0.875,0.125,0.125,6.125,1.125,8.0,1.625,6.0,3.875,6.125,0.060000000000002274,0.00999999999999801
4.3,0.875,0.125,0.125,6.25,1.125,8.375,2.125,6.125,3.875,6.25,0.030000000000001137,-0.020000000000003126
4.4,1.0,0.25,0.125,6.5,1.125,9.125,1.875,6.375,4.0,6.5,0.020000000000003126,0.00999999999999801
