time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.020000000000003126
0.2,0.125,0.0,-0.125,0.125,0.125,0.125,0.0,-0.125,0.0,0.125,0.00999999999999801,0.030000000000001137
0.3,0.0,0.0,0.0,0.125,0.25,0.125,0.0,-0.125,-0.125,0.125,0.00999999999999801,0.0
0.4,0.0,0.0,0.0,0.25,0.375,0.375,0.0,0.0,-0.125,0.125,0.01999999999999602,0.0
0.5,0.0,-0.125,-0.125,0.25,0.375,0.375,-0.125,0.0,-0.125,0.125,0.01999999999999602,0.030000000000001137
0.6,0.0,-0.125,-0.125,0.25,0.5,0.5,0.0,0.0,-0.125,0.125,0.03999999999999915,0.030000000000001137
0.7,0.0,-0.125,-0.125,0.25,0.625,0.625,-0.125,0.0,-0.125,0.25,0.01999999999999602,0.00999999999999801
0.8,0.125,-0.125,0.0,0.375,0.75,0.875,0.0,0.125,-0.125,0.375,0.0,0.020000000000003126
0.9,0.0,-0.125,0.0,0.5,0.875,1.0,0.0,0.125,0.0,0.375,0.0,-0.020000000000003126
1.0,0.125,-0.125,-0.125,0.625,1.0,1.125,0.0,0.25,0.125,0.5,0.01999999999999602,0.07000000000000028
1.1,0.125,-0.125,-0.125,0.75,1.125,1.25,-0.125,0.25,0.125,0.75,0.03999999999999915,0.060000000000002274
1.2,0.125,-0.25,0.0,0.75,1.25,1.5,0.0,0.375,0.25,0.875,0.03999999999999915,0.07000000000000028
1.3,0.125,-0.25,-0.125,0.875,1.5,1.625,0.0,0.5,0.25,1.0,0.01999999999999602,0.0899999999999963
1.4,0.125,-0.25,0.0,1.125,1.625,1.875,-0.125,0.625,0.375,1.125,0.01999999999999602,0.060000000000002274
1.5,0.25,-0.25,0.0,1.25,1.75,2.0,0.0,0.75,0.5,1.375,0.03999999999999915,0.060000000000002274
1.6,0.25,-0.25,0.0,1.375,2.0,2.125,0.0,0.875,0.625,1.625,0.00999999999999801,0.10000000000000142
1.7,0.25,-0.25,-0.125,1.5,2.125,2.375,0.125,1.125,0.75,1.75,0.00999999999999801,0.10000000000000142
1.8,0.25,-0.375,-0.125,1.75,2.25,2.5,0.0,1.25,0.875,2.0,0.00999999999999801,0.060000000000002274
1.9,0.25,-0.375,-0.125,1.875,2.5,2.75,0.0,1.5,1.0,2.25,0.01999999999999602,0.14999999999999858
2.0,0.25,-0.375,0.0,2.125,2.75,2.875,0.0,1.625,1.25,2.5,0.01999999999999602,0.11999999999999744
2.1,0.375,-0.375,-0.125,2.375,2.875,3.0,0.0,1.875,1.375,2.875,0.04999999999999716,0.0799999999999983
2.2,0.375,-0.5,-0.125,2.5,3.125,3.25,0.0,2.125,1.5,3.125,0.03999999999999915,0.13000000000000256
2.3,0.375,-0.5,-0.125,2.75,3.25,3.375,0.0,2.375,1.75,3.5,0.01999999999999602,0.14999999999999858
2.4,0.375,-0.5,0.0,3.0,3.375,3.625,-0.125,2.75,1.875,3.75,0.03999999999999915,0.1599999999999966
2.5,0.5,-0.5,-0.125,3.25,3.625,3.625,0.0,3.0,2.125,4.125,0.03999999999999915,0.13000000000000256
2.6,0.5,-0.5,0.0,3.625,3.75,3.75,-0.125,3.25,2.25,4.5,0.03999999999999915,0.1599999999999966
2.7,0.625,-0.5,0.0,3.875,4.0,4.0,-0.125,3.625,2.5,4.75,0.03999999999999915,0.18999999999999773
2.8,0.625,-0.5,0.0,4.125,4.125,4.125,0.0,4.0,2.75,5.25,0.01999999999999602,0.1599999999999966
2.9,0.625,-0.625,0.0,4.375,4.25,4.25,-0.125,4.375,2.875,5.625,0.03999999999999915,0.2700000000000031
3.0,0.75,-0.625,0.0,4.75,4.5,4.375,-0.125,4.625,3.125,5.875,0.04999999999999716,0.17999999999999972
3.1,0.75,-0.625,0.0,5.0,4.625,4.375,-0.125,5.125,3.375,6.25,0.03999999999999915,0.21999999999999886
3.2,0.75,-0.625,-0.125,5.375,4.75,4.625,-0.125,5.5,3.5,6.75,0.04999999999999716,0.240000000000002
