time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.25,0.125,0.125,-0.125,0.25,0.125,0.25,0.060000000000002274,-0.020000000000003126
0.2,0.0,0.0,0.0,0.5,0.25,0.125,-0.125,0.5,0.25,0.375,0.010000000000005116,-0.07000000000000028
0.3,0.125,0.0,0.0,0.875,0.25,0.25,-0.125,0.75,0.375,0.625,0.010000000000005116,-0.07000000000000028
0.4,0.125,0.0,0.0,1.125,0.375,0.25,0.0,1.0,0.5,0.875,0.030000000000001137,-0.04000000000000625
0.5,0.25,0.0,0.125,1.5,0.5,0.25,0.0,1.375,0.625,1.125,0.04000000000000625,-0.010000000000005116
0.6,0.25,-0.125,0.125,1.625,0.5,0.375,0.0,1.625,0.75,1.25,0.030000000000001137,0.00999999999999801
0.7,0.375,-0.125,0.125,2.0,0.625,0.375,0.125,1.875,0.875,1.5,0.010000000000005116,0.02999999999999403
0.8,0.5,-0.125,0.125,2.25,0.75,0.375,0.0,2.125,1.0,1.75,0.030000000000001137,0.02999999999999403
0.9,0.5,0.0,0.25,2.625,0.75,0.5,-0.125,2.375,1.125,2.0,0.010000000000005116,0.04999999999999716
1.0,0.5,0.0,0.125,2.875,0.75,0.375,0.0,2.625,1.375,2.125,0.030000000000001137,0.04999999999999716
1.1,0.625,0.0,0.25,3.125,0.875,0.375,0.0,2.875,1.5,2.25,0.010000000000005116,-0.010000000000005116
1.2,0.75,-0.125,0.25,3.375,0.875,0.5,0.0,3.125,1.5,2.5,0.060000000000002274,-0.010000000000005116
1.3,0.75,0.0,0.25,3.625,0.875,0.5,0.0,3.375,1.625,2.75,0.04000000000000625,0.05999999999999517
1.4,0.875,0.0,0.25,3.875,1.0,0.5,0.0,3.5,1.75,2.875,0.010000000000005116,0.01999999999999602
1.5,0.875,-0.125,0.125,4.125,1.0,0.5,0.125,3.875,2.0,3.0,0.060000000000002274,0.0799999999999983
1.6,1.0,0.0,0.25,4.375,1.125,0.5,0.125,4.0,2.125,3.125,0.04000000000000625,0.03999999999999915
1.7,1.0,0.0,0.25,4.625,1.125,0.5,0.125,4.25,2.125,3.375,0.04000000000000625,0.03999999999999915
1.8,1.125,0.0,0.25,4.875,1.125,0.5,0.125,4.5,2.25,3.5,0.04000000000000625,-0.010000000000005116
