time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.125,0.0,0.0,0.5,0.25,0.125,0.0,0.625,0.375,0.625,0.030000000000001137,-0.04000000000000625
0.2,0.25,0.0,0.0,1.0,0.375,0.25,0.0,1.125,0.625,1.25,0.03999999999999915,-0.010000000000005116
0.3,0.25,0.0,0.0,1.5,0.5,0.25,0.0,1.75,1.0,1.75,0.030000000000001137,0.0
0.4,0.5,0.0,0.0,2.0,0.625,0.375,0.0,2.25,1.25,2.25,0.05000000000000426,0.00999999999999801
0.5,0.5,0.0,0.0,2.625,0.625,0.5,0.0,2.875,1.5,2.875,0.010000000000005116,-0.020000000000003126
0.6,0.5,0.0,0.125,3.125,0.875,0.5,0.0,3.375,1.875,3.5,0.030000000000001137,0.07000000000000028
0.7,0.625,0.125,0.0,3.625,1.0,0.625,0.0,4.0,2.125,4.0,0.05000000000000426,-0.04000000000000625
0.8,0.75,0.125,0.0,4.25,1.125,0.625,0.0,4.625,2.5,4.5,0.05000000000000426,0.00999999999999801
0.9,0.875,0.0,0.0,4.625,1.25,0.75,-0.125,5.125,2.75,5.0,0.07000000000000028,0.01999999999999602
1.0,1.0,-0.125,0.0,5.25,1.25,0.75,0.0,5.625,3.0,5.5,0.07000000000000028,0.01999999999999602
1.1,1.125,0.0,0.0,5.75,1.5,0.875,0.125,6.125,3.25,6.125,0.05000000000000426,0.02999999999999403
1.2,1.25,0.0,0.125,6.25,1.5,0.875,0.125,6.625,3.625,6.625,0.05000000000000426,0.02999999999999403
1.3,1.375,0.0,0.125,6.75,1.75,0.875,0.0,7.25,4.0,7.125,0.030000000000001137,0.04999999999999716
1.4,1.5,0.0,0.125,7.375,1.875,1.0,0.125,7.75,4.25,7.625,0.05000000000000426,0.04999999999999716
1.5,1.5,0.125,0.125,7.875,1.875,1.0,0.125,8.25,4.5,8.25,0.05000000000000426,0.02999999999999403
1.6,1.625,0.0,0.125,8.375,2.0,1.125,0.0,8.875,4.75,8.75,0.03999999999999915,0.0
1.7,1.75,0.125,0.125,8.875,2.125,1.125,0.0,9.375,5.125,9.25,0.03999999999999915,0.0799999999999983
1.8,1.875,0.0,0.125,9.375,2.25,1.25,0.0,9.875,5.375,9.75,0.03999999999999915,0.0799999999999983
1.9,2.0,0.0,0.125,9.875,2.25,1.375,0.0,10.5,5.625,10.25,0.05000000000000426,0.0799999999999983
2.0,2.125,0.125,0.125,10.5,2.375,1.375,0.0,11.0,5.875,10.75,0.05000000000000426,0.05999999999999517
2.1,2.25,0.0,0.125,11.0,2.5,1.375,0.125,11.5,6.25,11.25,0.03999999999999915,0.10999999999999943
