time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,-0.125,0.25,-0.125,0.0,0.0,0.25,0.125,0.25,0.01999999999999602,0.03999999999999915
0.2,0.125,0.0,0.0,0.375,-0.125,0.0,0.125,0.5,0.125,0.5,0.01999999999999602,-0.020000000000003126
0.3,0.125,0.0,0.0,0.75,-0.25,0.0,0.125,0.75,0.25,0.625,0.030000000000001137,0.0
0.4,0.25,0.0,0.0,0.875,-0.25,-0.125,0.0,1.0,0.375,0.75,0.01999999999999602,0.030000000000001137
0.5,0.25,0.0,0.0,1.125,-0.25,-0.125,0.0,1.25,0.5,0.875,0.01999999999999602,0.00999999999999801
0.6,0.375,0.125,0.0,1.25,-0.25,-0.125,-0.125,1.5,0.5,1.125,0.01999999999999602,0.03999999999999915
0.7,0.375,0.125,0.0,1.375,-0.25,-0.25,0.0,1.75,0.625,1.25,0.01999999999999602,0.00999999999999801
0.8,0.375,0.0,0.0,1.625,-0.375,-0.25,0.125,2.0,0.75,1.375,0.030000000000001137,-0.020000000000003126
0.9,0.5,0.125,0.0,1.75,-0.375,-0.25,0.0,2.25,0.75,1.625,0.030000000000001137,-0.020000000000003126
1.0,0.5,0.125,0.0,1.875,-0.375,-0.375,0.0,2.5,0.875,1.75,0.030000000000001137,0.030000000000001137
1.1,0.625,0.0,0.0,2.125,-0.375,-0.375,0.0,2.75,1.0,1.875,0.030000000000001137,-0.020000000000003126
1.2,0.75,0.0,0.0,2.25,-0.5,-0.375,0.0,3.0,1.0,2.125,0.030000000000001137,-0.020000000000003126
1.3,0.75,0.125,0.0,2.5,-0.5,-0.5,-0.125,3.25,1.0,2.125,0.01999999999999602,-0.07000000000000028
1.4,0.75,0.125,0.0,2.625,-0.625,-0.5,0.0,3.5,1.125,2.375,0.0,-0.05000000000000426
1.5,0.875,0.125,0.0,2.75,-0.625,-0.625,-0.125,3.625,1.25,2.375,0.030000000000001137,-0.05000000000000426
1.6,0.875,0.125,0.0,2.875,-0.625,-0.625,-0.125,3.875,1.25,2.5,0.01999999999999602,-0.05000000000000426
1.7,1.0,0.25,0.125,3.125,-0.75,-0.75,-0.125,4.0,1.25,2.625,0.030000000000001137,0.0
1.8,1.125,0.25,0.0,3.25,-0.75,-0.75,-0.125,4.25,1.375,2.625,0.04999999999999716,-0.03999999999999915
1.9,1.125,0.25,0.0,3.375,-0.75,-0.75,-0.25,4.375,1.375,2.75,0.060000000000002274,-0.07000000000000028
2.0,1.125,0.25,0.0,3.5,-0.75,-0.875,-0.25,4.625,1.5,2.875,0.04999999999999716,-0.03999999999999915
2.1,1.25,0.25,0.0,3.625,-0.875,-0.875,-0.25,4.875,1.5,3.0,0.030000000000001137,-0.09000000000000341
2.2,1.25,0.25,0.0,3.625,-1.0,-1.0,-0.125,4.875,1.5,3.0,0.04999999999999716,-0.060000000000002274
2.3,1.25,0.25,0.0,3.75,-1.0,-1.0,-0.375,5.125,1.625,3.125,0.04999999999999716,-0.03999999999999915
2.4,1.375,0.25,0.0,3.875,-1.125,-1.125,-0.125,5.25,1.625,3.25,0.01999999999999602,-0.07000000000000028
