time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.5,0.125,0.125,0.125,0.625,0.125,0.5,0.00999999999999801,-0.030000000000001137
0.2,0.125,0.125,0.0,0.875,0.125,0.25,0.0,1.125,0.375,1.125,0.03999999999999915,-0.010000000000005116
0.3,0.25,0.0,0.0,1.25,0.375,0.25,0.0,1.75,0.5,1.625,0.00999999999999801,-0.020000000000003126
0.4,0.375,0.0,0.125,1.625,0.375,0.375,0.0,2.25,0.75,2.125,0.00999999999999801,-0.020000000000003126
0.5,0.375,0.0,0.125,2.0,0.5,0.375,0.125,2.875,0.875,2.75,0.00999999999999801,-0.060000000000002274
0.6,0.625,0.125,0.0,2.375,0.625,0.375,0.125,3.5,1.0,3.25,0.03999999999999915,0.0
0.7,0.625,0.0,0.125,2.875,0.75,0.5,0.0,4.125,1.25,3.75,0.00999999999999801,-0.020000000000003126
0.8,0.75,0.0,0.125,3.25,0.75,0.5,0.125,4.625,1.375,4.375,0.030000000000001137,-0.030000000000001137
0.9,0.875,0.0,0.125,3.625,0.875,0.5,0.25,5.25,1.5,4.75,0.00999999999999801,-0.020000000000003126
1.0,1.0,0.0,0.125,4.0,1.0,0.625,0.25,5.875,1.625,5.375,0.03999999999999915,-0.010000000000005116
1.1,1.125,0.0,0.25,4.375,1.125,0.625,0.0,6.5,1.875,5.875,0.00999999999999801,0.0
1.2,1.25,0.0,0.25,4.875,1.125,0.625,0.125,7.125,2.0,6.375,0.030000000000001137,0.01999999999999602
1.3,1.375,0.0,0.25,5.25,1.25,0.625,0.25,7.625,2.125,6.875,0.03999999999999915,-0.010000000000005116
1.4,1.5,0.0,0.25,5.625,1.375,0.75,0.25,8.25,2.25,7.25,0.030000000000001137,-0.030000000000001137
1.5,1.625,0.0,0.25,6.0,1.375,0.75,0.125,8.875,2.5,7.75,0.03999999999999915,0.0
1.6,1.75,0.125,0.25,6.375,1.375,0.75,0.25,9.375,2.625,8.25,0.00999999999999801,0.02999999999999403
1.7,1.875,0.125,0.375,6.75,1.375,0.75,0.375,10.0,2.75,8.625,0.03999999999999915,-0.030000000000001137
1.8,2.0,0.0,0.375,7.125,1.625,0.75,0.375,10.5,2.875,9.125,0.03999999999999915,0.0
1.9,2.125,0.125,0.375,7.5,1.625,0.75,0.25,11.125,3.0,9.625,0.03999999999999915,0.0
2.0,2.25,0.125,0.375,7.875,1.625,0.75,0.375,11.75,3.125,10.0,0.03999999999999915,0.02999999999999403
2.1,2.25,0.125,0.375,8.25,1.75,0.75,0.25,12.25,3.25,10.5,0.03999999999999915,0.0
2.2,2.5,0.125,0.375,8.625,1.625,0.75,0.375,12.75,3.375,10.75,0.030000000000001137,0.0
2.3,2.5,0.125,0.375,9.0,1.75,0.75,0.5,13.25,3.5,11.125,0.030000000000001137,-0.030000000000001137
2.4,2.75,0.125,0.375,9.25,1.75,0.75,0.375,13.75,3.625,11.5,0.07000000000000028,-0.010000000000005116
2.5,2.75,0.125,0.375,9.625,1.75,0.75,0.5,14.25,3.625,11.875,0.060000000000002274,0.03999999999999915
2.6,2.875,0.125,0.5,10.0,1.75,0.75,0.375,14.875,3.75,12.25,0.07000000000000028,-0.04000000000000625
2.7,3.0,0.125,0.5,10.25,1.875,0.625,0.5,15.25,3.875,12.625,0.03999999999999915,0.0
2.8,3.25,0.25,0.5,10.625,1.875,0.75,0.5,15.75,4.0,12.875,0.03999999999999915,0.0
2.9,3.25,0.125,0.5,10.875,1.875,0.75,0.5,16.25,4.125,13.125,0.07000000000000028,0.01999999999999602
3.0,3.375,0.25,0.5,11.25,1.875,0.625,0.375,16.625,4.125,13.5,0.060000000000002274,-0.010000000000005116
3.1,3.5,0.25,0.5,11.5,1.875,0.625,0.5,17.125,4.25,13.75,0.03999999999999915,-0.030000000000001137
3.2,3.625,0.25,0.5,11.75,1.875,0.625,0.5,17.5,4.375,14.0,0.060000000000002274,-0.020000000000003126
3.3,3.75,0.25,0.5,12.0,1.875,0.5,0.5,17.875,4.5,14.375,0.03999999999999915,0.0
3.4,3.875,0.25,0.5,12.25,1.875,0.5,0.5,18.375,4.5,14.5,0.03999999999999915,-0.010000000000005116
3.5,4.0,0.25,0.5,12.5,1.875,0.375,0.5,18.75,4.5,14.75,0.060000000000002274,-0.04000000000000625
3.6,4.125,0.25,0.5,12.75,1.75,0.375,0.5,19.125,4.625,15.0,0.03999999999999915,-0.030000000000001137
3.7,4.125,0.25,0.5,13.0,1.75,0.375,0.5,19.5,4.625,15.125,0.03999999999999915,0.0
3.8,4.25,0.25,0.5,13.25,1.75,0.375,0.5,19.875,4.75,15.375,0.030000000000001137,-0.030000000000001137
3.9,4.375,0.375,0.625,13.5,1.75,0.25,0.625,20.25,4.75,15.5,0.060000000000002274,-0.07000000000000028
4.0,4.5,0.375,0.5,13.625,1.625,0.125,0.5,20.5,4.875,15.75,0.07000000000000028,-0.010000000000005116
4.1,4.625,0.375,0.5,13.875,1.625,0.125,0.5,20.875,4.875,15.875,0.060000000000002274,-0.020000000000003126
4.2,4.625,0.375,0.5,14.0,1.5,0.0,0.625,21.125,4.875,16.0,0.060000000000002274,-0.020000000000003126
4.3,4.75,0.375,0.625,14.25,1.5,0.0,0.75,21.5,5.0,16.125,0.060000000000002274,-0.05000000000000426
4.4,4.75,0.5,0.5,14.375,1.375,-0.125,0.75,21.75,5.0,16.25,0.03999999999999915,-0.030000000000001137
4.5,4.875,0.375,0.5,14.5,1.375,-0.125,0.75,22.0,5.0,16.375,0.07000000000000028,-0.020000000000003126
4.6,5.0,0.5,0.5,14.75,1.25,-0.25,0.625,22.25,5.0,16.625,0.07000000000000028,-0.020000000000003126
4.7,5.125,0.5,0.5,14.75,1.25,-0.25,0.625,22.5,5.125,16.625,0.03999999999999915,-0.010000000000005116
4.8,5.25,0.5,0.5,15.0,1.25,-0.375,0.75,22.75,5.125,16.75,0.03999999999999915,0.0
4.9,5.25,0.5,0.5,15.125,1.125,-0.375,0.625,23.0,5.125,16.875,0.07000000000000028,-0.05000000000000426
5.0,5.375,0.5,0.5,15.25,1.0,-0.375,0.625,23.125,5.125,16.875,0.03999999999999915,-0.0800000000000054
5.1,5.375,0.5,0.5,15.25,1.0,-0.5,0.625,23.375,5.25,17.0,0.07000000000000028,-0.020000000000003126
