time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.125,0.0,0.0,0.375,0.0,0.0,0.0,0.5,0.25,0.25,0.020000000000003126,0.03999999999999915
0.2,0.25,0.0,0.0,0.875,0.0,0.0,0.0,0.875,0.5,0.5,0.0,0.03999999999999915
0.3,0.25,0.0,0.0,1.25,0.0,0.0,0.125,1.125,0.625,0.75,0.020000000000003126,0.030000000000001137
0.4,0.375,0.0,0.0,1.75,0.0,0.0,0.0,1.5,0.875,1.0,0.020000000000003126,0.0
0.5,0.5,0.0,0.0,2.125,0.0,-0.125,-0.125,1.875,1.0,1.25,0.00999999999999801,0.030000000000001137
0.6,0.625,0.0,0.0,2.5,-0.125,-0.125,0.0,2.25,1.125,1.5,0.0,0.0
0.7,0.625,-0.125,0.0,2.875,-0.125,-0.125,-0.125,2.625,1.375,1.75,0.0,0.01999999999999602
0.8,0.75,0.0,0.125,3.375,-0.125,-0.25,0.0,2.875,1.5,1.875,0.00999999999999801,0.00999999999999801
0.9,0.875,0.0,0.0,3.75,-0.25,-0.25,0.0,3.25,1.625,2.0,0.0,0.060000000000002274
1.0,1.0,0.0,0.125,4.0,-0.25,-0.375,0.0,3.5,1.75,2.25,0.020000000000003126,-0.00999999999999801
1.1,1.125,0.0,0.125,4.5,-0.25,-0.375,0.0,3.875,1.875,2.375,0.00999999999999801,0.00999999999999801
1.2,1.25,0.0,0.0,4.75,-0.25,-0.375,-0.125,4.125,2.0,2.5,0.00999999999999801,0.0
1.3,1.25,0.0,0.0,5.125,-0.375,-0.5,0.0,4.375,2.125,2.75,0.00999999999999801,0.030000000000001137
1.4,1.375,0.125,0.125,5.5,-0.375,-0.5,-0.125,4.625,2.25,2.875,0.0,0.0
1.5,1.5,0.0,0.0,5.75,-0.375,-0.625,-0.125,4.875,2.375,3.0,0.0,0.01999999999999602
1.6,1.5,0.125,0.0,6.125,-0.5,-0.625,-0.125,5.25,2.5,3.125,0.00999999999999801,0.03999999999999915
1.7,1.625,0.125,0.125,6.375,-0.625,-0.75,-0.125,5.5,2.625,3.25,0.03999999999999915,-0.00999999999999801
1.8,1.75,0.125,0.125,6.75,-0.625,-0.75,-0.125,5.625,2.75,3.25,0.020000000000003126,0.03999999999999915
1.9,1.875,0.125,0.125,7.0,-0.625,-0.875,0.0,5.875,2.75,3.375,0.020000000000003126,-0.00999999999999801
2.0,1.875,0.125,0.125,7.25,-0.75,-0.875,0.0,6.125,3.0,3.5,0.020000000000003126,0.0
2.1,2.0,0.125,0.125,7.5,-0.75,-1.0,-0.125,6.375,3.0,3.5,0.020000000000003126,0.00999999999999801
2.2,2.125,0.25,0.125,7.75,-0.875,-1.0,0.0,6.625,3.0,3.625,0.03999999999999915,0.0
2.3,2.125,0.25,0.125,8.0,-0.875,-1.0,0.0,6.75,3.125,3.625,0.03999999999999915,-0.07000000000000028
2.4,2.25,0.125,0.125,8.25,-1.0,-1.125,0.125,7.0,3.25,3.75,0.04999999999999716,0.0
2.5,2.375,0.25,0.125,8.5,-1.0,-1.125,0.0,7.125,3.25,3.75,0.020000000000003126,-0.00999999999999801
2.6,2.375,0.25,0.125,8.75,-1.125,-1.25,-0.125,7.375,3.375,3.75,0.03999999999999915,-0.00999999999999801
2.7,2.5,0.25,0.125,8.875,-1.25,-1.375,0.0,7.5,3.5,3.75,0.03999999999999915,0.01999999999999602
2.8,2.625,0.25,0.125,9.125,-1.25,-1.375,-0.125,7.625,3.5,3.75,0.020000000000003126,-0.0799999999999983
2.9,2.625,0.25,0.125,9.25,-1.375,-1.5,0.0,7.875,3.5,3.875,0.020000000000003126,0.0
3.0,2.75,0.25,0.125,9.5,-1.375,-1.5,-0.125,8.0,3.5,3.875,0.03999999999999915,-0.060000000000002274
3.1,2.75,0.375,0.125,9.625,-1.5,-1.625,-0.125,8.125,3.625,3.75,0.03999999999999915,-0.030000000000001137
3.2,2.875,0.375,0.125,9.875,-1.5,-1.625,-0.125,8.125,3.75,3.75,0.020000000000003126,-0.0799999999999983
3.3,2.875,0.375,0.125,10.0,-1.625,-1.875,-0.125,8.375,3.75,3.75,0.03999999999999915,-0.07000000000000028
3.4,3.0,0.375,0.125,10.125,-1.75,-1.75,0.0,8.5,3.75,3.75,0.03999999999999915,-0.030000000000001137
3.5,3.0,0.375,0.125,10.25,-1.875,-2.0,-0.125,8.625,3.75,3.75,0.020000000000003126,-0.10000000000000142
3.6,3.125,0.375,0.125,10.5,-1.875,-2.0,0.0,8.75,3.875,3.75,0.03999999999999915,-0.11999999999999744
3.7,3.125,0.5,0.125,10.625,-2.0,-2.125,-0.125,8.75,3.875,3.625,0.03999999999999915,-0.09000000000000341
3.8,3.25,0.5,0.125,10.75,-2.125,-2.125,-0.125,8.875,3.75,3.625,0.020000000000003126,-0.060000000000002274
3.9,3.25,0.5,0.125,10.875,-2.125,-2.25,-0.125,9.0,3.875,3.5,0.04999999999999716,-0.03999999999999915
4.0,3.375,0.5,0.125,11.0,-2.25,-2.375,-0.125,9.125,3.875,3.5,0.03999999999999915,-0.10000000000000142
4.1,3.375,0.5,0.25,11.0,-2.25,-2.375,-0.125,9.125,3.875,3.375,0.03999999999999915,-0.11999999999999744
4.2,3.5,0.5,0.125,11.125,-2.5,-2.5,-0.125,9.25,3.875,3.375,0.03999999999999915,-0.09000000000000341
4.3,3.625,0.5,0.125,11.25,-2.5,-2.5,-0.125,9.25,3.875,3.25,0.04999999999999716,-0.060000000000002274
4.4,3.625,0.5,0.125,11.25,-2.5,-2.625,0.0,9.375,3.875,3.25,0.03999999999999915,-0.11999999999999744
4.5,3.625,0.625,0.25,11.375,-2.625,-2.75,-0.125,9.375,3.875,3.125,0.020000000000003126,-0.10000000000000142
4.6,3.75,0.5,0.25,11.5,-2.75,-2.75,-0.125,9.375,3.875,3.0,0.03999999999999915,-0.13000000000000256
4.7,3.75,0.5,0.125,11.5,-2.875,-2.875,-0.125,9.5,3.875,2.875,0.07000000000000028,-0.1600000000000037
4.8,3.875,0.625,0.25,11.625,-2.875,-3.0,-0.25,9.5,3.875,2.75,0.03999999999999915,-0.11999999999999744
4.9,3.875,0.625,0.125,11.625,-3.0,-3.0,-0.125,9.625,3.875,2.75,0.020000000000003126,-0.11999999999999744
5.0,3.875,0.625,0.125,11.625,-3.125,-3.0,-0.25,9.625,3.875,2.625,0.04999999999999716,-0.14999999999999858
5.1,4.0,0.75,0.125,11.625,-3.125,-3.125,-0.25,9.625,3.75,2.375,0.03999999999999915,-0.14999999999999858
5.2,4.0,0.75,0.25,11.75,-3.25,-3.25,-0.25,9.625,3.75,2.375,0.020000000000003126,-0.11999999999999744
5.3,4.125,0.625,0.25,11.75,-3.375,-3.375,-0.125,9.625,3.75,2.125,0.04999999999999716,-0.1600000000000037
5.4,4.125,0.75,0.25,11.75,-3.5,-3.375,-0.125,9.625,3.75,2.0,0.04999999999999716,-0.17999999999999972
5.5,4.25,0.75,0.25,11.75,-3.5,-3.5,0.0,9.625,3.625,1.875,0.04999999999999716,-0.1600000000000037
5.6,4.25,0.75,0.125,11.75,-3.75,-3.5,-0.125,9.75,3.625,1.75,0.020000000000003126,-0.18999999999999773
5.7,4.25,0.75,0.125,11.75,-3.75,-3.625,-0.125,9.625,3.625,1.625,0.03999999999999915,-0.13000000000000256
5.8,4.375,0.75,0.125,11.75,-3.875,-3.625,0.0,9.625,3.625,1.5,0.04999999999999716,-0.1600000000000037
5.9,4.375,0.75,0.125,11.75,-3.875,-3.75,0.0,9.625,3.5,1.25,0.03999999999999915,-0.13000000000000256
6.0,4.375,0.75,0.125,11.75,-4.0,-3.75,0.0,9.5,3.5,1.125,0.03999999999999915,-0.21000000000000085
6.1,4.375,0.875,0.125,11.625,-4.125,-3.75,-0.125,9.5,3.5,1.0,0.04999999999999716,-0.20000000000000284
6.2,4.5,0.875,0.125,11.625,-4.25,-3.875,0.0,9.5,3.375,0.875,0.04999999999999716,-0.23000000000000398
6.3,4.5,0.875,0.125,11.625,-4.25,-4.0,-0.125,9.5,3.375,0.75,0.03999999999999915,-0.21999999999999886
6.4,4.5,0.875,0.125,11.625,-4.375,-4.0,-0.125,9.5,3.25,0.5,0.03999999999999915,-0.21999999999999886
6.5,4.625,0.875,0.125,11.5,-4.5,-4.125,0.125,9.375,3.25,0.375,0.020000000000003126,-0.21999999999999886
6.6,4.625,0.875,0.125,11.5,-4.625,-4.125,-0.125,9.375,3.125,0.25,0.03999999999999915,-0.21999999999999886
6.7,4.625,0.875,0.125,11.5,-4.625,-4.25,-0.125,9.375,3.125,0.0,0.03999999999999915,-0.240000000000002
6.8,4.625,0.875,0.125,11.375,-4.75,-4.375,-0.25,9.25,3.0,-0.125,0.04999999999999716,-0.23000000000000398
6.9,4.75,0.875,0.125,11.25,-4.875,-4.375,0.0,9.25,3.0,-0.375,0.04999999999999716,-0.18999999999999773
7.0,4.75,0.875,0.125,11.25,-4.875,-4.375,-0.125,9.125,2.875,-0.5,0.04999999999999716,-0.20000000000000284
7.1,4.75,0.875,0.125,11.125,-4.875,-4.5,0.0,9.0,2.875,-0.75,0.04999999999999716,-0.23000000000000398
7.2,4.75,1.0,0.125,11.0,-5.0,-4.625,-0.125,9.0,2.75,-0.875,0.00999999999999801,-0.2700000000000031
7.3,4.875,1.0,0.125,11.0,-5.125,-4.625,-0.125,9.0,2.75,-1.0,0.07000000000000028,-0.259999999999998
7.4,4.875,1.0,0.125,10.875,-5.125,-4.625,-0.25,8.875,2.625,-1.25,0.03999999999999915,-0.240000000000002
7.5,4.875,1.0,0.125,10.875,-5.25,-4.625,-0.125,8.75,2.5,-1.5,0.04999999999999716,-0.28999999999999915
7.6,4.875,1.0,0.25,10.75,-5.375,-4.625,-0.125,8.75,2.5,-1.625,0.04999999999999716,-0.28000000000000114
7.7,4.875,1.0,0.125,10.625,-5.375,-4.75,-0.125,8.625,2.375,-1.875,0.07000000000000028,-0.3500000000000014
7.8,5.0,1.0,0.125,10.625,-5.375,-4.75,-0.125,8.5,2.375,-2.0,0.03999999999999915,-0.2700000000000031
7.9,5.0,1.125,0.125,10.5,-5.5,-4.875,-0.125,8.5,2.25,-2.25,0.04999999999999716,-0.28999999999999915
8.0,5.0,1.0,0.125,10.375,-5.5,-4.75,-0.125,8.375,2.25,-2.375,0.04999999999999716,-0.28000000000000114
8.1,5.0,1.125,0.25,10.25,-5.625,-4.75,-0.125,8.25,2.0,-2.625,0.04999999999999716,-0.28000000000000114
8.2,5.0,1.0,0.125,10.25,-5.625,-4.75,-0.125,8.25,2.0,-2.75,0.03999999999999915,-0.28000000000000114
8.3,5.125,1.125,0.125,10.125,-5.625,-4.875,0.0,8.125,2.0,-3.0,0.04999999999999716,-0.3400000000000034
8.4,5.0,1.0,0.125,10.0,-5.75,-4.75,-0.125,8.0,1.875,-3.25,0.04999999999999716,-0.3200000000000003
8.5,5.125,1.125,0.125,9.875,-5.75,-4.875,0.0,8.0,1.75,-3.375,0.03999999999999915,-0.3100000000000023
8.6,5.125,1.125,0.125,9.625,-5.75,-4.875,0.0,7.875,1.75,-3.5,0.03999999999999915,-0.3100000000000023
8.7,5.125,1.0,0.125,9.625,-5.875,-4.875,0.0,7.75,1.625,-3.75,0.03999999999999915,-0.2700000000000031
8.8,5.125,1.125,0.125,9.375,-5.875,-5.0,-0.125,7.625,1.625,-4.0,0.04999999999999716,-0.3200000000000003
8.9,5.25,1.125,0.125,9.375,-5.875,-5.0,0.0,7.5,1.375,-4.125,0.04999999999999716,-0.28000000000000114
9.0,5.25,1.125,0.25,9.125,-6.0,-5.0,-0.125,7.5,1.375,-4.25,0.04999999999999716,-0.36999999999999744
9.1,5.25,1.125,0.125,9.125,-6.0,-5.0,0.0,7.375,1.25,-4.5,0.03999999999999915,-0.3100000000000023
9.2,5.25,1.125,0.125,9.0,-6.125,-5.0,0.0,7.25,1.125,-4.75,0.07000000000000028,-0.28999999999999915
9.3,5.25,1.125,0.125,8.875,-6.125,-5.125,-0.125,7.125,1.125,-4.875,0.020000000000003126,-0.3400000000000034
9.4,5.25,1.125,0.125,8.625,-6.125,-5.125,-0.125,7.0,1.0,-5.125,0.04999999999999716,-0.35999999999999943
9.5,5.25,1.125,0.125,8.5,-6.25,-5.125,-0.125,6.875,0.875,-5.25,0.0799999999999983,-0.3200000000000003
9.6,5.25,1.125,0.125,8.375,-6.25,-5.125,0.0,6.875,0.875,-5.5,0.04999999999999716,-0.3200000000000003
9.7,5.25,1.25,0.25,8.25,-6.375,-5.125,-0.125,6.75,0.75,-5.625,0.07000000000000028,-0.36999999999999744
9.8,5.25,1.125,0.25,8.125,-6.375,-5.25,-0.125,6.625,0.625,-5.875,0.03999999999999915,-0.3400000000000034
