time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,-0.00999999999999801,-0.03999999999999915
0.2,0.0,0.0,0.0,0.125,-0.125,-0.125,0.125,0.0,-0.125,-0.125,0.0,0.0
0.3,0.0,0.0,0.0,0.0,-0.25,-0.25,0.0,0.0,-0.25,-0.25,0.020000000000003126,0.030000000000001137
0.4,0.0,0.125,0.0,0.125,-0.25,-0.25,0.0,-0.125,-0.25,-0.375,0.0,-0.01999999999999602
0.5,0.0,0.125,0.0,0.0,-0.25,-0.25,0.0,-0.125,-0.375,-0.375,0.0,-0.0899999999999963
0.6,0.0,0.0,0.0,0.0,-0.375,-0.375,0.0,-0.25,-0.5,-0.5,-0.00999999999999801,-0.03999999999999915
0.7,0.0,0.125,0.0,0.0,-0.5,-0.375,0.0,-0.25,-0.625,-0.5,0.020000000000003126,-0.030000000000001137
0.8,0.0,0.125,0.0,0.0,-0.5,-0.5,0.0,-0.25,-0.75,-0.75,0.0,-0.0799999999999983
0.9,0.0,0.125,0.0,0.0,-0.5,-0.5,0.0,-0.25,-0.75,-0.75,0.020000000000003126,-0.04999999999999716
1.0,0.125,0.125,0.0,0.0,-0.625,-0.625,0.0,-0.375,-0.75,-0.875,0.0,-0.04999999999999716
1.1,0.0,0.25,0.0,0.0,-0.75,-0.5,0.0,-0.5,-0.875,-1.0,0.020000000000003126,-0.04999999999999716
1.2,0.0,0.125,-0.125,0.0,-0.875,-0.625,0.125,-0.5,-0.875,-1.0,0.05000000000000426,-0.060000000000002274
1.3,0.125,0.25,0.0,-0.125,-0.875,-0.625,0.125,-0.625,-0.875,-1.125,0.020000000000003126,-0.0799999999999983
1.4,0.0,0.25,0.0,-0.125,-1.0,-0.75,0.0,-0.625,-1.0,-1.25,-0.00999999999999801,-0.0899999999999963
1.5,0.125,0.25,0.0,-0.125,-1.0,-0.75,-0.125,-0.625,-1.125,-1.375,0.030000000000001137,-0.0899999999999963
1.6,0.0,0.25,0.0,-0.125,-1.125,-0.875,0.0,-0.75,-1.125,-1.5,0.020000000000003126,-0.0799999999999983
1.7,0.125,0.25,0.0,-0.25,-1.125,-0.875,0.0,-0.75,-1.25,-1.625,0.020000000000003126,-0.14999999999999858
1.8,0.125,0.25,0.0,-0.25,-1.25,-1.0,0.0,-0.875,-1.375,-1.625,0.030000000000001137,-0.11999999999999744
1.9,0.0,0.375,0.0,-0.375,-1.375,-1.0,-0.125,-0.875,-1.375,-1.875,-0.00999999999999801,-0.17999999999999972
2.0,0.0,0.25,0.0,-0.375,-1.375,-1.0,-0.125,-1.0,-1.5,-2.0,0.020000000000003126,-0.11999999999999744
2.1,0.0,0.375,0.0,-0.375,-1.5,-1.125,-0.125,-1.0,-1.625,-2.0,0.030000000000001137,-0.11999999999999744
2.2,0.0,0.25,0.0,-0.5,-1.625,-1.125,0.0,-1.125,-1.625,-2.125,0.020000000000003126,-0.0799999999999983
2.3,0.0,0.25,0.0,-0.5,-1.625,-1.25,-0.125,-1.25,-1.75,-2.375,-0.00999999999999801,-0.10999999999999943
2.4,0.0,0.375,0.0,-0.625,-1.75,-1.25,0.0,-1.25,-1.75,-2.5,0.030000000000001137,-0.14999999999999858
2.5,0.0,0.375,0.0,-0.625,-1.875,-1.25,0.0,-1.375,-1.875,-2.5,0.030000000000001137,-0.14999999999999858
2.6,0.125,0.375,0.0,-0.75,-1.875,-1.375,-0.125,-1.375,-2.0,-2.75,0.020000000000003126,-0.14999999999999858
2.7,0.0,0.375,0.0,-0.875,-1.875,-1.375,0.0,-1.5,-2.0,-2.75,0.020000000000003126,-0.14000000000000057
2.8,0.0,0.25,0.0,-0.875,-2.0,-1.5,0.0,-1.5,-2.125,-2.875,0.05000000000000426,-0.14999999999999858
2.9,0.0,0.375,0.125,-0.875,-2.0,-1.5,0.0,-1.625,-2.125,-3.0,0.05000000000000426,-0.18999999999999773
3.0,0.0,0.25,0.0,-1.0,-2.125,-1.5,0.0,-1.75,-2.25,-3.125,0.030000000000001137,-0.17999999999999972
3.1,0.0,0.375,0.0,-1.125,-2.25,-1.5,0.0,-1.875,-2.375,-3.125,0.0,-0.1700000000000017
3.2,0.0,0.375,0.0,-1.125,-2.25,-1.625,-0.125,-1.875,-2.375,-3.25,0.030000000000001137,-0.21000000000000085
3.3,0.0,0.375,0.0,-1.25,-2.375,-1.625,-0.125,-2.0,-2.5,-3.375,0.0,-0.240000000000002
3.4,0.0,0.375,0.0,-1.375,-2.5,-1.625,-0.125,-2.0,-2.625,-3.5,0.030000000000001137,-0.240000000000002
3.5,0.0,0.375,0.0,-1.375,-2.5,-1.75,-0.125,-2.25,-2.75,-3.625,0.05000000000000426,-0.21000000000000085
3.6,0.0,0.375,0.125,-1.5,-2.5,-1.75,-0.125,-2.25,-2.75,-3.75,0.030000000000001137,-0.21000000000000085
