time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.125,0.0,0.0,0.25,0.0,0.25,0.25,0.375,0.125,0.125,0.030000000000001137,0.00999999999999801
0.2,0.25,0.0,0.0,0.5,0.0,0.5,0.5,0.625,0.375,0.25,0.0,0.01999999999999602
0.3,0.375,0.0,0.0,0.75,0.0,0.625,0.5,1.0,0.5,0.25,0.01999999999999602,0.030000000000001137
0.4,0.5,0.0,0.0,1.0,0.0,0.875,0.5,1.25,0.625,0.375,0.030000000000001137,0.05999999999999517
0.5,0.625,0.125,0.0,1.25,-0.125,1.0,0.5,1.625,0.75,0.5,0.030000000000001137,0.01999999999999602
0.6,0.75,0.0,0.125,1.5,-0.125,1.125,0.5,1.875,0.875,0.625,0.01999999999999602,0.0
0.7,0.875,0.125,0.0,1.625,-0.25,1.25,0.625,2.125,1.0,0.5,0.030000000000001137,0.030000000000001137
0.8,1.0,0.125,0.0,1.875,-0.25,1.375,0.625,2.375,1.125,0.625,0.030000000000001137,0.01999999999999602
0.9,1.125,0.125,0.125,2.0,-0.375,1.5,0.625,2.625,1.375,0.75,0.04999999999999716,0.07000000000000028
1.0,1.25,0.125,0.125,2.25,-0.375,1.625,0.625,2.875,1.5,0.75,0.030000000000001137,0.04999999999999716
1.1,1.375,0.25,0.125,2.5,-0.375,1.75,0.875,3.125,1.625,0.75,0.030000000000001137,-0.010000000000005116
1.2,1.375,0.25,0.125,2.625,-0.5,1.875,0.75,3.375,1.75,0.875,0.04999999999999716,0.01999999999999602
1.3,1.5,0.25,0.125,2.75,-0.5,2.0,0.625,3.625,1.75,0.75,0.04999999999999716,-0.020000000000003126
1.4,1.625,0.375,0.125,3.0,-0.625,2.0,0.875,3.875,1.875,0.875,0.01999999999999602,-0.07000000000000028
1.5,1.875,0.25,0.125,3.125,-0.75,2.25,0.75,4.0,2.0,0.875,0.04999999999999716,-0.020000000000003126
