time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,-0.125,0.0,0.0,0.0,0.0,-0.125,0.0,0.125,0.125,0.0,0.030000000000001137
0.2,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.125,0.00999999999999801,0.0799999999999983
0.3,0.0,-0.125,0.0,0.125,0.0,0.0,-0.125,0.125,0.375,0.25,0.00999999999999801,0.060000000000002274
0.4,0.0,0.0,0.0,0.25,0.125,0.0,-0.125,0.125,0.375,0.25,0.0,0.09000000000000341
0.5,0.0,-0.125,0.0,0.25,0.125,0.0,-0.25,0.125,0.5,0.375,0.03999999999999915,0.09000000000000341
0.6,0.0,-0.125,0.0,0.375,0.125,0.125,0.0,0.25,0.625,0.5,0.030000000000001137,0.04999999999999716
0.7,0.0,-0.125,-0.125,0.5,0.25,0.125,-0.125,0.375,0.75,0.5,0.00999999999999801,0.09000000000000341
0.8,0.0,0.0,-0.125,0.375,0.25,0.125,-0.125,0.25,0.75,0.625,0.0,0.0799999999999983
0.9,0.0,-0.125,0.0,0.5,0.25,0.125,-0.125,0.375,0.875,0.75,0.00999999999999801,0.04999999999999716
1.0,0.0,-0.125,-0.125,0.625,0.25,0.125,-0.125,0.375,1.0,0.875,0.030000000000001137,0.11999999999999744
1.1,0.0,-0.125,-0.125,0.625,0.375,0.25,0.0,0.5,1.125,0.875,0.00999999999999801,0.060000000000002274
1.2,0.0,-0.125,0.0,0.75,0.375,0.125,0.125,0.625,1.125,1.0,0.04999999999999716,0.07000000000000028
1.3,0.0,-0.125,-0.125,0.75,0.375,0.25,0.0,0.625,1.25,1.125,0.030000000000001137,0.04999999999999716
1.4,0.0,-0.125,-0.125,0.875,0.375,0.125,0.0,0.625,1.375,1.25,0.00999999999999801,0.09000000000000341
1.5,0.125,-0.125,-0.125,0.875,0.375,0.125,0.125,0.75,1.5,1.25,0.0,0.04999999999999716
1.6,0.125,-0.125,-0.125,1.0,0.375,0.125,-0.125,0.75,1.5,1.375,0.00999999999999801,0.04999999999999716
1.7,0.125,-0.125,-0.125,1.125,0.5,0.125,-0.125,0.75,1.625,1.5,0.03999999999999915,0.020000000000003126
1.8,0.125,-0.125,-0.125,1.125,0.5,0.125,-0.125,0.875,1.875,1.5,0.030000000000001137,0.0799999999999983
1.9,0.125,-0.125,-0.125,1.125,0.5,0.125,-0.125,1.0,1.875,1.625,0.030000000000001137,0.0799999999999983
2.0,0.125,-0.125,-0.125,1.25,0.5,0.0,-0.125,1.0,2.0,1.75,0.03999999999999915,0.09000000000000341
2.1,0.125,-0.125,-0.125,1.25,0.5,0.125,-0.125,1.0,2.0,1.875,0.030000000000001137,0.09000000000000341
2.2,0.125,-0.125,-0.25,1.25,0.5,0.125,-0.125,1.125,2.125,1.875,0.030000000000001137,0.09000000000000341
2.3,0.125,-0.25,-0.125,1.375,0.5,0.0,-0.125,1.125,2.25,2.0,0.030000000000001137,0.04999999999999716
2.4,0.125,-0.125,-0.125,1.5,0.5,0.125,0.0,1.25,2.375,2.125,0.00999999999999801,0.09000000000000341
2.5,0.125,-0.125,-0.125,1.5,0.5,0.0,0.0,1.25,2.375,2.125,0.030000000000001137,0.07000000000000028
2.6,0.125,-0.125,-0.125,1.625,0.5,0.0,0.0,1.375,2.5,2.25,0.03999999999999915,0.04999999999999716
2.7,0.125,-0.125,-0.125,1.625,0.5,0.0,0.0,1.5,2.625,2.375,0.030000000000001137,0.020000000000003126
2.8,0.125,-0.125,-0.125,1.75,0.625,0.0,0.0,1.5,2.625,2.375,0.03999999999999915,0.07000000000000028
2.9,0.125,-0.125,-0.125,1.875,0.625,0.0,0.0,1.625,2.75,2.625,0.030000000000001137,0.09000000000000341
3.0,0.125,-0.125,-0.125,1.875,0.5,0.0,0.0,1.625,2.75,2.5,0.030000000000001137,0.10999999999999943
3.1,0.125,-0.125,-0.125,2.0,0.625,0.0,-0.125,1.75,2.75,2.625,0.07000000000000028,0.10999999999999943
3.2,0.125,-0.125,-0.125,2.0,0.625,0.0,0.0,1.875,2.875,2.75,0.03999999999999915,0.04999999999999716
3.3,0.25,-0.125,-0.125,2.125,0.625,0.0,0.0,1.875,2.875,2.875,0.03999999999999915,0.07000000000000028
3.4,0.125,-0.125,-0.125,2.25,0.625,0.0,0.0,2.0,3.0,3.0,0.04999999999999716,0.07000000000000028
3.5,0.25,-0.125,-0.125,2.25,0.625,0.0,0.0,2.0,3.125,3.0,0.03999999999999915,0.03999999999999915
3.6,0.25,0.0,-0.125,2.375,0.625,0.0,-0.125,2.125,3.125,3.125,0.030000000000001137,0.04999999999999716
3.7,0.25,-0.125,-0.125,2.375,0.625,0.0,-0.125,2.125,3.25,3.25,0.07000000000000028,0.07000000000000028
3.8,0.25,-0.125,-0.125,2.5,0.625,0.0,-0.125,2.25,3.25,3.25,0.030000000000001137,0.03999999999999915
3.9,0.25,-0.125,-0.125,2.5,0.625,0.0,-0.125,2.375,3.375,3.375,0.030000000000001137,0.07000000000000028
4.0,0.25,-0.125,-0.125,2.625,0.625,-0.125,-0.125,2.375,3.5,3.5,0.03999999999999915,0.09000000000000341
4.1,0.25,-0.125,-0.125,2.625,0.625,0.0,-0.125,2.5,3.5,3.5,0.030000000000001137,0.0
4.2,0.25,-0.125,-0.125,2.75,0.625,-0.125,-0.125,2.625,3.5,3.625,0.03999999999999915,0.07000000000000028
4.3,0.25,-0.125,-0.25,2.875,0.625,-0.125,-0.125,2.625,3.625,3.75,0.07000000000000028,0.07000000000000028
4.4,0.375,-0.125,-0.125,2.875,0.625,-0.125,-0.125,2.75,3.625,3.75,0.030000000000001137,0.07000000000000028
4.5,0.375,-0.125,-0.125,2.875,0.625,-0.125,-0.125,2.75,3.75,3.75,0.04999999999999716,0.09000000000000341
4.6,0.375,0.0,-0.125,3.0,0.625,-0.125,-0.125,2.875,3.75,3.875,0.030000000000001137,0.04999999999999716
