time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,-0.125,0.125,0.25,0.125,0.125,0.0,0.25,0.25,0.25,0.0,0.00999999999999801
0.2,0.125,0.0,0.125,0.625,0.25,0.25,0.25,0.625,0.375,0.5,0.01999999999999602,0.05000000000000426
0.3,0.125,0.0,0.125,0.875,0.375,0.25,0.375,0.75,0.5,0.75,-0.010000000000005116,0.020000000000003126
0.4,0.25,0.0,0.125,1.25,0.375,0.25,0.25,1.125,0.75,1.0,0.0,0.00999999999999801
0.5,0.25,0.0,0.125,1.5,0.375,0.25,0.25,1.375,0.875,1.375,0.01999999999999602,-0.01999999999999602
0.6,0.25,0.0,0.125,1.875,0.5,0.375,0.25,1.625,1.125,1.5,0.02999999999999403,0.00999999999999801
0.7,0.375,0.0,0.25,2.25,0.625,0.25,0.125,1.875,1.25,1.75,0.01999999999999602,0.05000000000000426
0.8,0.375,0.0,0.125,2.5,0.5,0.375,0.125,2.125,1.5,2.125,0.02999999999999403,0.00999999999999801
0.9,0.5,0.0,0.125,2.875,0.625,0.375,0.25,2.375,1.625,2.375,0.01999999999999602,0.020000000000003126
1.0,0.5,0.0,0.125,3.125,0.75,0.375,0.125,2.75,1.75,2.625,0.01999999999999602,0.03999999999999915
1.1,0.625,-0.125,0.125,3.5,0.75,0.375,0.125,3.0,2.0,2.875,0.01999999999999602,0.03999999999999915
1.2,0.625,0.0,0.25,3.75,0.75,0.375,0.25,3.375,2.125,3.25,0.0,0.05000000000000426
1.3,0.625,-0.125,0.25,4.125,0.75,0.5,0.125,3.5,2.25,3.5,0.0,0.03999999999999915
1.4,0.75,0.0,0.25,4.375,0.875,0.375,0.0,3.875,2.5,3.75,0.02999999999999403,0.030000000000001137
1.5,0.75,0.0,0.25,4.75,0.875,0.375,0.125,4.125,2.625,3.875,0.02999999999999403,0.03999999999999915
1.6,0.875,0.0,0.25,5.125,0.875,0.375,0.125,4.375,2.875,4.125,0.04999999999999716,0.03999999999999915
1.7,0.875,0.125,0.25,5.375,1.0,0.375,0.125,4.75,3.0,4.375,0.02999999999999403,0.03999999999999915
