time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,-0.125,0.0,0.125,0.25,0.0,0.125,0.125,0.125,0.125,0.0,0.00999999999999801
0.2,0.0,-0.125,0.0,0.25,0.375,0.125,0.0,0.25,0.25,0.25,0.0,0.03999999999999915
0.3,0.0,-0.125,0.0,0.375,0.5,0.25,0.125,0.375,0.25,0.375,0.0,0.05000000000000426
0.4,0.0,-0.125,0.125,0.625,0.625,0.5,0.25,0.5,0.375,0.5,0.01999999999999602,0.07000000000000028
0.5,0.125,-0.125,0.0,0.875,0.75,0.625,0.125,0.5,0.375,0.625,0.0,0.0799999999999983
0.6,0.125,-0.125,0.0,0.875,1.0,0.75,0.125,0.625,0.5,0.875,0.01999999999999602,0.13000000000000256
0.7,0.125,-0.125,0.0,1.125,1.125,0.75,0.125,0.75,0.625,1.0,0.01999999999999602,0.060000000000002274
0.8,0.125,-0.125,0.0,1.25,1.125,0.875,0.0,0.875,0.75,1.125,0.0,0.10000000000000142
0.9,0.125,-0.125,0.0,1.375,1.25,1.0,0.125,1.0,0.875,1.375,-0.00999999999999801,0.14000000000000057
1.0,0.125,-0.25,0.0,1.625,1.5,1.0,0.125,1.0,0.875,1.375,0.030000000000001137,0.14999999999999858
1.1,0.25,-0.25,0.0,1.75,1.625,1.125,0.125,1.125,1.0,1.625,0.030000000000001137,0.1600000000000037
1.2,0.25,-0.25,0.0,1.875,1.75,1.25,0.125,1.25,1.125,1.75,0.01999999999999602,0.11999999999999744
1.3,0.25,-0.25,0.0,2.0,1.875,1.375,0.0,1.375,1.125,1.875,0.01999999999999602,0.18999999999999773
1.4,0.25,-0.25,0.0,2.25,2.0,1.375,0.125,1.5,1.25,2.0,0.01999999999999602,0.18999999999999773
1.5,0.25,-0.25,0.0,2.375,2.125,1.375,0.125,1.625,1.375,2.25,0.030000000000001137,0.240000000000002
1.6,0.25,-0.375,0.0,2.625,2.25,1.5,0.125,1.75,1.375,2.375,0.0,0.18999999999999773
1.7,0.25,-0.375,0.0,2.75,2.25,1.5,0.25,1.875,1.5,2.5,0.0,0.23000000000000398
1.8,0.25,-0.375,0.0,2.875,2.375,1.625,0.125,2.125,1.625,2.625,0.030000000000001137,0.259999999999998
1.9,0.25,-0.5,0.0,3.125,2.5,1.625,0.125,2.125,1.75,2.75,0.01999999999999602,0.25
2.0,0.375,-0.375,0.0,3.25,2.625,1.75,0.0,2.25,1.875,3.0,0.01999999999999602,0.240000000000002
2.1,0.375,-0.375,0.0,3.5,2.625,1.75,0.0,2.5,2.0,3.125,0.030000000000001137,0.28000000000000114
2.2,0.375,-0.375,0.0,3.625,2.75,1.75,0.0,2.625,2.0,3.375,0.030000000000001137,0.240000000000002
2.3,0.375,-0.375,0.0,3.75,2.875,1.75,0.0,2.75,2.125,3.5,0.01999999999999602,0.25
2.4,0.375,-0.375,0.0,4.0,3.0,1.75,-0.125,2.875,2.25,3.625,0.0,0.28000000000000114
2.5,0.5,-0.5,0.0,4.125,3.0,1.875,0.125,3.0,2.25,3.75,0.0,0.3100000000000023
2.6,0.5,-0.375,0.0,4.25,3.0,1.75,0.125,3.25,2.375,3.875,0.03999999999999915,0.28000000000000114
2.7,0.5,-0.5,0.0,4.5,3.125,1.75,0.25,3.375,2.5,4.0,-0.00999999999999801,0.3200000000000003
2.8,0.5,-0.375,0.0,4.75,3.125,1.75,0.25,3.5,2.5,4.0,0.01999999999999602,0.3200000000000003
2.9,0.5,-0.375,0.0,4.875,3.25,1.75,0.0,3.625,2.625,4.25,0.030000000000001137,0.28000000000000114
3.0,0.625,-0.5,0.125,5.0,3.125,1.75,0.0,3.875,2.75,4.375,-0.00999999999999801,0.3200000000000003
3.1,0.5,-0.5,0.0,5.25,3.25,1.625,0.125,4.0,2.75,4.5,0.030000000000001137,0.36999999999999744
3.2,0.625,-0.5,0.125,5.375,3.25,1.625,0.0,4.125,2.875,4.625,0.03999999999999915,0.4100000000000037
3.3,0.625,-0.5,0.125,5.625,3.25,1.5,0.25,4.25,3.0,4.75,0.03999999999999915,0.3100000000000023
3.4,0.625,-0.5,0.125,5.75,3.375,1.5,0.25,4.375,3.0,4.875,0.01999999999999602,0.36999999999999744
3.5,0.625,-0.375,0.125,6.0,3.25,1.375,0.125,4.5,3.125,5.0,0.03999999999999915,0.3299999999999983
3.6,0.625,-0.5,0.125,6.125,3.25,1.25,0.125,4.625,3.125,5.125,0.030000000000001137,0.36999999999999744
3.7,0.625,-0.375,0.125,6.25,3.25,1.125,0.0,4.875,3.25,5.25,0.01999999999999602,0.28999999999999915
3.8,0.625,-0.375,0.125,6.375,3.25,1.125,0.125,4.875,3.25,5.375,0.01999999999999602,0.3400000000000034
3.9,0.625,-0.375,0.125,6.5,3.25,1.0,0.0,5.125,3.25,5.375,0.01999999999999602,0.3400000000000034
4.0,0.75,-0.375,0.125,6.75,3.25,1.0,0.125,5.25,3.375,5.5,0.030000000000001137,0.3200000000000003
4.1,0.625,-0.375,0.125,6.875,3.25,0.875,0.25,5.375,3.375,5.5,0.01999999999999602,0.3500000000000014
4.2,0.625,-0.375,0.125,7.0,3.125,0.75,0.125,5.375,3.375,5.625,0.03999999999999915,0.3400000000000034
4.3,0.75,-0.375,0.125,7.125,3.125,0.625,0.125,5.625,3.5,5.625,0.030000000000001137,0.36999999999999744
4.4,0.75,-0.375,0.125,7.25,3.125,0.5,0.25,5.625,3.5,5.75,0.03999999999999915,0.36999999999999744
4.5,0.75,-0.375,0.125,7.5,3.0,0.375,0.25,5.75,3.5,5.75,0.030000000000001137,0.3500000000000014
4.6,0.75,-0.375,0.125,7.625,3.0,0.25,0.125,5.875,3.5,5.875,0.030000000000001137,0.36999999999999744
4.7,0.75,-0.375,0.125,7.75,3.0,0.125,0.125,6.0,3.5,5.875,0.030000000000001137,0.3400000000000034
4.8,0.75,-0.25,0.125,8.0,2.875,0.0,0.0,6.125,3.5,6.0,0.01999999999999602,0.28999999999999915
4.9,0.75,-0.25,0.25,8.0,2.875,-0.125,0.0,6.125,3.5,6.0,0.03999999999999915,0.3100000000000023
5.0,0.75,-0.25,0.125,8.125,2.75,-0.125,0.125,6.25,3.625,6.0,-0.00999999999999801,0.2700000000000031
5.1,0.75,-0.125,0.125,8.375,2.75,-0.375,0.125,6.375,3.625,6.125,0.0,0.259999999999998
5.2,0.875,-0.125,0.125,8.5,2.75,-0.5,0.0,6.375,3.625,6.125,0.03999999999999915,0.3100000000000023
5.3,0.875,-0.125,0.25,8.625,2.625,-0.625,0.0,6.5,3.625,6.25,0.01999999999999602,0.3200000000000003
5.4,0.875,-0.125,0.25,8.75,2.5,-0.75,0.0,6.625,3.625,6.25,0.01999999999999602,0.3500000000000014
5.5,0.875,-0.125,0.25,8.875,2.5,-0.875,0.0,6.75,3.75,6.25,0.01999999999999602,0.28999999999999915
5.6,0.75,-0.125,0.25,8.875,2.375,-1.0,-0.125,6.75,3.75,6.375,0.0,0.28999999999999915
5.7,0.875,-0.125,0.25,9.125,2.25,-1.125,0.0,6.875,3.75,6.375,0.030000000000001137,0.259999999999998
5.8,0.875,0.0,0.25,9.125,2.25,-1.25,-0.125,6.875,3.75,6.5,0.01999999999999602,0.28000000000000114
5.9,0.875,0.125,0.25,9.25,2.25,-1.375,-0.25,7.0,3.75,6.5,-0.00999999999999801,0.28999999999999915
6.0,0.875,0.0,0.125,9.375,2.0,-1.5,-0.25,7.0,3.75,6.5,0.01999999999999602,0.259999999999998
6.1,0.875,0.0,0.25,9.5,2.0,-1.625,0.0,7.125,3.75,6.5,0.01999999999999602,0.240000000000002
6.2,0.875,0.0,0.25,9.5,1.875,-1.75,-0.25,7.125,3.875,6.5,0.01999999999999602,0.25
6.3,0.875,0.0,0.25,9.625,1.75,-1.875,-0.125,7.25,3.75,6.5,0.01999999999999602,0.20000000000000284
6.4,0.875,0.125,0.25,9.75,1.75,-2.0,-0.125,7.25,3.75,6.5,0.030000000000001137,0.17999999999999972
6.5,0.875,0.125,0.25,9.875,1.625,-2.125,0.0,7.25,3.75,6.5,0.030000000000001137,0.18999999999999773
6.6,0.875,0.125,0.25,9.875,1.5,-2.25,-0.25,7.375,3.75,6.375,0.030000000000001137,0.1600000000000037
6.7,0.875,0.125,0.25,10.0,1.5,-2.375,-0.25,7.375,3.75,6.5,0.0,0.1700000000000017
6.8,0.875,0.125,0.25,10.125,1.375,-2.375,-0.25,7.5,3.625,6.5,0.01999999999999602,0.1600000000000037
6.9,1.0,0.125,0.25,10.125,1.25,-2.5,-0.25,7.5,3.625,6.375,0.030000000000001137,0.20000000000000284
