time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.25,0.25,0.25,-0.01999999999999602,0.03999999999999915
0.2,0.125,0.0,0.125,0.5,0.25,-0.125,0.125,0.5,0.375,0.5,0.0,0.07000000000000028
0.3,0.125,0.0,0.125,0.875,0.25,0.0,0.125,0.75,0.5,0.75,0.0,0.11999999999999744
0.4,0.125,0.0,0.125,1.125,0.25,-0.125,0.125,1.0,0.625,1.0,0.0,0.07000000000000028
0.5,0.25,0.0,0.125,1.375,0.375,-0.25,0.0,1.25,0.75,1.25,0.00999999999999801,0.09000000000000341
0.6,0.375,0.0,0.125,1.75,0.375,-0.25,-0.125,1.5,0.875,1.375,0.020000000000003126,0.10000000000000142
0.7,0.375,0.0,0.125,2.0,0.375,-0.375,0.0,1.625,1.0,1.625,0.0,0.09000000000000341
0.8,0.375,0.0,0.125,2.375,0.5,-0.5,0.0,2.0,1.125,1.875,0.0,0.14999999999999858
0.9,0.5,0.0,0.125,2.625,0.5,-0.5,0.0,2.125,1.25,2.0,0.03999999999999915,0.11999999999999744
1.0,0.5,0.0,0.125,2.875,0.5,-0.625,0.0,2.375,1.375,2.25,0.0,0.09000000000000341
1.1,0.625,0.125,0.25,3.25,0.5,-0.625,0.0,2.625,1.5,2.5,0.00999999999999801,0.10000000000000142
1.2,0.625,0.0,0.125,3.5,0.5,-0.75,-0.125,2.875,1.625,2.75,0.00999999999999801,0.09000000000000341
1.3,0.625,0.0,0.125,3.75,0.5,-0.875,0.125,3.125,1.75,2.875,0.00999999999999801,0.13000000000000256
1.4,0.75,0.125,0.25,4.0,0.5,-0.875,0.0,3.25,1.875,3.125,0.0,0.10000000000000142
1.5,0.75,0.125,0.25,4.375,0.5,-1.125,-0.125,3.625,2.0,3.25,0.00999999999999801,0.13000000000000256
1.6,0.75,0.125,0.25,4.625,0.375,-1.25,-0.125,3.75,2.125,3.5,0.00999999999999801,0.11999999999999744
1.7,0.875,0.125,0.25,4.875,0.375,-1.25,-0.125,4.0,2.25,3.625,0.020000000000003126,0.05000000000000426
1.8,0.875,0.125,0.25,5.125,0.375,-1.375,0.0,4.125,2.375,3.875,0.00999999999999801,0.10000000000000142
1.9,1.0,0.25,0.25,5.375,0.375,-1.5,-0.125,4.375,2.5,4.0,0.020000000000003126,0.030000000000001137
2.0,1.0,0.25,0.25,5.75,0.375,-1.625,-0.125,4.625,2.625,4.25,0.04999999999999716,0.0799999999999983
2.1,1.0,0.25,0.25,6.0,0.25,-1.75,-0.125,4.75,2.75,4.375,0.020000000000003126,0.05000000000000426
2.2,1.125,0.25,0.25,6.25,0.25,-1.875,-0.125,5.0,2.875,4.5,0.020000000000003126,0.05000000000000426
2.3,1.125,0.25,0.25,6.5,0.125,-2.0,-0.125,5.25,3.0,4.625,0.03999999999999915,0.030000000000001137
2.4,1.125,0.375,0.25,6.75,0.125,-2.125,-0.125,5.375,3.0,4.875,0.03999999999999915,0.05000000000000426
2.5,1.125,0.375,0.25,7.0,0.125,-2.25,-0.125,5.625,3.125,5.0,0.020000000000003126,0.060000000000002274
2.6,1.25,0.375,0.375,7.25,0.0,-2.375,0.0,5.75,3.25,5.125,0.00999999999999801,0.060000000000002274
2.7,1.25,0.375,0.375,7.5,0.0,-2.5,0.0,6.0,3.5,5.375,0.00999999999999801,0.00999999999999801
2.8,1.375,0.5,0.375,7.75,-0.125,-2.625,0.0,6.125,3.5,5.5,0.0,0.00999999999999801
2.9,1.375,0.5,0.375,8.0,-0.25,-2.75,0.0,6.375,3.625,5.5,0.00999999999999801,0.0
3.0,1.375,0.625,0.375,8.125,-0.375,-3.0,0.0,6.5,3.75,5.75,0.020000000000003126,0.030000000000001137
3.1,1.5,0.625,0.375,8.375,-0.375,-3.125,0.0,6.75,3.75,5.875,0.00999999999999801,-0.03999999999999915
3.2,1.5,0.625,0.375,8.625,-0.375,-3.25,0.0,6.875,4.0,6.0,0.00999999999999801,-0.030000000000001137
3.3,1.625,0.625,0.25,8.875,-0.5,-3.25,-0.125,7.125,4.0,6.125,0.03999999999999915,-0.060000000000002274
3.4,1.625,0.75,0.375,9.125,-0.625,-3.5,-0.125,7.25,4.125,6.25,0.03999999999999915,-0.03999999999999915
3.5,1.625,0.75,0.375,9.375,-0.75,-3.625,-0.125,7.375,4.25,6.375,0.00999999999999801,-0.030000000000001137
3.6,1.75,0.75,0.375,9.5,-0.75,-3.75,0.0,7.5,4.25,6.5,0.03999999999999915,-0.060000000000002274
3.7,1.75,0.75,0.375,9.75,-0.875,-3.875,-0.125,7.75,4.375,6.625,0.020000000000003126,-0.0899999999999963
3.8,1.75,0.75,0.375,10.0,-1.0,-4.0,-0.125,7.875,4.5,6.625,0.03999999999999915,-0.10000000000000142
3.9,1.75,0.875,0.375,10.125,-1.0,-4.125,-0.125,8.0,4.625,6.75,0.03999999999999915,-0.0899999999999963
4.0,1.875,0.875,0.375,10.375,-1.125,-4.25,-0.25,8.125,4.625,6.875,0.03999999999999915,-0.060000000000002274
4.1,1.875,1.0,0.375,10.5,-1.25,-4.375,0.0,8.25,4.75,6.875,0.03999999999999915,-0.11999999999999744
4.2,1.875,1.125,0.375,10.75,-1.375,-4.5,-0.125,8.375,4.875,7.125,0.020000000000003126,-0.14000000000000057
4.3,1.875,1.0,0.375,11.0,-1.5,-4.625,-0.25,8.5,4.875,7.125,0.00999999999999801,-0.17999999999999972
4.4,2.0,1.125,0.375,11.125,-1.625,-4.75,-0.125,8.625,5.0,7.25,0.020000000000003126,-0.14000000000000057
4.5,2.125,1.25,0.375,11.25,-1.75,-4.875,0.0,8.75,5.0,7.375,0.020000000000003126,-0.13000000000000256
4.6,2.125,1.25,0.375,11.5,-1.75,-5.0,0.0,8.875,5.125,7.375,0.020000000000003126,-0.18999999999999773
4.7,2.125,1.25,0.5,11.625,-1.875,-5.25,0.0,9.125,5.125,7.5,0.020000000000003126,-0.17999999999999972
4.8,2.125,1.25,0.375,11.875,-2.0,-5.25,0.0,9.25,5.25,7.5,0.020000000000003126,-0.21000000000000085
4.9,2.25,1.375,0.5,12.0,-2.125,-5.5,-0.125,9.25,5.25,7.625,0.03999999999999915,-0.18999999999999773
