time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.25,0.0,-0.125,0.0,0.25,0.25,0.375,0.04999999999999716,0.020000000000003126
0.2,0.125,-0.125,0.0,0.625,-0.125,-0.125,0.0,0.5,0.5,0.625,0.01999999999999602,-0.030000000000001137
0.3,0.125,0.0,0.0,1.0,-0.125,-0.25,0.0,0.875,0.75,0.875,0.02999999999999403,-0.03999999999999915
0.4,0.25,0.0,0.0,1.375,-0.25,-0.375,0.0,1.125,0.875,1.125,0.02999999999999403,-0.03999999999999915
0.5,0.25,0.125,0.0,1.625,-0.25,-0.375,0.0,1.375,1.0,1.375,0.02999999999999403,-0.05999999999999517
0.6,0.375,0.25,0.0,1.875,-0.375,-0.625,0.125,1.75,1.25,1.625,0.01999999999999602,-0.0899999999999963
0.7,0.5,0.125,0.0,2.25,-0.375,-0.625,0.125,2.0,1.5,1.875,0.05999999999999517,-0.05999999999999517
0.8,0.5,0.25,0.125,2.625,-0.5,-0.75,0.0,2.25,1.625,2.125,0.04999999999999716,-0.0899999999999963
0.9,0.625,0.125,0.0,2.875,-0.5,-0.875,0.125,2.5,1.875,2.25,0.01999999999999602,-0.11999999999999744
1.0,0.625,0.25,0.125,3.125,-0.625,-1.0,0.0,2.75,2.0,2.5,0.04999999999999716,-0.14999999999999858
1.1,0.75,0.25,0.125,3.5,-0.75,-1.125,0.0,3.0,2.125,2.75,0.04999999999999716,-0.12999999999999545
1.2,0.75,0.375,0.125,3.75,-0.75,-1.125,0.0,3.25,2.25,2.875,0.02999999999999403,-0.11999999999999744
1.3,0.875,0.25,0.125,4.0,-0.875,-1.25,0.0,3.5,2.5,3.125,0.0799999999999983,-0.1699999999999946
1.4,0.875,0.375,0.125,4.375,-1.0,-1.5,0.0,3.75,2.625,3.375,0.04999999999999716,-0.1599999999999966
1.5,1.0,0.5,0.125,4.625,-1.0,-1.5,-0.25,4.0,2.75,3.5,0.01999999999999602,-0.17999999999999972
1.6,1.0,0.5,0.125,4.875,-1.125,-1.625,-0.25,4.125,3.0,3.75,0.02999999999999403,-0.21999999999999886
1.7,1.125,0.375,0.125,5.125,-1.125,-1.75,0.0,4.375,3.125,3.875,0.05999999999999517,-0.19999999999999574
1.8,1.125,0.5,0.125,5.375,-1.25,-1.875,0.0,4.625,3.25,4.0,0.04999999999999716,-0.19999999999999574
1.9,1.25,0.5,0.125,5.625,-1.375,-2.0,-0.125,4.875,3.375,4.25,0.04999999999999716,-0.259999999999998
2.0,1.25,0.5,0.125,5.875,-1.5,-2.0,0.0,5.0,3.625,4.5,0.04999999999999716,-0.25
2.1,1.375,0.625,0.125,6.125,-1.625,-2.25,0.0,5.25,3.75,4.625,0.04999999999999716,-0.21999999999999886
2.2,1.375,0.625,0.125,6.375,-1.625,-2.25,-0.125,5.5,3.75,4.75,0.05999999999999517,-0.30999999999999517
2.3,1.5,0.625,0.125,6.75,-1.75,-2.375,-0.125,5.75,4.0,4.875,0.04999999999999716,-0.259999999999998
2.4,1.5,0.625,0.125,7.0,-1.875,-2.5,-0.125,5.875,4.125,5.125,0.05999999999999517,-0.28999999999999915
2.5,1.625,0.75,0.125,7.125,-1.875,-2.625,-0.25,6.125,4.25,5.25,0.05999999999999517,-0.3499999999999943
2.6,1.625,0.75,0.125,7.375,-2.0,-2.625,-0.25,6.25,4.375,5.5,0.05999999999999517,-0.25
2.7,1.75,0.875,0.125,7.625,-2.125,-2.75,-0.25,6.5,4.625,5.625,0.0799999999999983,-0.3200000000000003
2.8,1.75,0.875,0.125,7.75,-2.125,-2.875,-0.5,6.75,4.75,5.75,0.04999999999999716,-0.37999999999999545
