time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,-0.010000000000005116,0.020000000000003126
0.2,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,-0.010000000000005116,0.03999999999999915
0.3,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.01999999999999602,0.0
0.4,0.0,0.125,0.0,0.25,-0.125,0.0,-0.125,0.125,0.125,0.125,-0.010000000000005116,0.020000000000003126
0.5,0.0,0.125,0.0,0.25,-0.125,0.0,0.0,0.25,0.125,0.125,0.0,-0.03999999999999915
0.6,0.0,0.0,0.0,0.375,-0.125,0.0,0.0,0.25,0.125,0.125,0.0,-0.03999999999999915
0.7,0.0,0.0,0.0,0.375,-0.125,0.0,-0.125,0.25,0.125,0.25,0.0,0.010000000000005116
0.8,0.0,0.125,0.0,0.5,-0.125,0.0,0.0,0.375,0.125,0.375,0.0,-0.04999999999999716
0.9,0.0,0.125,0.0,0.625,0.0,0.0,0.0,0.375,0.125,0.375,0.01999999999999602,0.010000000000005116
1.0,0.0,0.0,0.0,0.625,-0.125,-0.125,0.0,0.375,0.25,0.375,0.02999999999999403,-0.01999999999999602
1.1,0.0,0.0,0.0,0.625,-0.125,0.0,-0.125,0.375,0.25,0.5,0.02999999999999403,0.030000000000001137
1.2,0.0,0.125,0.0,0.75,-0.125,-0.125,-0.125,0.5,0.25,0.625,0.02999999999999403,0.0
1.3,0.0,0.125,0.0,0.875,-0.125,-0.125,0.125,0.5,0.375,0.625,0.01999999999999602,0.0
1.4,0.0,0.0,0.0,0.875,-0.125,-0.25,0.25,0.625,0.375,0.625,0.01999999999999602,0.010000000000005116
1.5,0.0,0.0,0.0,1.0,-0.125,-0.125,0.25,0.625,0.5,0.75,0.01999999999999602,-0.05999999999999517
1.6,0.0,0.125,0.0,1.125,-0.25,-0.25,0.125,0.625,0.5,0.75,0.0,-0.0799999999999983
1.7,0.125,0.125,0.125,1.125,-0.125,-0.125,0.125,0.75,0.5,0.875,0.02999999999999403,-0.05999999999999517
1.8,0.125,0.125,0.0,1.125,-0.25,-0.25,0.25,0.875,0.625,0.875,0.01999999999999602,-0.030000000000001137
1.9,0.0,0.125,0.0,1.25,-0.25,-0.25,0.125,0.75,0.625,0.875,0.01999999999999602,-0.05999999999999517
2.0,0.0,0.0,0.0,1.375,-0.125,-0.25,0.0,0.875,0.625,1.0,0.02999999999999403,-0.030000000000001137
2.1,0.125,0.125,0.0,1.375,-0.125,-0.25,0.0,1.0,0.75,1.0,0.02999999999999403,0.0
2.2,0.0,0.125,0.0,1.5,-0.25,-0.375,0.0,1.0,0.75,1.125,0.03999999999999915,-0.10000000000000142
2.3,0.125,0.25,0.0,1.5,-0.25,-0.25,0.0,1.0,0.75,1.125,0.03999999999999915,-0.0899999999999963
2.4,0.0,0.125,0.0,1.625,-0.25,-0.25,0.0,1.125,0.875,1.25,0.03999999999999915,-0.03999999999999915
2.5,0.125,0.125,0.0,1.625,-0.25,-0.375,-0.125,1.125,0.75,1.25,0.01999999999999602,-0.030000000000001137
2.6,0.125,0.125,0.0,1.75,-0.25,-0.375,0.0,1.125,0.875,1.25,0.03999999999999915,-0.03999999999999915
2.7,0.0,0.125,0.0,1.75,-0.25,-0.375,0.0,1.25,0.875,1.375,0.03999999999999915,-0.05999999999999517
2.8,0.0,0.125,0.0,1.75,-0.25,-0.375,-0.125,1.25,0.875,1.375,0.01999999999999602,-0.05999999999999517
2.9,0.125,0.125,0.0,1.875,-0.375,-0.5,0.0,1.25,0.875,1.375,0.03999999999999915,-0.030000000000001137
3.0,0.125,0.125,0.0,2.0,-0.375,-0.5,-0.125,1.25,0.875,1.5,0.01999999999999602,-0.0899999999999963
3.1,0.125,0.125,0.0,1.875,-0.375,-0.5,0.0,1.375,1.0,1.5,0.01999999999999602,-0.0799999999999983
3.2,0.125,0.125,0.0,2.0,-0.375,-0.5,0.0,1.375,1.0,1.375,0.02999999999999403,-0.0899999999999963
3.3,0.125,0.25,0.0,2.125,-0.375,-0.5,-0.125,1.5,1.0,1.5,0.02999999999999403,-0.11999999999999744
3.4,0.125,0.125,0.0,2.125,-0.375,-0.625,-0.125,1.5,1.0,1.5,0.01999999999999602,-0.0799999999999983
3.5,0.125,0.125,0.0,2.25,-0.375,-0.5,0.0,1.5,1.0,1.5,0.03999999999999915,-0.07000000000000028
3.6,0.25,0.125,0.0,2.25,-0.5,-0.5,0.0,1.5,1.0,1.5,0.01999999999999602,-0.11999999999999744
3.7,0.125,0.25,0.0,2.25,-0.375,-0.5,0.0,1.625,1.125,1.625,0.02999999999999403,-0.0899999999999963
3.8,0.25,0.125,0.0,2.375,-0.375,-0.5,-0.125,1.625,1.125,1.625,0.02999999999999403,-0.07000000000000028
3.9,0.125,0.25,0.0,2.375,-0.375,-0.5,0.0,1.625,1.125,1.625,0.02999999999999403,-0.0899999999999963
4.0,0.25,0.25,-0.125,2.5,-0.375,-0.5,0.0,1.625,1.125,1.75,0.02999999999999403,-0.07000000000000028
4.1,0.125,0.25,-0.125,2.5,-0.375,-0.5,0.0,1.75,1.125,1.75,0.02999999999999403,-0.11999999999999744
4.2,0.125,0.25,-0.125,2.5,-0.375,-0.5,-0.125,1.625,1.125,1.75,0.01999999999999602,-0.0799999999999983
4.3,0.125,0.25,-0.125,2.625,-0.375,-0.5,-0.25,1.75,1.25,1.75,0.02999999999999403,-0.11999999999999744
4.4,0.25,0.25,-0.125,2.625,-0.375,-0.5,-0.125,1.75,1.25,1.75,0.01999999999999602,-0.05999999999999517
4.5,0.125,0.25,-0.125,2.625,-0.375,-0.5,-0.125,1.75,1.25,1.75,0.02999999999999403,-0.14000000000000057
4.6,0.125,0.25,-0.125,2.75,-0.375,-0.5,-0.25,1.875,1.25,1.875,0.0,-0.10999999999999943
4.7,0.25,0.25,-0.125,2.75,-0.375,-0.5,-0.375,1.875,1.25,1.875,0.02999999999999403,-0.0899999999999963
4.8,0.25,0.25,0.0,2.75,-0.375,-0.5,-0.25,1.875,1.25,1.875,0.02999999999999403,-0.0899999999999963
4.9,0.25,0.25,0.0,2.875,-0.375,-0.375,-0.125,1.875,1.25,1.875,0.01999999999999602,-0.11999999999999744
5.0,0.25,0.25,-0.125,2.875,-0.375,-0.375,-0.25,1.875,1.25,1.875,0.01999999999999602,-0.0899999999999963
5.1,0.25,0.25,-0.125,2.875,-0.375,-0.25,0.0,2.0,1.25,1.875,0.03999999999999915,-0.10000000000000142
5.2,0.125,0.25,-0.125,3.0,-0.375,-0.25,-0.125,2.0,1.375,1.875,0.02999999999999403,-0.11999999999999744
5.3,0.25,0.125,-0.125,3.0,-0.375,-0.25,-0.125,2.0,1.375,1.875,0.01999999999999602,-0.14999999999999858
5.4,0.25,0.125,-0.125,3.0,-0.375,-0.25,0.0,2.0,1.375,2.0,0.02999999999999403,-0.1599999999999966
5.5,0.25,0.25,-0.125,3.125,-0.25,-0.25,0.0,2.125,1.375,2.0,0.02999999999999403,-0.11999999999999744
5.6,0.25,0.125,-0.125,3.125,-0.25,-0.25,-0.125,2.125,1.375,2.0,0.03999999999999915,-0.11999999999999744
5.7,0.25,0.125,-0.125,3.125,-0.25,-0.25,0.0,2.125,1.375,1.875,0.01999999999999602,-0.11999999999999744
5.8,0.25,0.125,0.0,3.125,-0.375,-0.25,-0.125,2.125,1.375,2.0,0.02999999999999403,-0.14000000000000057
5.9,0.25,0.25,-0.125,3.25,-0.25,-0.25,0.0,2.125,1.375,1.875,0.02999999999999403,-0.10000000000000142
6.0,0.25,0.125,-0.125,3.25,-0.375,-0.25,0.0,2.125,1.375,1.875,0.03999999999999915,-0.12999999999999545
6.1,0.25,0.25,-0.125,3.25,-0.25,-0.25,0.0,2.125,1.375,2.0,0.01999999999999602,-0.10999999999999943
6.2,0.25,0.25,-0.125,3.375,-0.25,-0.25,0.0,2.125,1.375,1.875,0.03999999999999915,-0.17999999999999972
6.3,0.25,0.25,-0.125,3.375,-0.25,-0.125,0.0,2.125,1.5,2.0,0.02999999999999403,-0.14000000000000057
6.4,0.25,0.25,-0.125,3.375,-0.375,-0.125,-0.125,2.25,1.5,2.0,0.02999999999999403,-0.10000000000000142
6.5,0.375,0.25,-0.125,3.375,-0.25,-0.125,0.0,2.25,1.375,1.875,0.02999999999999403,-0.14000000000000057
6.6,0.25,0.125,-0.125,3.375,-0.25,-0.125,0.0,2.25,1.375,1.875,0.02999999999999403,-0.14999999999999858
6.7,0.375,0.125,-0.125,3.5,-0.375,-0.125,0.0,2.25,1.5,2.0,0.02999999999999403,-0.11999999999999744
6.8,0.25,0.125,-0.125,3.5,-0.25,-0.125,0.0,2.25,1.5,2.0,0.02999999999999403,-0.14999999999999858
6.9,0.375,0.25,-0.125,3.5,-0.25,-0.125,0.0,2.25,1.5,1.875,0.02999999999999403,-0.14999999999999858
7.0,0.375,0.125,-0.125,3.5,-0.25,-0.125,0.0,2.25,1.5,2.0,0.02999999999999403,-0.0899999999999963
7.1,0.375,0.125,-0.125,3.5,-0.25,-0.125,-0.125,2.25,1.5,2.0,0.02999999999999403,-0.14999999999999858
7.2,0.375,0.25,-0.125,3.5,-0.25,-0.125,0.0,2.25,1.5,2.0,0.03999999999999915,-0.11999999999999744
7.3,0.5,0.25,-0.125,3.5,-0.25,0.0,-0.125,2.25,1.5,2.0,0.02999999999999403,-0.1599999999999966
7.4,0.375,0.25,-0.125,3.5,-0.25,-0.125,-0.125,2.25,1.5,2.0,0.02999999999999403,-0.11999999999999744
7.5,0.375,0.125,-0.125,3.625,-0.125,0.0,-0.125,2.25,1.5,2.0,0.05999999999999517,-0.10000000000000142
7.6,0.375,0.125,-0.125,3.625,-0.125,0.0,-0.125,2.125,1.5,1.875,0.01999999999999602,-0.14000000000000057
7.7,0.375,0.25,-0.125,3.625,-0.25,0.0,0.0,2.125,1.5,1.875,0.01999999999999602,-0.10999999999999943
7.8,0.375,0.25,-0.125,3.625,-0.125,0.0,-0.25,2.25,1.5,1.875,0.05999999999999517,-0.10999999999999943
7.9,0.375,0.125,-0.125,3.625,-0.125,0.0,0.0,2.25,1.5,1.875,0.05999999999999517,-0.07000000000000028
8.0,0.5,0.25,-0.125,3.75,-0.125,0.0,0.125,2.125,1.5,1.875,0.01999999999999602,-0.14999999999999858
8.1,0.375,0.125,-0.125,3.75,-0.125,0.0,0.0,2.125,1.5,1.75,0.01999999999999602,-0.11999999999999744
8.2,0.375,0.125,-0.125,3.75,-0.125,0.0,0.0,2.125,1.375,1.875,0.03999999999999915,-0.12999999999999545
8.3,0.5,0.25,-0.125,3.625,-0.125,0.0,0.0,2.125,1.5,1.75,0.02999999999999403,-0.17999999999999972
8.4,0.5,0.25,-0.125,3.75,-0.125,0.0,-0.125,2.125,1.375,1.75,0.02999999999999403,-0.14000000000000057
8.5,0.5,0.25,-0.125,3.75,-0.125,0.0,-0.125,2.125,1.375,1.75,0.05999999999999517,-0.0899999999999963
8.6,0.375,0.125,-0.125,3.75,-0.125,0.0,-0.125,2.125,1.375,1.75,0.02999999999999403,-0.11999999999999744
8.7,0.375,0.25,-0.125,3.75,-0.125,0.0,0.0,2.125,1.375,1.75,0.02999999999999403,-0.10000000000000142
8.8,0.5,0.25,-0.125,3.875,-0.125,0.0,-0.125,2.125,1.375,1.75,0.03999999999999915,-0.11999999999999744
8.9,0.375,0.125,-0.125,3.75,-0.125,0.0,0.0,2.125,1.375,1.75,0.01999999999999602,-0.11999999999999744
9.0,0.375,0.25,-0.125,3.75,-0.125,0.0,0.0,2.125,1.375,1.625,0.03999999999999915,-0.07000000000000028
