time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Temp,Humid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.125,0.125,0.0,0.375,0.0,0.0,0.0,0.375,0.25,0.25,0.0,0.00999999999999801
0.2,0.25,0.125,0.0,0.75,0.0,0.0,-0.125,0.75,0.5,0.625,0.020000000000003126,0.0
0.3,0.25,0.125,0.0,1.125,0.125,-0.125,0.0,1.0,0.75,1.0,0.0,0.0
0.4,0.25,0.125,0.0,1.5,0.0,-0.125,0.0,1.375,0.875,1.125,0.020000000000003126,0.03999999999999915
0.5,0.25,0.125,0.0,1.875,0.0,-0.125,-0.125,1.625,1.125,1.5,0.020000000000003126,0.0
0.6,0.375,0.125,0.0,2.125,0.0,-0.125,0.125,2.0,1.25,1.75,0.020000000000003126,-0.030000000000001137
0.7,0.375,0.125,0.0,2.5,0.0,-0.25,0.0,2.25,1.375,2.0,0.020000000000003126,0.0
0.8,0.5,0.125,0.0,2.875,0.125,-0.25,-0.125,2.625,1.625,2.125,0.0,-0.030000000000001137
0.9,0.5,0.25,0.0,3.125,0.0,-0.375,-0.125,2.875,1.75,2.375,0.0,0.00999999999999801
1.0,0.5,0.125,0.0,3.5,0.0,-0.375,-0.125,3.125,1.875,2.625,0.030000000000001137,-0.030000000000001137
1.1,0.625,0.25,0.0,3.75,0.0,-0.375,0.0,3.5,2.0,2.75,0.020000000000003126,-0.00999999999999801
1.2,0.625,0.25,0.0,4.125,0.0,-0.375,-0.125,3.75,2.125,3.0,0.030000000000001137,-0.03999999999999915
1.3,0.625,0.125,0.0,4.375,-0.125,-0.5,-0.125,4.0,2.375,3.25,0.020000000000003126,-0.030000000000001137
1.4,0.75,0.125,0.0,4.75,-0.125,-0.5,-0.125,4.25,2.375,3.375,0.020000000000003126,-0.04999999999999716
1.5,0.75,0.25,0.0,5.0,-0.125,-0.5,-0.125,4.5,2.625,3.625,0.030000000000001137,-0.00999999999999801
1.6,0.875,0.25,0.0,5.25,-0.125,-0.5,0.0,4.75,2.75,3.75,0.020000000000003126,-0.07000000000000028
1.7,0.875,0.25,0.0,5.5,-0.25,-0.625,-0.125,4.875,2.75,3.875,0.020000000000003126,-0.07000000000000028
1.8,0.875,0.25,0.0,5.75,-0.25,-0.625,0.0,5.125,2.875,4.0,0.030000000000001137,-0.03999999999999915
